sigma,phase_strength,circulation_sign,theta12,theta23,theta13,score
3.0,1.0867144399209976,1,0.5119418678899196,0.6946496018535494,0.22989061461247268,0.1232991448690037
3.0,1.0867144399209976,-1,0.5119418678899196,0.6946496018535494,0.22989061461247268,0.1232991448690037
1.579746835443038,1.0471975511965979,-1,0.5095219549003565,0.681610042769256,0.2146904008674691,0.12355840319785669
1.579746835443038,1.0471975511965979,1,0.5095219549003565,0.681610042769256,0.2146904008674691,0.12355840319785669
2.6936708860759495,1.1459897730075976,1,0.5576964040955176,0.7125030944841156,0.2538889978787175,0.12408849645835071
2.6936708860759495,1.1459897730075976,-1,0.5576964040955176,0.7125030944841156,0.2538889978787175,0.12408849645835071
2.331645569620253,1.0274391068343978,1,0.5081790251586078,0.6747602202436046,0.2073568386967918,0.12441759329457941
2.331645569620253,1.0274391068343978,-1,0.5081790251586078,0.6747602202436046,0.2073568386967918,0.12441759329457941
1.1063291139240508,1.0669559955587977,1,0.5905183623041323,0.6882411321669534,0.22220478387775866,0.12448201401493755
1.1063291139240508,1.0669559955587977,-1,0.5905183623041323,0.6882411321669534,0.22220478387775866,0.12448201401493755
2.2481012658227852,1.0669559955587977,-1,0.5091448535997923,0.6882411321669533,0.22220478387775863,0.12481879811101304
2.2481012658227852,1.0669559955587977,1,0.5091448535997923,0.6882411321669533,0.22220478387775863,0.12481879811101304
2.0810126582278485,0.8100962188501982,-1,0.5530564381014507,0.5862867791698563,0.14170601763499324,0.12506364129660105
2.0810126582278485,0.8100962188501982,1,0.5530564381014507,0.5862867791698563,0.14170601763499324,0.12506364129660105
2.972151898734177,1.0471975511965979,-1,0.5920940865268913,0.681610042769256,0.21469040086746913,0.1251744446251044
2.972151898734177,1.0471975511965979,1,0.5920940865268913,0.681610042769256,0.21469040086746913,0.1251744446251044
1.1063291139240508,0.9681637737477979,-1,0.5084024735933722,0.6529400310427446,0.18654118498826358,0.12519868035214682
1.1063291139240508,0.9681637737477979,1,0.5084024735933722,0.6529400310427446,0.18654118498826358,0.12519868035214682
2.0531645569620256,0.8298546632123982,1,0.5685129307149831,0.5952279588425503,0.1463219380496773,0.1269630338227554
2.0531645569620256,0.8298546632123982,-1,0.5685129307149831,0.5952279588425503,0.1463219380496773,0.1269630338227554
1.8025316455696203,0.928646885023398,1,0.5086285296032412,0.6373794430662633,0.17375923049611566,0.12775125782661118
1.8025316455696203,0.928646885023398,-1,0.5086285296032412,0.6373794430662633,0.17375923049611566,0.12775125782661118
2.777215189873418,0.9681637737477979,1,0.5056680184098232,0.6529400310427445,0.18654118498826364,0.12793313553569596
2.777215189873418,0.9681637737477979,-1,0.5056680184098232,0.6529400310427445,0.18654118498826364,0.12793313553569596
1.3848101265822785,1.1459897730075976,1,0.5618285285778525,0.7125030944841154,0.2538889978787175,0.1282206209406854
1.3848101265822785,1.1459897730075976,-1,0.5618285285778525,0.7125030944841154,0.2538889978787175,0.1282206209406854
1.0506329113924051,0.8693715519367982,1,0.5155588960537819,0.6126177721777973,0.15646145252790306,0.1282847842963238
1.0506329113924051,0.8693715519367982,-1,0.5155588960537819,0.6126177721777973,0.15646145252790306,0.1282847842963238
1.2177215189873418,0.928646885023398,1,0.5921670064713163,0.6373794430662633,0.1737592304961157,0.1285467939011686
1.2177215189873418,0.928646885023398,-1,0.5921670064713163,0.6373794430662633,0.1737592304961157,0.1285467939011686
1.579746835443038,0.9681637737477979,1,0.5048883469866446,0.6529400310427445,0.1865411849882636,0.12871280695887452
1.579746835443038,0.9681637737477979,-1,0.5048883469866446,0.6529400310427445,0.1865411849882636,0.12871280695887452
2.8329113924050633,1.0669559955587977,-1,0.5052090763128378,0.6882411321669533,0.22220478387775872,0.1287545753979676
2.8329113924050633,1.0669559955587977,1,0.5052090763128378,0.6882411321669533,0.22220478387775872,0.1287545753979676
1.7746835443037976,0.928646885023398,1,0.5071175398547206,0.6373794430662634,0.17375923049611566,0.12926224757513166
1.7746835443037976,0.928646885023398,-1,0.5071175398547206,0.6373794430662634,0.17375923049611566,0.12926224757513166
2.331645569620253,1.007680662472198,-1,0.503057952760481,0.6676957361807128,0.200213891791412,0.1294602028502182
