we,wnu,ae,anu,theta12,theta23,theta13,J,absJ,unitarity_defect,gap_e,gap_nu,loss
12,12,-0.020000000000000004,-0.020000000000000004,1.27284292308498e-15,3.398146095971959e-14,1.617989970488425e-14,-5.986992950606518e-49,5.986992950606518e-49,4.506652713358118e-16,1.0169878828320382,1.0169878828320382,662.9232999999992
12,12,0.04000000000000001,0.04000000000000001,1.4930038710457978e-14,1.2343871626511822e-14,1.5237852924611616e-14,2.7369110631344083e-48,2.7369110631344083e-48,3.065703529144608e-16,1.025103096277117,1.025103096277117,662.9232999999992
6,6,-0.060000000000000005,-0.060000000000000005,1.0305486113323811e-14,4.4847865201535103e-14,1.565011122575413e-14,1.3684555315672042e-48,1.3684555315672042e-48,4.906538933386796e-16,3.0403998933338126,3.0403998933338126,662.9232999999992
8,8,0.04000000000000001,0.04000000000000001,1.3540723632149585e-14,3.167673596923423e-14,2.5106747471464438e-14,-3.4895616054963706e-47,3.4895616054963706e-47,9.710059453832881e-16,1.1494404356128516,1.1494404356128516,662.9232999999992
-6,-6,-0.060000000000000005,-0.060000000000000005,1.0305486113323811e-14,4.4847865201535103e-14,1.565011122575413e-14,-1.3684555315672042e-48,1.3684555315672042e-48,4.906538933386796e-16,3.0403998933338126,3.0403998933338126,662.9232999999992
8,8,0.01999999999999999,0.01999999999999999,1.2117715071831e-14,2.69057819687952e-14,1.8027040512163013e-14,2.7369110631344083e-48,2.7369110631344083e-48,3.1401849173675493e-16,1.1659379496017175,1.1659379496017175,662.9232999999992
-12,-12,0.04000000000000001,0.04000000000000001,1.4930038710457978e-14,1.2343871626511822e-14,1.5237852924611616e-14,-2.7369110631344083e-48,2.7369110631344083e-48,3.065703529144608e-16,1.025103096277117,1.025103096277117,662.9232999999992
-12,-12,-0.020000000000000004,-0.020000000000000004,1.27284292308498e-15,3.398146095971959e-14,1.617989970488425e-14,5.986992950606518e-49,5.986992950606518e-49,4.506652713358118e-16,1.0169878828320382,1.0169878828320382,662.9232999999992
6,6,-0.020000000000000004,-0.020000000000000004,1.3323856534090042e-14,7.111936473907614e-15,1.8730379160193347e-14,5.473822126268817e-48,5.473822126268817e-48,9.813077866773602e-17,3.0338164744926432,3.0338164744926432,662.9232999999994
6,6,-0.04000000000000001,-0.04000000000000001,2.966973539941301e-14,3.181548449549465e-14,6.179134341241283e-15,-1.0947644252537633e-47,1.0947644252537633e-47,1.022457259711963e-15,3.037769026520539,3.037769026520539,662.9232999999994
10,10,0.07999999999999999,0.07999999999999999,2.2049870598951957e-14,2.140976392223028e-14,7.831207697142774e-15,-2.1895288505075267e-47,2.1895288505075267e-47,4.47545209131181e-16,1.104389817392146,1.104389817392146,662.9232999999994
-6,-6,-0.1,-0.1,1.413454129515308e-14,1.461608117367546e-14,9.494439354613598e-15,0.0,0.0,4.756306824549754e-16,3.0426526836490146,3.0426526836490146,662.9232999999994
-10,-10,0.07999999999999999,0.07999999999999999,2.2049870598951957e-14,2.140976392223028e-14,7.831207697142774e-15,2.1895288505075267e-47,2.1895288505075267e-47,4.47545209131181e-16,1.104389817392146,1.104389817392146,662.9232999999994
-8,-8,-0.020000000000000004,-0.020000000000000004,1.1160303065190925e-14,2.215000027011976e-14,7.156248033292915e-15,1.0263416486754031e-48,1.0263416486754031e-48,2.830524433501838e-16,1.1821650536412582,1.1821650536412582,662.9232999999994
-6,-6,-0.020000000000000004,-0.020000000000000004,1.3323856534090042e-14,7.111936473907614e-15,1.8730379160193347e-14,-5.473822126268817e-48,5.473822126268817e-48,9.813077866773602e-17,3.0338164744926432,3.0338164744926432,662.9232999999994
-6,-6,-0.04000000000000001,-0.04000000000000001,2.966973539941301e-14,3.181548449549465e-14,6.179134341241283e-15,1.0947644252537633e-47,1.0947644252537633e-47,1.022457259711963e-15,3.037769026520539,3.037769026520539,662.9232999999994
8,8,-0.020000000000000004,-0.020000000000000004,1.1160303065190925e-14,2.215000027011976e-14,7.156248033292915e-15,-1.0263416486754031e-48,1.0263416486754031e-48,2.830524433501838e-16,1.1821650536412582,1.1821650536412582,662.9232999999994
6,6,-0.1,-0.1,1.413454129515308e-14,1.461608117367546e-14,9.494439354613598e-15,0.0,0.0,4.756306824549754e-16,3.0426526836490146,3.0426526836490146,662.9232999999994
-8,-8,0.06,0.06,2.160086069516858e-14,1.3598963572457697e-14,4.281952784446058e-15,2.7369110631344083e-48,2.7369110631344083e-48,5.212028574900752e-16,1.1298509134798191,1.1298509134798191,662.9232999999995
-6,-6,0.1,0.1,5.76753938690191e-15,5.733826494216873e-15,2.3286154405618077e-14,1.3684555315672042e-48,1.3684555315672042e-48,1.256687134651077e-16,2.9531404001117334,2.9531404001117334,662.9232999999995
-10,-10,-0.08,-0.08,2.5723227566597445e-14,4.049856478670148e-15,9.746532057247867e-15,-5.473822126268817e-48,5.473822126268817e-48,8.967975107484264e-16,1.0647288003033644,1.0647288003033644,662.9232999999995
8,8,0.06,0.06,2.160086069516858e-14,1.3598963572457697e-14,4.281952784446058e-15,-2.7369110631344083e-48,2.7369110631344083e-48,5.212028574900752e-16,1.1298509134798191,1.1298509134798191,662.9232999999995
10,10,-0.08,-0.08,2.5723227566597445e-14,4.049856478670148e-15,9.746532057247867e-15,5.473822126268817e-48,5.473822126268817e-48,8.967975107484264e-16,1.0647288003033644,1.0647288003033644,662.9232999999995
-6,-6,0.04000000000000001,0.04000000000000001,1.4076060955021736e-14,1.3265060389657708e-14,2.5144492540340104e-15,5.473822126268817e-48,5.473822126268817e-48,4.979109680367033e-16,3.0098030261543243,3.0098030261543243,662.9232999999995
10,10,-0.060000000000000005,-0.060000000000000005,1.9231838718387345e-14,2.433955706846802e-14,1.1251984820400417e-14,0.0,0.0,9.813077866773593e-16,1.0665281428175768,1.0665281428175768,662.9232999999995
6,6,-0.08,-0.08,6.119947261053627e-15,1.5828053620086087e-14,1.2339068874902814e-14,0.0,0.0,3.6188843062238402e-16,3.041966809647862,3.041966809647862,662.9232999999995
-12,-12,-0.1,-0.1,8.719376238563399e-15,1.527411507701967e-14,1.660298287141473e-14,2.7369110631344083e-48,2.7369110631344083e-48,4.002966042486721e-16,1.087375865468829,1.087375865468829,662.9232999999995
6,6,0.06,0.06,2.1658423555086276e-14,1.433456623554218e-14,7.688022718432395e-15,-1.0947644252537633e-47,1.0947644252537633e-47,1.3598815877129242e-15,2.995638201221282,2.995638201221282,662.9232999999995
12,12,-0.1,-0.1,8.719376238563399e-15,1.527411507701967e-14,1.660298287141473e-14,-2.7369110631344083e-48,2.7369110631344083e-48,4.002966042486721e-16,1.087375865468829,1.087375865468829,662.9232999999995
6,6,0.1,0.1,5.76753938690191e-15,5.733826494216873e-15,2.3286154405618077e-14,-1.3684555315672042e-48,1.3684555315672042e-48,1.256687134651077e-16,2.9531404001117334,2.9531404001117334,662.9232999999995
12,12,0.01999999999999999,0.01999999999999999,1.57039887397261e-14,2.2934498351118746e-14,3.0277978506024286e-15,-4.340843951471532e-49,4.340843951471532e-49,4.482170984287565e-16,1.0143084165810892,1.0143084165810892,662.9232999999995
6,6,0.04000000000000001,0.04000000000000001,1.4076060955021736e-14,1.3265060389657708e-14,2.5144492540340104e-15,-5.473822126268817e-48,5.473822126268817e-48,4.979109680367033e-16,3.0098030261543243,3.0098030261543243,662.9232999999995
-10,-10,-0.060000000000000005,-0.060000000000000005,1.9231838718387345e-14,2.433955706846802e-14,1.1251984820400417e-14,0.0,0.0,9.813077866773593e-16,1.0665281428175768,1.0665281428175768,662.9232999999995
-6,-6,-0.08,-0.08,6.119947261053627e-15,1.5828053620086087e-14,1.2339068874902814e-14,0.0,0.0,3.6188843062238402e-16,3.041966809647862,3.041966809647862,662.9232999999995
-12,-12,0.01999999999999999,0.01999999999999999,1.57039887397261e-14,2.2934498351118746e-14,3.0277978506024286e-15,4.340843951471532e-49,4.340843951471532e-49,4.482170984287565e-16,1.0143084165810892,1.0143084165810892,662.9232999999995
-6,-6,0.06,0.06,2.1658423555086276e-14,1.433456623554218e-14,7.688022718432395e-15,1.0947644252537633e-47,1.0947644252537633e-47,1.3598815877129242e-15,2.995638201221282,2.995638201221282,662.9232999999995
6,6,0.07999999999999999,0.07999999999999999,5.5334602294941624e-15,8.108855192415679e-15,1.4502348204944676e-14,2.0526832973508063e-48,2.0526832973508063e-48,2.5438405243138006e-16,2.9770241668038424,2.9770241668038424,662.9232999999996
-10,-10,-0.020000000000000004,-0.020000000000000004,1.9935039887255584e-14,6.556881449863406e-15,3.1805546814635203e-15,0.0,0.0,9.813077866773595e-18,1.0723310378235709,1.0723310378235709,662.9232999999996
-8,-8,-0.04000000000000001,-0.04000000000000001,2.0131303206108908e-14,3.2053064530645576e-15,1.1467652988433742e-14,-5.473822126268817e-48,5.473822126268817e-48,4.514015818715853e-16,1.1819662937132152,1.1819662937132152,662.9232999999996
-8,-8,0.0,0.0,8.889920592384514e-15,8.99596713278989e-15,1.8027040512162998e-14,6.842277657836021e-49,6.842277657836021e-49,5.453105385130469e-16,1.1772209291938167,1.1772209291938167,662.9232999999996
12,12,-0.04000000000000001,-0.04000000000000001,5.788696897479995e-15,3.33697826765044e-14,3.995522369360265e-15,3.4211388289180104e-49,3.4211388289180104e-49,7.901851090101725e-16,1.0351594259879517,1.0351594259879517,662.9232999999996
8,8,0.1,0.1,5.910293068655287e-15,1.5982089477441056e-14,1.29439197639074e-14,-2.0526832973508063e-48,2.0526832973508063e-48,1.2117462562767951e-15,1.0870265539529829,1.0870265539529829,662.9232999999996
8,8,0.0,0.0,8.889920592384514e-15,8.99596713278989e-15,1.8027040512162998e-14,-6.842277657836021e-49,6.842277657836021e-49,5.453105385130469e-16,1.1772209291938167,1.1772209291938167,662.9232999999996
8,8,-0.04000000000000001,-0.04000000000000001,2.0131303206108908e-14,3.2053064530645576e-15,1.1467652988433742e-14,5.473822126268817e-48,5.473822126268817e-48,4.514015818715853e-16,1.1819662937132152,1.1819662937132152,662.9232999999996
10,10,-0.020000000000000004,-0.020000000000000004,1.9935039887255584e-14,6.556881449863406e-15,3.1805546814635203e-15,0.0,0.0,9.813077866773595e-18,1.0723310378235709,1.0723310378235709,662.9232999999996
-8,-8,0.1,0.1,5.910293068655287e-15,1.5982089477441056e-14,1.29439197639074e-14,2.0526832973508063e-48,2.0526832973508063e-48,1.2117462562767951e-15,1.0870265539529829,1.0870265539529829,662.9232999999996
-6,-6,0.07999999999999999,0.07999999999999999,5.5334602294941624e-15,8.108855192415679e-15,1.4502348204944676e-14,-2.0526832973508063e-48,2.0526832973508063e-48,2.5438405243138006e-16,2.9770241668038424,2.9770241668038424,662.9232999999996
-12,-12,-0.04000000000000001,-0.04000000000000001,5.788696897479995e-15,3.33697826765044e-14,3.995522369360265e-15,-3.4211388289180104e-49,3.4211388289180104e-49,7.901851090101725e-16,1.0351594259879517,1.0351594259879517,662.9232999999996
12,12,0.1,0.1,3.3968338888264437e-15,5.846432469470184e-15,2.160086069516859e-14,-5.131708243377016e-49,5.131708243377016e-49,8.095082965040157e-16,1.0436355298146363,1.0436355298146363,662.9232999999997
12,12,0.07999999999999999,0.07999999999999999,1.1927080055488214e-15,1.1820586137310586e-14,2.8669132471084395e-15,6.117425023524169e-50,6.117425023524169e-50,5.531129827312974e-16,1.039106764979826,1.039106764979826,662.9232999999997
-12,-12,-0.060000000000000005,-0.060000000000000005,1.3517357396219955e-14,5.733826494216873e-15,4.497983566394949e-15,5.731271072307886e-49,5.731271072307886e-49,5.564975606931872e-16,1.0540945295266684,1.0540945295266684,662.9232999999997
8,8,0.07999999999999999,0.07999999999999999,4.444960296192258e-15,1.2778004605374507e-14,2.866913247108436e-15,0.0,0.0,4.531315550653962e-16,1.1087449874606035,1.1087449874606035,662.9232999999997
10,10,0.01999999999999999,0.01999999999999999,4.098050906164629e-15,1.0815055175336619e-14,1.1048207901308458e-14,-3.4211388289180104e-49,3.4211388289180104e-49,5.772225570600925e-16,1.0800124045672772,1.0800124045672772,662.9232999999997
-12,-12,0.1,0.1,3.3968338888264437e-15,5.846432469470184e-15,2.160086069516859e-14,5.131708243377016e-49,5.131708243377016e-49,8.095082965040157e-16,1.0436355298146363,1.0436355298146363,662.9232999999997
-12,-12,0.07999999999999999,0.07999999999999999,1.1927080055488214e-15,1.1820586137310586e-14,2.8669132471084395e-15,-6.117425023524169e-50,6.117425023524169e-50,5.531129827312974e-16,1.039106764979826,1.039106764979826,662.9232999999997
10,10,0.04000000000000001,0.04000000000000001,5.56951928756147e-15,1.464579005875061e-14,1.5902773407317594e-15,6.842277657836021e-49,6.842277657836021e-49,1.0740060970846e-16,1.085691128904503,1.085691128904503,662.9232999999997
12,12,-0.060000000000000005,-0.060000000000000005,1.3517357396219955e-14,5.733826494216873e-15,4.497983566394949e-15,-5.731271072307886e-49,5.731271072307886e-49,5.564975606931872e-16,1.0540945295266684,1.0540945295266684,662.9232999999997
-8,-8,0.07999999999999999,0.07999999999999999,4.444960296192258e-15,1.2778004605374507e-14,2.866913247108436e-15,0.0,0.0,4.531315550653962e-16,1.1087449874606035,1.1087449874606035,662.9232999999997
-10,-10,0.01999999999999999,0.01999999999999999,4.098050906164629e-15,1.0815055175336619e-14,1.1048207901308458e-14,3.4211388289180104e-49,3.4211388289180104e-49,5.772225570600925e-16,1.0800124045672772,1.0800124045672772,662.9232999999997
-10,-10,0.04000000000000001,0.04000000000000001,5.56951928756147e-15,1.464579005875061e-14,1.5902773407317594e-15,-6.842277657836021e-49,6.842277657836021e-49,1.0740060970846e-16,1.085691128904503,1.085691128904503,662.9232999999997
-6,-6,0.0,0.0,8.418906574941276e-15,1.282122581225823e-14,4.1382717765743484e-15,0.0,0.0,5.887846720064157e-16,3.028185228836953,3.028185228836953,662.9232999999998
6,6,0.01999999999999999,0.01999999999999999,8.826492539051249e-15,9.615919359193673e-15,8.585219596815434e-15,-1.3684555315672042e-48,1.3684555315672042e-48,1.0252670694246223e-15,3.0203916698936415,3.0203916698936415,662.9232999999998
-6,-6,0.01999999999999999,0.01999999999999999,8.826492539051249e-15,9.615919359193673e-15,8.585219596815434e-15,1.3684555315672042e-48,1.3684555315672042e-48,1.0252670694246223e-15,3.0203916698936415,3.0203916698936415,662.9232999999998
-10,-10,0.1,0.1,2.5842006786891103e-15,1.0586100121431094e-14,1.3215817068459063e-14,8.552847072295026e-49,8.552847072295026e-49,7.267145690539614e-16,1.1146030810050875,1.1146030810050875,662.9232999999998
10,10,0.06,0.06,1.0458416342077837e-14,6.556881449863406e-15,4.281952784446057e-15,-1.3684555315672042e-48,1.3684555315672042e-48,2.387624894196368e-16,1.0940665341955875,1.0940665341955875,662.9232999999998
-10,-10,0.06,0.06,1.0458416342077837e-14,6.556881449863406e-15,4.281952784446057e-15,1.3684555315672042e-48,1.3684555315672042e-48,2.387624894196368e-16,1.0940665341955875,1.0940665341955875,662.9232999999998
6,6,0.0,0.0,8.418906574941276e-15,1.282122581225823e-14,4.1382717765743484e-15,0.0,0.0,5.887846720064157e-16,3.028185228836953,3.028185228836953,662.9232999999998
-10,-10,0.0,0.0,5.005331714010875e-15,6.6275013875667564e-15,3.1805546814635144e-15,-3.4211388289180104e-49,3.4211388289180104e-49,4.694919404368079e-16,1.0760126198664983,1.0760126198664983,662.9232999999998
10,10,0.1,0.1,2.5842006786891103e-15,1.0586100121431094e-14,1.3215817068459063e-14,-8.552847072295026e-49,8.552847072295026e-49,7.267145690539614e-16,1.1146030810050875,1.1146030810050875,662.9232999999998
10,10,0.0,0.0,5.005331714010875e-15,6.6275013875667564e-15,3.1805546814635144e-15,3.4211388289180104e-49,3.4211388289180104e-49,4.694919404368079e-16,1.0760126198664983,1.0760126198664983,662.9232999999998
8,8,-0.1,-0.1,8.960516567607428e-15,6.793667777652873e-15,1.6392203624658524e-15,-6.842277657836021e-49,6.842277657836021e-49,6.464725809591851e-16,1.1684223444701398,1.1684223444701398,662.9232999999999
-8,-8,-0.1,-0.1,8.960516567607428e-15,6.793667777652873e-15,1.6392203624658524e-15,6.842277657836021e-49,6.842277657836021e-49,6.464725809591851e-16,1.1684223444701398,1.1684223444701398,662.9232999999999
12,12,0.0,0.0,5.407762038280739e-15,3.437190012600521e-15,8.964791012842635e-16,-1.9446922743316068e-62,1.9446922743316068e-62,4.443012786519841e-16,1.003899934274421,1.003899934274421,662.9232999999999
-12,-12,0.0,0.0,5.407762038280739e-15,3.437190012600521e-15,8.964791012842635e-16,1.9446922743316068e-62,1.9446922743316068e-62,4.443012786519841e-16,1.003899934274421,1.003899934274421,662.9232999999999
10,10,-0.1,-0.1,2.5842006786891052e-15,8.99596713278989e-15,6.042201852987369e-15,2.313703415469655e-48,2.313703415469655e-48,1.0325671005860945e-15,1.0635732977383383,1.0635732977383383,662.9233
-10,-10,-0.1,-0.1,2.5842006786891052e-15,8.99596713278989e-15,6.042201852987369e-15,-2.313703415469655e-48,2.313703415469655e-48,1.0325671005860945e-15,1.0635732977383383,1.0635732977383383,662.9233
8,-8,0.0,-0.04000000000000001,53.642879529549376,68.87656180698006,31.097165667711685,0.04889075438872162,0.04889075438872162,1.0186505408226656e-15,1.1772209291938167,1.1819662937132152,663.9427466440272
-8,8,0.0,-0.04000000000000001,53.642879529549376,68.87656180698006,31.097165667711685,-0.04889075438872162,0.04889075438872162,1.0186505408226656e-15,1.1772209291938167,1.1819662937132152,663.9427466440272
-6,12,-0.08,0.04000000000000001,66.46983588383611,37.44931021768797,27.964597771784813,0.03365917372876446,0.03365917372876446,5.351952269770272e-16,3.041966809647862,1.025103096277117,664.3451305849998
6,-12,-0.08,0.04000000000000001,66.46983588383611,37.44931021768797,27.964597771784813,-0.03365917372876446,0.03365917372876446,5.351952269770272e-16,3.041966809647862,1.025103096277117,664.3451305849998
10,8,0.04000000000000001,0.1,21.221872424339878,28.253754159878625,32.190706120021375,-0.009248654772609298,0.009248654772609298,9.414419580659267e-16,1.085691128904503,1.0870265539529829,664.7128346689619
-10,-8,0.04000000000000001,0.1,21.221872424339878,28.253754159878625,32.190706120021375,0.009248654772609298,0.009248654772609298,9.414419580659267e-16,1.085691128904503,1.0870265539529829,664.7128346689619
-12,8,-0.08,0.04000000000000001,24.083884632695565,54.67789697489921,32.99350506059074,0.0648805517056656,0.0648805517056656,1.4967890510276783e-15,1.0719850965045037,1.1494404356128516,664.9712009403271
12,-8,-0.08,0.04000000000000001,24.083884632695565,54.67789697489921,32.99350506059074,-0.0648805517056656,0.0648805517056656,1.4967890510276783e-15,1.0719850965045037,1.1494404356128516,664.9712009403271
-10,-8,0.04000000000000001,0.07999999999999999,16.039909572457656,29.427575235380022,31.150647887894266,0.0014548733990405772,0.0014548733990405772,1.286524074476024e-15,1.085691128904503,1.1087449874606035,666.3353895739784
10,8,0.04000000000000001,0.07999999999999999,16.039909572457656,29.427575235380022,31.150647887894266,-0.0014548733990405772,0.0014548733990405772,1.286524074476024e-15,1.085691128904503,1.1087449874606035,666.3353895739784
-10,12,-0.1,0.04000000000000001,77.40145674675186,53.240967540141426,21.96043742450257,0.024510461650021093,0.024510461650021093,1.4610285602484275e-15,1.0635732977383383,1.025103096277117,666.5143414826491
10,-12,-0.1,0.04000000000000001,77.40145674675186,53.240967540141426,21.96043742450257,-0.024510461650021093,0.024510461650021093,1.4610285602484275e-15,1.0635732977383383,1.025103096277117,666.5143414826491
-12,10,-0.08,0.0,13.908758385767594,19.815360686112463,30.20366429460845,-0.018240592546649607,0.018240592546649607,9.307434066300866e-16,1.0719850965045037,1.0760126198664983,666.8953020330307
12,-10,-0.08,0.0,13.908758385767594,19.815360686112463,30.20366429460845,0.018240592546649607,0.018240592546649607,9.307434066300866e-16,1.0719850965045037,1.0760126198664983,666.8953020330307
-6,12,-0.08,0.01999999999999999,69.17487310417383,41.97939020942438,26.918839223924063,0.04355414448846214,0.04355414448846214,1.7712809421161924e-15,3.041966809647862,1.0143084165810892,667.0581428635381
6,-12,-0.08,0.01999999999999999,69.17487310417383,41.97939020942438,26.918839223924063,-0.04355414448846214,0.04355414448846214,1.7712809421161924e-15,3.041966809647862,1.0143084165810892,667.0581428635381
8,10,-0.020000000000000004,-0.04000000000000001,75.53305408795484,52.56703021424046,22.91712638418326,-0.011027733805185957,0.011027733805185957,9.31363971255068e-16,1.1821650536412582,1.0690771009086155,667.6494287886247
-8,-10,-0.020000000000000004,-0.04000000000000001,75.53305408795484,52.56703021424046,22.91712638418326,0.011027733805185957,0.011027733805185957,9.31363971255068e-16,1.1821650536412582,1.0690771009086155,667.6494287886247
-6,12,-0.060000000000000005,-0.04000000000000001,62.03251460837903,72.11456780288057,28.694562145147017,0.03186583102792783,0.03186583102792783,1.181294465969462e-15,3.0403998933338126,1.0351594259879517,667.7236297820892
6,-12,-0.060000000000000005,-0.04000000000000001,62.03251460837903,72.11456780288057,28.694562145147017,-0.03186583102792783,0.03186583102792783,1.181294465969462e-15,3.0403998933338126,1.0351594259879517,667.7236297820892
-6,6,0.1,-0.1,46.18997484983879,64.28648926335853,32.77587826146214,0.011378582542968828,0.011378582542968828,1.1842559628318471e-15,2.9531404001117334,3.0426526836490146,668.8638500933622
6,-6,0.1,-0.1,46.18997484983879,64.28648926335853,32.77587826146214,-0.011378582542968828,0.011378582542968828,1.1842559628318471e-15,2.9531404001117334,3.0426526836490146,668.8638500933622
8,8,0.1,-0.060000000000000005,68.63728087396865,51.4899097498181,27.24872775702025,0.04755935547918634,0.04755935547918634,5.928593550334434e-16,1.0870265539529829,1.1787129439576514,668.8733894196141
-8,-8,0.1,-0.060000000000000005,68.63728087396865,51.4899097498181,27.24872775702025,-0.04755935547918634,0.04755935547918634,5.928593550334434e-16,1.0870265539529829,1.1787129439576514,668.8733894196141
6,-8,-0.1,-0.020000000000000004,62.877915596896514,52.035959900643,29.2710087365053,0.05603632186810576,0.05603632186810576,7.182341788052982e-16,3.0426526836490146,1.1821650536412582,669.1829019790408
-6,8,-0.1,-0.020000000000000004,62.877915596896514,52.035959900643,29.2710087365053,-0.05603632186810576,0.05603632186810576,7.182341788052982e-16,3.0426526836490146,1.1821650536412582,669.1829019790408
-8,12,0.06,0.01999999999999999,65.8357122602374,51.0366441188083,27.91901144537625,-0.06056779617373592,0.06056779617373592,1.0810431491176357e-15,1.1298509134798191,1.0143084165810892,669.7743531008625
8,-12,0.06,0.01999999999999999,65.8357122602374,51.0366441188083,27.91901144537625,0.06056779617373592,0.06056779617373592,1.0810431491176357e-15,1.1298509134798191,1.0143084165810892,669.7743531008625
12,-12,-0.060000000000000005,-0.1,36.10313207496552,14.91112720365945,31.429177087467686,0.012718402911853707,0.012718402911853707,9.10714955708076e-16,1.0540945295266684,1.087375865468829,669.8225555284613
-12,12,-0.060000000000000005,-0.1,36.10313207496552,14.91112720365945,31.429177087467686,-0.012718402911853707,0.012718402911853707,9.10714955708076e-16,1.0540945295266684,1.087375865468829,669.8225555284613
-10,-12,0.1,0.04000000000000001,59.41116173453482,76.83755325197424,28.32900816049107,-0.006281225996933756,0.006281225996933756,7.264329320467944e-16,1.1146030810050875,1.025103096277117,670.3724107017164
10,12,0.1,0.04000000000000001,59.41116173453482,76.83755325197424,28.32900816049107,0.006281225996933756,0.006281225996933756,7.264329320467944e-16,1.1146030810050875,1.025103096277117,670.3724107017164
10,12,-0.060000000000000005,-0.04000000000000001,69.81406171271226,44.76627883258256,26.01220752150318,0.0031397941216613594,0.0031397941216613594,1.6040780778458547e-15,1.0665281428175768,1.0351594259879517,670.4993631924364
-10,-12,-0.060000000000000005,-0.04000000000000001,69.81406171271226,44.76627883258256,26.01220752150318,-0.0031397941216613594,0.0031397941216613594,1.6040780778458547e-15,1.0665281428175768,1.0351594259879517,670.4993631924364
-10,6,0.01999999999999999,0.1,46.3901748702644,65.11894722352724,32.05600628141287,-0.06703440956980988,0.06703440956980988,1.1437183299343465e-15,1.0800124045672772,2.9531404001117334,670.7726292444287
10,-6,0.01999999999999999,0.1,46.3901748702644,65.11894722352724,32.05600628141287,0.06703440956980988,0.06703440956980988,1.1437183299343465e-15,1.0800124045672772,2.9531404001117334,670.7726292444287
10,-12,-0.1,0.1,82.6674799800708,53.68412130658359,3.5817739137438034,-0.0010747058171272595,0.0010747058171272595,1.1561173895703213e-15,1.0635732977383383,1.0436355298146363,671.2076979179143
-10,12,-0.1,0.1,82.6674799800708,53.68412130658359,3.5817739137438034,0.0010747058171272595,0.0010747058171272595,1.1561173895703213e-15,1.0635732977383383,1.0436355298146363,671.2076979179143
12,6,-0.08,0.01999999999999999,69.01008046828441,28.46641909551823,25.936136676030227,0.04419243294337,0.04419243294337,2.5912472205699825e-15,1.0719850965045037,3.0203916698936415,671.6011734818393
-12,-6,-0.08,0.01999999999999999,69.01008046828441,28.46641909551823,25.936136676030227,-0.04419243294337,0.04419243294337,2.5912472205699825e-15,1.0719850965045037,3.0203916698936415,671.6011734818393
-8,8,-0.020000000000000004,0.0,39.062053711036434,75.89624452172967,32.58639913551043,-0.017861989051468696,0.017861989051468696,1.4802142416664348e-15,1.1821650536412582,1.1772209291938167,671.8723526244871
8,-8,-0.020000000000000004,0.0,39.062053711036434,75.89624452172967,32.58639913551043,0.017861989051468696,0.017861989051468696,1.4802142416664348e-15,1.1821650536412582,1.1772209291938167,671.8723526244871
-8,8,0.1,0.06,56.7702148147229,22.323936893457503,29.215253258093817,-0.05974343808598048,0.05974343808598048,1.1638121660290056e-15,1.0870265539529829,1.1298509134798191,673.3472325345439
8,-8,0.1,0.06,56.7702148147229,22.323936893457503,29.215253258093817,0.05974343808598048,0.05974343808598048,1.1638121660290056e-15,1.0870265539529829,1.1298509134798191,673.3472325345439
10,-12,-0.020000000000000004,0.06,57.31992200188339,24.00645076365775,29.6618041541911,0.012248145043187945,0.012248145043187945,2.256751901503044e-15,1.0723310378235709,1.0332349830373775,673.5561824992707
-10,12,-0.020000000000000004,0.06,57.31992200188339,24.00645076365775,29.6618041541911,-0.012248145043187945,0.012248145043187945,2.256751901503044e-15,1.0723310378235709,1.0332349830373775,673.5561824992707
8,-10,-0.060000000000000005,0.07999999999999999,48.35228323686569,40.25015919399904,32.71843843846511,-0.0063386802863463765,0.0063386802863463765,8.2154862851234e-16,1.1787129439576514,1.104389817392146,673.9812211897372
-8,10,-0.060000000000000005,0.07999999999999999,48.35228323686569,40.25015919399904,32.71843843846511,0.0063386802863463765,0.0063386802863463765,8.2154862851234e-16,1.1787129439576514,1.104389817392146,673.9812211897372
10,8,0.01999999999999999,0.04000000000000001,13.013045122745664,43.323210955358,32.34173375107352,0.03757052460739515,0.03757052460739515,1.499603980910879e-15,1.0800124045672772,1.1494404356128516,674.4890821945851
-10,-8,0.01999999999999999,0.04000000000000001,13.013045122745664,43.323210955358,32.34173375107352,-0.03757052460739515,0.03757052460739515,1.499603980910879e-15,1.0800124045672772,1.1494404356128516,674.4890821945851
10,-12,-0.08,0.04000000000000001,75.66723384095334,50.541480628679594,23.654720398449946,-0.02518553162678653,0.02518553162678653,9.44518302821323e-16,1.0647288003033644,1.025103096277117,675.3910403854455
-10,12,-0.08,0.04000000000000001,75.66723384095334,50.541480628679594,23.654720398449946,0.02518553162678653,0.02518553162678653,9.44518302821323e-16,1.0647288003033644,1.025103096277117,675.3910403854455
6,10,0.06,-0.020000000000000004,53.35360845092408,53.628793229849634,32.48870833811223,0.04010532676515869,0.04010532676515869,1.0097461624381657e-15,2.995638201221282,1.0723310378235709,676.049768434743
-6,-10,0.06,-0.020000000000000004,53.35360845092408,53.628793229849634,32.48870833811223,-0.04010532676515869,0.04010532676515869,1.0097461624381657e-15,2.995638201221282,1.0723310378235709,676.049768434743
8,10,-0.04000000000000001,0.01999999999999999,16.259301665474844,47.86794513350714,33.04426380181427,0.021241116341876035,0.021241116341876035,8.753463476672887e-16,1.1819662937132152,1.0800124045672772,677.6109827998633
