beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.421,0.0635625,0.0,0.0115,12.918937866318764,2.4175407521631556,0.27193058579640444,2.035828248064548e-05,8.251595156275172,7.2961472961517275,0.049448360629307284
4.75,4.2,0.421,0.0635625,0.0,0.012,12.919630574710094,2.4182634950431745,0.2929833016110681,2.058711730878451e-05,8.251595156275172,7.29614729599662,0.051154481005809785
4.75,4.2,0.421,0.0635625,0.0,0.012499999999999999,12.920323619746156,2.418989907972413,0.31432039491070995,2.0824563541387182e-05,8.251595156275172,7.296147295977831,0.05382078782559187
4.75,4.2,0.421,0.0635625,0.0,0.013,12.921017001601289,2.419719989032467,0.3358876499916619,2.1070622771355522e-05,8.251595156275172,7.296147296074867,0.057474334709947464
4.75,4.2,0.421,0.0635625,0.0,0.0135,12.921710720436991,2.4204537362964946,0.35764340601233513,2.1325296577695985e-05,8.251595156275172,7.296147296097995,0.062137014032176335
4.75,4.2,0.421,0.0635625,0.0,0.013999999999999999,12.922404776426898,2.421191147829314,0.37955522667526365,2.1588586525746276e-05,8.251595156275172,7.296147296035941,0.06782688202739287
4.75,4.2,0.421,0.0635625,0.0,0.014499999999999999,12.923099169766962,2.421932221687335,0.4015975445013183,2.186049416701358e-05,8.251595156275172,7.296147296202766,0.07455909356270922
4.75,4.2,0.421,0.0635625,0.0,0.015,12.923793900588493,2.4226769559188206,0.42374997344614074,2.2141021039027986e-05,8.251595156275172,7.296147296008512,0.08234656968178185
4.75,4.2,0.421,0.0635625,0.0,0.0155,12.924488969107113,2.4234253485636983,0.4459960846740636,2.243016866582386e-05,8.251595156275172,7.296147296057544,0.09120048030009029
4.75,4.2,0.421,0.0635625,0.0,0.016,12.925184375460958,2.424177397653769,0.46832250708604434,2.2727938557293246e-05,8.251595156275172,7.296147295877722,0.10113059778898566
4.75,4.2,0.421,0.0635625,0.0,0.0165,12.925880119854305,2.424933101212623,0.4907182583478273,2.3034332209717536e-05,8.251595156275172,7.29614729592943,0.11214555913578875
4.75,4.2,0.421,0.0635625,0.0,0.017,12.926576202451644,2.4256924572558267,0.5131742415237248,2.3349351105436157e-05,8.251595156275172,7.296147296126192,0.12425306285270817
4.75,4.2,0.421,0.0635625,0.0,0.0175,12.927272623409504,2.4264554637908766,0.5356828621154318,2.3672996712979268e-05,8.251595156275172,7.296147296280509,0.1374600186478625
4.75,4.2,0.421,0.0635625,0.0,0.018,12.927969382880276,2.4272221188172396,0.5582377336524489,2.400527048703003e-05,8.251595156275172,7.29614729615284,0.15177266263935835
