p,beta_mass,mass_amp,score,m1,m2,m3,m2_m1,m3_m2,m3_m1,hierarchy_depth
1.4,4.300000000000001,3.210625385837698,0.5774275541112441,0.0016266204311290325,0.9999999999999465,614.7715723119886,614.7715723119557,614.7715723120215,377944.0861229546,5.577427554111244
1.4,4.35,3.2479582391613917,0.6422813628799791,0.0015095910716287654,0.9999999999999885,662.4310508945018,662.431050894494,662.4310508945094,438814.8971891939,5.642281362879979
1.4,4.4,3.285291092485086,0.7071351716487149,0.0014009815442681513,1.000000000000019,713.7852772517305,713.7852772517442,713.7852772517168,509489.4220213298,5.707135171648715
1.4,4.45,3.3226239458087803,0.7719889804174498,0.0013001860730815521,1.0000000000000218,769.1206825726979,769.1206825727154,769.1206825726812,591546.6243610933,5.77198898041745
1.4,4.5,3.3599567991324744,0.8368427891861856,0.0012066424654568217,0.9999999999999747,828.7459033040168,828.7459033039962,828.7459033040378,686819.772243191,5.836842789186186
1.4,4.550000000000001,3.397289652456169,0.9016965979549214,0.0011198289764732707,0.9999999999999456,892.9935025876412,892.9935025875933,892.9935025876897,797437.3956637441,5.901696597954921
1.4,4.6,3.4346225057798625,0.9665504067236563,0.0010392613988389825,1.0,962.2218251511657,962.2218251511663,962.2218251511657,925870.8407972411,5.966550406723656
1.5,3.1500000000000004,2.3227888513036024,0.9649024770098098,0.009603979812566166,1.0000000000000036,104.12350083155809,104.12350083155843,104.12350083155772,10841.703425419475,4.03509752299019
1.5,3.2,2.3596585156100085,0.9008533099782206,0.008921269416755806,0.9999999999999944,112.09167140741364,112.09167140741296,112.09167140741427,12564.542798907585,4.0991466900217794
1.5,3.25,2.3965281799164146,0.8368041429466304,0.008287090306271314,0.9999999999999922,120.66961539483201,120.66961539483106,120.66961539483295,14561.156079536677,4.16319585705337
1.5,3.3,2.433397844222821,0.7727549759150403,0.007697992576629277,1.0000000000000053,129.90399640497844,129.9039964049791,129.90399640497776,16875.048281984647,4.22724502408496
1.5,3.35,2.4702675085292274,0.7087058088834501,0.007150771563934164,0.9999999999999936,139.84504903549544,139.84504903549458,139.84504903549634,19556.63773974013,4.29129419111655
1.5,3.4000000000000004,2.507137172835634,0.6446566418518591,0.006642450411657754,0.9999999999999787,150.54685214434753,150.54685214434429,150.54685214435074,22664.35469057203,4.355343358148141
1.5,3.45,2.5440068371420406,0.5806074748202681,0.006170263876679825,1.0000000000000024,162.06762303626041,162.0676230362607,162.06762303626002,26265.91443662339,4.419392525179732
1.5,3.5,2.5808765014484467,0.5165583077886788,0.005731643286495881,1.0,174.47003416211615,174.47003416211615,174.47003416211615,30439.792820529976,4.483441692211321
1.5,3.55,2.617746165754853,0.4525091407570887,0.005324202565759729,1.0000000000000053,187.82155405413405,187.82155405413502,187.82155405413306,35276.93616730999,4.547490859242911
1.5,3.6,2.6546158300612595,0.3884599737254977,0.004945725256146022,1.0000000000000437,202.19481435150618,202.194814351515,202.19481435149734,40882.742950640044,4.611540026274502
1.5,3.6500000000000004,2.691485494367666,0.32441080669390754,0.0045941524589213885,1.0000000000000449,217.66800491309317,217.66800491310298,217.6680049130834,47379.36036284636,4.6755891933060925
1.5,3.7,2.728355158674072,0.2603616396623174,0.004267571634632328,1.0000000000000049,234.32529916657265,234.32529916657387,234.3252991665715,54908.345829503785,4.739638360337683
