beta_u,beta_d,theta12,theta23,theta13,J,absJ,Hu,Hd,L12,L23,L13,LJ,LOSS
4.0,2.6,0.0,1.530591676142747e-14,0.0,0.0,0.0,5.061947849133302,3.2902661019366466,170.0416,5.664399999999928,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,2.6500000000000004,0.0,1.7127811137784224e-14,0.0,-0.0,0.0,5.061947849133302,3.3535404500508132,170.0416,5.664399999999917,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,2.7,0.0,2.355826141281332e-14,0.0,0.0,0.0,5.061947849133302,3.4168147981649795,170.0416,5.664399999999888,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,2.75,0.0,1.4057483080302234e-14,0.0,0.0,0.0,5.061947849133302,3.4800891462791452,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,2.8,0.0,8.320232624564577e-15,0.0,-0.0,0.0,5.061947849133302,3.543363494393312,170.0416,5.66439999999996,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,2.85,0.0,5.635309758875047e-15,0.0,0.0,0.0,5.061947849133302,3.6066378425074777,170.0416,5.664399999999972,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,2.9000000000000004,0.0,2.3357132754247162e-14,0.0,0.0,0.0,5.061947849133302,3.6699121906216448,170.0416,5.664399999999888,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,2.95,0.0,1.0741800233012653e-14,0.0,0.0,0.0,5.061947849133302,3.7331865387358105,170.0416,5.664399999999949,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,3.0,0.0,2.979804554511743e-14,0.0,0.0,0.0,5.061947849133302,3.7964608868499763,170.0416,5.6643999999998575,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.0500000000000003,0.0,2.0232223168840985e-14,0.0,0.0,0.0,5.061947849133302,3.859735234964144,170.0416,5.664399999999902,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.1,0.0,2.0538244839271093e-14,0.0,0.0,0.0,5.061947849133302,3.9230095830783096,170.0416,5.664399999999902,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.15,0.0,1.4057483080302234e-14,0.0,0.0,0.0,5.061947849133302,3.9862839311924754,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,3.2,0.0,1.22358381654195e-14,0.0,-0.0,0.0,5.061947849133302,4.049558279306641,170.0416,5.66439999999994,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,3.25,0.0,3.595449063355055e-14,0.0,0.0,0.0,5.061947849133302,4.112832627420809,170.0416,5.664399999999828,0.040401000000000006,649.0837074276884,824.8301084276882
4.0,3.3000000000000003,0.0,2.3070671392005023e-14,0.0,-0.0,0.0,5.061947849133302,4.1761069755349745,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.35,0.0,1.9588525124665404e-14,0.0,0.0,0.0,5.061947849133302,4.239381323649141,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.4000000000000004,0.0,2.96683702318789e-14,0.0,-0.0,0.0,5.061947849133302,4.302655671763308,170.0416,5.6643999999998575,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.45,0.0,1.7127811137784224e-14,0.0,-0.0,0.0,5.061947849133302,4.3659300198774735,170.0416,5.664399999999917,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.5,0.0,1.104968790952581e-14,0.0,0.0,0.0,5.061947849133302,4.429204367991639,170.0416,5.664399999999946,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,3.5500000000000003,0.0,3.384645280693984e-14,0.0,0.0,0.0,5.061947849133302,4.492478716105806,170.0416,5.664399999999839,0.040401000000000006,649.0837074276884,824.8301084276882
4.0,3.6,0.0,2.4534366707175454e-14,0.0,0.0,0.0,5.061947849133302,4.555753064219973,170.0416,5.664399999999883,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.6500000000000004,0.0,3.1805546814635187e-15,0.0,0.0,0.0,5.061947849133302,4.619027412334138,170.0416,5.664399999999985,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,3.7,0.0,8.697229846650088e-15,0.0,0.0,0.0,5.061947849133302,4.682301760448304,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,3.75,0.0,4.2281218132980775e-14,0.0,0.0,0.0,5.061947849133302,4.745576108562471,170.0416,5.664399999999799,0.040401000000000006,649.0837074276884,824.8301084276882
4.0,3.8000000000000003,0.0,1.7127811137784224e-14,0.0,0.0,0.0,5.061947849133302,4.8088504566766375,170.0416,5.664399999999917,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.85,0.0,4.715691880408702e-15,0.0,-0.0,0.0,5.061947849133302,4.872124804790803,170.0416,5.664399999999977,0.040401000000000006,649.0837074276884,824.8301084276884
4.0,3.9000000000000004,0.0,2.3778847653111588e-14,0.0,0.0,0.0,5.061947849133302,4.93539915290497,170.0416,5.664399999999885,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,3.95,0.0,1.65877437834204e-14,0.0,0.0,0.0,5.061947849133302,4.9986735010191365,170.0416,5.6643999999999215,0.040401000000000006,649.0837074276884,824.8301084276883
4.0,4.0,0.0,1.3282222705961387e-14,0.0,0.0,0.0,5.061947849133302,5.061947849133302,170.0416,5.664399999999936,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.0,0.0,1.504370577550677e-14,0.0,-0.0,0.0,5.125222197247468,1.2654869622833256,170.0416,5.664399999999928,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.05,0.0,1.6504125038401343e-14,0.0,-0.0,0.0,5.125222197247468,1.328761310397492,170.0416,5.6643999999999215,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.1,0.0,1.3903870141247831e-14,0.0,0.0,0.0,5.125222197247468,1.3920356585116584,170.0416,5.664399999999934,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.15,0.0,2.8002544307869392e-14,0.0,0.0,0.0,5.125222197247468,1.4553100066258247,170.0416,5.664399999999866,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.2,0.0,1.4223872947815224e-14,0.0,0.0,0.0,5.125222197247468,1.5185843547399906,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.25,0.0,1.3704613469999847e-14,0.0,-0.0,0.0,5.125222197247468,1.581858702854157,170.0416,5.664399999999934,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.3,0.0,1.1999671483489094e-14,0.0,0.0,0.0,5.125222197247468,1.6451330509683235,170.0416,5.664399999999943,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.35,0.0,1.544905980259294e-14,0.0,-0.0,0.0,5.125222197247468,1.7084073990824897,170.0416,5.664399999999926,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.4,0.0,1.799193426557978e-14,0.0,-0.0,0.0,5.125222197247468,1.771681747196656,170.0416,5.664399999999913,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.45,0.0,1.5002646427200557e-14,0.0,-0.0,0.0,5.125222197247468,1.8349560953108224,170.0416,5.664399999999928,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.5,0.0,1.6759327720575752e-14,0.0,0.0,0.0,5.125222197247468,1.8982304434249886,170.0416,5.664399999999919,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.55,0.0,1.1820586137310586e-14,0.0,0.0,0.0,5.125222197247468,1.9615047915391548,170.0416,5.664399999999943,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.6,0.0,1.4169951465147884e-14,0.0,0.0,0.0,5.125222197247468,2.024779139653321,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.65,0.0,1.8613719048082456e-14,0.0,0.0,0.0,5.125222197247468,2.0880534877674872,170.0416,5.664399999999911,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.7000000000000002,0.0,1.8634936106204836e-14,0.0,0.0,0.0,5.125222197247468,2.151327835881654,170.0416,5.664399999999911,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.75,0.0,1.914947500493177e-14,0.0,0.0,0.0,5.125222197247468,2.21460218399582,170.0416,5.664399999999908,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.8,0.0,1.8870068686382563e-14,0.0,0.0,0.0,5.125222197247468,2.2778765321099863,170.0416,5.664399999999911,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.85,0.0,1.4275740329418394e-14,0.0,-0.0,0.0,5.125222197247468,2.3411508802241525,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,1.9,0.0,2.293530597686749e-14,0.0,-0.0,0.0,5.125222197247468,2.4044252283383187,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,1.9500000000000002,0.0,1.1976354131854869e-14,0.0,0.0,0.0,5.125222197247468,2.467699576452485,170.0416,5.664399999999943,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.0,0.0,1.4223872947815228e-14,0.0,-0.0,0.0,5.125222197247468,2.530973924566651,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.05,0.0,2.3816742835205826e-14,0.0,-0.0,0.0,5.125222197247468,2.5942482726808174,170.0416,5.664399999999885,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.1,0.0,1.4223872947815228e-14,0.0,0.0,0.0,5.125222197247468,2.6575226207949836,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.1500000000000004,0.0,1.4223872947815228e-14,0.0,0.0,0.0,5.125222197247468,2.7207969689091507,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.2,0.0,1.4223872947815224e-14,0.0,0.0,0.0,5.125222197247468,2.784071317023317,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.25,0.0,1.9082673106589706e-14,0.0,-0.0,0.0,5.125222197247468,2.8473456651374827,170.0416,5.664399999999908,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.3,0.0,1.968628081125023e-14,0.0,0.0,0.0,5.125222197247468,2.9106200132516484,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.35,0.0,1.282122581225823e-14,0.0,-0.0,0.0,5.125222197247468,2.973894361365815,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.4000000000000004,0.0,2.4369519386414426e-14,0.0,-0.0,0.0,5.125222197247468,3.037168709479982,170.0416,5.664399999999883,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.45,0.0,2.3385489433673865e-14,0.0,-0.0,0.0,5.125222197247468,3.100443057594148,170.0416,5.664399999999888,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.5,0.0,1.4223872947815228e-14,0.0,0.0,0.0,5.125222197247468,3.1637174057083137,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.55,0.0,2.4840926170103824e-14,0.0,0.0,0.0,5.125222197247468,3.2269917538224804,170.0416,5.6643999999998815,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.6,0.0,2.049806574203199e-14,0.0,-0.0,0.0,5.125222197247468,3.2902661019366466,170.0416,5.664399999999902,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.6500000000000004,0.0,1.4223872947815224e-14,0.0,0.0,0.0,5.125222197247468,3.3535404500508132,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.7,0.0,1.375200288511691e-14,0.0,0.0,0.0,5.125222197247468,3.4168147981649795,170.0416,5.664399999999934,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.75,0.0,1.5902773407317584e-14,0.0,-0.0,0.0,5.125222197247468,3.4800891462791452,170.0416,5.664399999999923,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.8,0.0,2.8368506654296634e-14,0.0,0.0,0.0,5.125222197247468,3.543363494393312,170.0416,5.664399999999864,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.85,0.0,2.293530597686749e-14,0.0,-0.0,0.0,5.125222197247468,3.6066378425074777,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,2.9000000000000004,0.0,1.2722218725854067e-14,0.0,-0.0,0.0,5.125222197247468,3.6699121906216448,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,2.95,0.0,1.837851136367831e-14,0.0,0.0,0.0,5.125222197247468,3.7331865387358105,170.0416,5.664399999999913,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.0,0.0,1.3324037450900654e-14,0.0,0.0,0.0,5.125222197247468,3.7964608868499763,170.0416,5.664399999999936,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.0500000000000003,0.0,1.3113762899726813e-14,0.0,0.0,0.0,5.125222197247468,3.859735234964144,170.0416,5.664399999999936,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.1,0.0,1.2949401486880394e-14,0.0,0.0,0.0,5.125222197247468,3.9230095830783096,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.15,0.0,1.5902773407317584e-14,0.0,-0.0,0.0,5.125222197247468,3.9862839311924754,170.0416,5.664399999999923,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.2,0.0,1.3191064451985427e-14,0.0,0.0,0.0,5.125222197247468,4.049558279306641,170.0416,5.664399999999936,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.25,0.0,1.7991934265579777e-14,0.0,-0.0,0.0,5.125222197247468,4.112832627420809,170.0416,5.664399999999913,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.3000000000000003,0.0,1.3573303253572176e-14,0.0,0.0,0.0,5.125222197247468,4.1761069755349745,170.0416,5.664399999999934,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.35,0.0,2.013103387205687e-14,0.0,-0.0,0.0,5.125222197247468,4.239381323649141,170.0416,5.664399999999905,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.4000000000000004,0.0,1.2843457615318328e-14,0.0,0.0,0.0,5.125222197247468,4.302655671763308,170.0416,5.664399999999938,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.45,0.0,1.422387294781523e-14,0.0,0.0,0.0,5.125222197247468,4.3659300198774735,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.5,0.0,1.799193426557978e-14,0.0,-0.0,0.0,5.125222197247468,4.429204367991639,170.0416,5.664399999999913,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.5500000000000003,0.0,3.8699099961134274e-14,0.0,-0.0,0.0,5.125222197247468,4.492478716105806,170.0416,5.664399999999816,0.040401000000000006,649.0837074276884,824.8301084276882
4.05,3.6,0.0,1.1567035697241576e-14,0.0,0.0,0.0,5.125222197247468,4.555753064219973,170.0416,5.664399999999945,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.6500000000000004,0.0,2.1490962147566898e-14,0.0,0.0,0.0,5.125222197247468,4.619027412334138,170.0416,5.664399999999898,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.7,0.0,1.656962916285535e-14,0.0,-0.0,0.0,5.125222197247468,4.682301760448304,170.0416,5.6643999999999215,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.75,0.0,2.2935305976867488e-14,0.0,0.0,0.0,5.125222197247468,4.745576108562471,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.8000000000000003,0.0,1.4223872947815228e-14,0.0,0.0,0.0,5.125222197247468,4.8088504566766375,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.05,3.85,0.0,2.419909804191147e-14,0.0,0.0,0.0,5.125222197247468,4.872124804790803,170.0416,5.664399999999885,0.040401000000000006,649.0837074276884,824.8301084276883
4.05,3.9000000000000004,0.0,3.6298755249344004e-14,0.0,0.0,0.0,5.125222197247468,4.93539915290497,170.0416,5.6643999999998265,0.040401000000000006,649.0837074276884,824.8301084276882
4.05,3.95,0.0,4.0574219685721787e-14,0.0,0.0,0.0,5.125222197247468,4.9986735010191365,170.0416,5.664399999999807,0.040401000000000006,649.0837074276884,824.8301084276882
4.05,4.0,0.0,3.755351967025771e-14,0.0,-0.0,0.0,5.125222197247468,5.061947849133302,170.0416,5.66439999999982,0.040401000000000006,649.0837074276884,824.8301084276882
4.1,1.0,0.0,2.266353980390422e-14,0.0,0.0,0.0,5.188496545361634,1.2654869622833256,170.0416,5.664399999999891,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.05,0.0,2.121729950935904e-14,0.0,0.0,0.0,5.188496545361634,1.328761310397492,170.0416,5.664399999999898,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.1,0.0,2.474192299327389e-14,0.0,-0.0,0.0,5.188496545361634,1.3920356585116584,170.0416,5.6643999999998815,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.15,0.0,1.4158157980313399e-14,0.0,0.0,0.0,5.188496545361634,1.4553100066258247,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,1.2,0.0,2.2935305976867488e-14,0.0,0.0,0.0,5.188496545361634,1.5185843547399906,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.25,0.0,2.374074890563079e-14,0.0,0.0,0.0,5.188496545361634,1.581858702854157,170.0416,5.664399999999888,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.3,0.0,2.7395468637049446e-14,0.0,-0.0,0.0,5.188496545361634,1.6451330509683235,170.0416,5.664399999999868,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.35,0.0,2.1368434780009667e-14,0.0,0.0,0.0,5.188496545361634,1.7084073990824897,170.0416,5.664399999999898,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.4,0.0,1.6587743783420404e-14,0.0,0.0,0.0,5.188496545361634,1.771681747196656,170.0416,5.6643999999999215,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.45,0.0,2.1347659358444105e-14,0.0,0.0,0.0,5.188496545361634,1.8349560953108224,170.0416,5.664399999999898,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.5,0.0,2.2949773812238334e-14,0.0,0.0,0.0,5.188496545361634,1.8982304434249886,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.55,0.0,2.5446922138736343e-14,0.0,-0.0,0.0,5.188496545361634,1.9615047915391548,170.0416,5.664399999999879,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.6,0.0,2.627001100420979e-14,0.0,0.0,0.0,5.188496545361634,2.024779139653321,170.0416,5.664399999999874,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.65,0.0,2.316570708479243e-14,0.0,0.0,0.0,5.188496545361634,2.0880534877674872,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.7000000000000002,0.0,1.898450816293775e-14,0.0,-0.0,0.0,5.188496545361634,2.151327835881654,170.0416,5.664399999999908,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.75,0.0,1.654194228656766e-14,0.0,-0.0,0.0,5.188496545361634,2.21460218399582,170.0416,5.6643999999999215,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.8,0.0,3.616474114995627e-14,0.0,0.0,0.0,5.188496545361634,2.2778765321099863,170.0416,5.664399999999828,0.040401000000000006,649.0837074276884,824.8301084276882
4.1,1.85,0.0,2.2820335910269057e-14,0.0,0.0,0.0,5.188496545361634,2.3411508802241525,170.0416,5.664399999999891,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,1.9,0.0,1.0256980649806587e-14,0.0,0.0,0.0,5.188496545361634,2.4044252283383187,170.0416,5.664399999999951,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,1.9500000000000002,0.0,2.226555461440446e-14,0.0,0.0,0.0,5.188496545361634,2.467699576452485,170.0416,5.664399999999894,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.0,0.0,2.293530597686749e-14,0.0,0.0,0.0,5.188496545361634,2.530973924566651,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.05,0.0,1.8444247608922052e-14,0.0,0.0,0.0,5.188496545361634,2.5942482726808174,170.0416,5.664399999999911,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.1,0.0,2.293530597686749e-14,0.0,-0.0,0.0,5.188496545361634,2.6575226207949836,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.1500000000000004,0.0,2.293530597686749e-14,0.0,0.0,0.0,5.188496545361634,2.7207969689091507,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.2,0.0,2.2935305976867488e-14,0.0,0.0,0.0,5.188496545361634,2.784071317023317,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.25,0.0,2.265665250431176e-14,0.0,0.0,0.0,5.188496545361634,2.8473456651374827,170.0416,5.664399999999891,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.3,0.0,1.7282138839818786e-14,0.0,0.0,0.0,5.188496545361634,2.9106200132516484,170.0416,5.664399999999917,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.35,0.0,2.3078206462064817e-14,0.0,0.0,0.0,5.188496545361634,2.973894361365815,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.4000000000000004,0.0,1.7381243621118063e-14,0.0,0.0,0.0,5.188496545361634,3.037168709479982,170.0416,5.664399999999917,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.45,0.0,9.489473329869946e-15,0.0,0.0,0.0,5.188496545361634,3.100443057594148,170.0416,5.664399999999955,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,2.5,0.0,2.293530597686749e-14,0.0,-0.0,0.0,5.188496545361634,3.1637174057083137,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.55,0.0,1.4294815397616923e-14,0.0,0.0,0.0,5.188496545361634,3.2269917538224804,170.0416,5.664399999999932,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,2.6,0.0,1.9049216064113907e-14,0.0,0.0,0.0,5.188496545361634,3.2902661019366466,170.0416,5.664399999999908,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.6500000000000004,0.0,2.293530597686749e-14,0.0,0.0,0.0,5.188496545361634,3.3535404500508132,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.7,0.0,2.9262934631222914e-14,0.0,0.0,0.0,5.188496545361634,3.4168147981649795,170.0416,5.66439999999986,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.75,0.0,1.9760435824057332e-14,0.0,0.0,0.0,5.188496545361634,3.4800891462791452,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.8,0.0,7.195449459566488e-15,0.0,-0.0,0.0,5.188496545361634,3.543363494393312,170.0416,5.664399999999966,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,2.85,0.0,1.0256980649806587e-14,0.0,0.0,0.0,5.188496545361634,3.6066378425074777,170.0416,5.664399999999951,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,2.9000000000000004,0.0,2.9288747008619213e-14,0.0,0.0,0.0,5.188496545361634,3.6699121906216448,170.0416,5.66439999999986,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,2.95,0.0,1.618330698159072e-14,0.0,0.0,0.0,5.188496545361634,3.7331865387358105,170.0416,5.664399999999923,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.0,0.0,3.6000723604084224e-14,0.0,0.0,0.0,5.188496545361634,3.7964608868499763,170.0416,5.664399999999828,0.040401000000000006,649.0837074276884,824.8301084276882
4.1,3.0500000000000003,0.0,2.6111559752568165e-14,0.0,0.0,0.0,5.188496545361634,3.859735234964144,170.0416,5.664399999999874,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.1,0.0,2.644588395864731e-14,0.0,0.0,0.0,5.188496545361634,3.9230095830783096,170.0416,5.664399999999873,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.15,0.0,1.9760435824057332e-14,0.0,0.0,0.0,5.188496545361634,3.9862839311924754,170.0416,5.664399999999906,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.2,0.0,2.043525915993271e-14,0.0,0.0,0.0,5.188496545361634,4.049558279306641,170.0416,5.664399999999902,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.25,0.0,4.2002593461146456e-14,0.0,0.0,0.0,5.188496545361634,4.112832627420809,170.0416,5.664399999999799,0.040401000000000006,649.0837074276884,824.8301084276882
4.1,3.3000000000000003,0.0,2.880678948335536e-14,0.0,0.0,0.0,5.188496545361634,4.1761069755349745,170.0416,5.664399999999862,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.35,0.0,2.3411115589121238e-14,0.0,0.0,0.0,5.188496545361634,4.239381323649141,170.0416,5.664399999999888,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.4000000000000004,0.0,3.59536639199526e-14,0.0,-0.0,0.0,5.188496545361634,4.302655671763308,170.0416,5.664399999999828,0.040401000000000006,649.0837074276884,824.8301084276882
4.1,3.45,0.0,2.2935305976867494e-14,0.0,0.0,0.0,5.188496545361634,4.3659300198774735,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.5,0.0,1.6587743783420404e-14,0.0,0.0,0.0,5.188496545361634,4.429204367991639,170.0416,5.6643999999999215,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.5500000000000003,0.0,3.327228638133913e-14,0.0,0.0,0.0,5.188496545361634,4.492478716105806,170.0416,5.664399999999841,0.040401000000000006,649.0837074276884,824.8301084276882
4.1,3.6,0.0,3.073273954637754e-14,0.0,0.0,0.0,5.188496545361634,4.555753064219973,170.0416,5.664399999999854,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.6500000000000004,0.0,1.1034895371692615e-14,0.0,0.0,0.0,5.188496545361634,4.619027412334138,170.0416,5.664399999999946,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,3.7,0.0,1.5979122229933834e-14,0.0,0.0,0.0,5.188496545361634,4.682301760448304,170.0416,5.664399999999923,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.75,0.0,4.836116802257178e-14,0.0,0.0,0.0,5.188496545361634,4.745576108562471,170.0416,5.664399999999769,0.040401000000000006,649.0837074276884,824.8301084276882
4.1,3.8000000000000003,0.0,2.293530597686749e-14,0.0,0.0,0.0,5.188496545361634,4.8088504566766375,170.0416,5.6643999999998895,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.85,0.0,8.768900724321902e-15,0.0,-0.0,0.0,5.188496545361634,4.872124804790803,170.0416,5.664399999999957,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,3.9000000000000004,0.0,2.134765935844411e-14,0.0,0.0,0.0,5.188496545361634,4.93539915290497,170.0416,5.664399999999898,0.040401000000000006,649.0837074276884,824.8301084276883
4.1,3.95,0.0,8.374319112061204e-15,0.0,0.0,0.0,5.188496545361634,4.9986735010191365,170.0416,5.66439999999996,0.040401000000000006,649.0837074276884,824.8301084276884
4.1,4.0,0.0,8.095214901039454e-15,0.0,0.0,0.0,5.188496545361634,5.061947849133302,170.0416,5.6643999999999615,0.040401000000000006,649.0837074276884,824.8301084276884
