N_gen,winding,asym,noise,stable_rank_mean,stable_rank_std,surviving_modes_mean,surviving_modes_std,condition_mean,condition_std,nonorth_mean,nonorth_std,p3_gap_mean,p3_gap_std
6,-12,0.0,0.003,4.8553114923486,0.010861477408915396,6.0,0.0,1.2455634462068301,0.002562581396004675,0.18740865686224314,0.0013119472572754771,1.0052769139615858,0.0015230401864630278
6,-12,0.0,0.01,4.858165384962603,0.035833682207019754,6.0,0.0,1.247165115318517,0.007571853448911994,0.18879415391376683,0.0036675388110434673,1.0102137644402611,0.0038046111032072473
6,-12,0.03,0.0,4.778282340294082,0.0,6.0,0.0,1.2726682007092591,0.0,0.20072042483923164,2.7755575615628914e-17,1.0200298956486322,0.0
6,-12,0.03,0.0001,4.778269625560943,0.00029927075081540976,6.0,0.0,1.272662681312488,6.705536749261745e-05,0.20072122554179678,3.803726051071394e-05,1.020042161631704,5.572014809323696e-05
6,-12,0.03,0.0003,4.778074972568798,0.0009785869164310175,6.0,0.0,1.2726706640510588,0.00024343189274386525,0.20073635827400382,0.00013726798061279596,1.0200014804269257,0.00011969447648733775
6,-12,0.03,0.001,4.777878429014507,0.003766160830034399,6.0,0.0,1.2727502011143714,0.0009038364008657943,0.2008493919331487,0.00042775971081747156,1.0200565557238004,0.0006266388193279794
6,-12,0.03,0.003,4.7771323536235,0.010247680356699805,6.0,0.0,1.2730826180953116,0.0024471210388893024,0.20112766712624902,0.001137049366373995,1.0199593939195382,0.0014857221441897561
6,-12,0.03,0.01,4.773025446674198,0.032738992631051005,6.0,0.0,1.275584689347444,0.007400935609753356,0.2034441682677381,0.004127283303968852,1.0212420279131877,0.005303988812973714
6,-12,0.07,0.0,4.660345561430283,0.0,6.0,0.0,1.334918089538806,0.0,0.23397268333690238,0.0,1.0364023281200971,0.0
6,-12,0.07,0.0001,4.660370000633557,0.00030122406865138596,6.0,0.0,1.3349186124497718,9.507325514787074e-05,0.23397422417819524,5.0415942119354004e-05,1.0363945397038539,6.988896216908562e-05
6,-12,0.07,0.0003,4.660275602357724,0.0009012577977514745,6.0,0.0,1.3348955360752879,0.00024285532137884096,0.23397039119457547,0.00011882694175034756,1.0363997552784745,0.0002097548901707511
6,-12,0.07,0.001,4.659908106564964,0.002972093691608381,6.0,0.0,1.3351322209728103,0.0006997770636247329,0.23406654398676036,0.0003885109692192593,1.0364008997332015,0.0005690365025042318
6,-12,0.07,0.003,4.65832954979184,0.008149022958428944,6.0,0.0,1.3350095187754456,0.0022446739251379922,0.23428196549357455,0.0010631995600099721,1.0366355579582673,0.001966539677404272
6,-12,0.07,0.01,4.662069106191882,0.022620627535956696,6.0,0.0,1.3366407410601755,0.007353399124499229,0.2351855318403333,0.0037641207121164393,1.038764928868596,0.006825364524489974
6,-12,0.1,0.0,4.569783911062484,0.0,6.0,0.0,1.3944320612228978,0.0,0.2669112027282011,0.0,1.0436355298146363,0.0
6,-12,0.1,0.0001,4.569817602185284,0.00028986126080761377,6.0,0.0,1.394429817170486,8.270647013167388e-05,0.2669139485165726,3.918678745137694e-05,1.0436557672135192,5.97756458106148e-05
6,-12,0.1,0.0003,4.569778520033858,0.0007949052367065822,6.0,0.0,1.3943951270660886,0.000244901181564383,0.26690779363732214,0.00012050239845546348,1.0436922219402447,0.0001826923955644302
6,-12,0.1,0.001,4.569545243073975,0.002697301177883024,6.0,0.0,1.3944206163790203,0.000744353800750579,0.26690271202223864,0.0003392393918857211,1.043397246555692,0.0005970932522761427
6,-12,0.1,0.003,4.570747772438938,0.0068262063281950315,6.0,0.0,1.3942903621252618,0.0022122396095949734,0.266982927830797,0.0010389594213893122,1.0439980779940652,0.0022731333589098668
6,-12,0.1,0.01,4.567507029469702,0.030627048758413135,6.0,0.0,1.3966807590071495,0.009127300036316382,0.2679889650569097,0.0044291076883218065,1.0453070979625931,0.00573120022129057
6,-10,-0.1,0.0,3.925410402996531,0.0,6.0,0.0,4.268563948507315,0.0,0.8107030011989378,1.1102230246251565e-16,1.0635732977383383,0.0
6,-10,-0.1,0.0001,3.9254668469679372,0.00020444003124119587,6.0,0.0,4.268537716189137,0.0006381375080002802,0.8107033946652382,4.572723746096825e-05,1.0635642072435973,5.8017263050385894e-05
6,-10,-0.1,0.0003,3.9255068183879858,0.0005395144302014262,6.0,0.0,4.268416634931338,0.0014418818207046623,0.8107035629502635,9.902250063204345e-05,1.0635409596241605,0.00015939280723336463
6,-10,-0.1,0.001,3.9254811792666673,0.002233185161439746,6.0,0.0,4.267828384414669,0.005827723227317532,0.8106385348859302,0.0004079818565346651,1.0635502302796855,0.0005587796041710831
6,-10,-0.1,0.003,3.926350128281283,0.006966612105515941,6.0,0.0,4.267733671485805,0.019000001735507265,0.8105977905790749,0.0013458915444002292,1.0632769039217262,0.0016483663113351433
6,-10,-0.1,0.01,3.923801226958548,0.015958115870716567,6.0,0.0,4.266701413764595,0.05470013694896509,0.8107367344428665,0.0039831323693438805,1.0619466633910184,0.004992560437489953
6,-10,-0.07,0.0,4.105560324244702,0.0,6.0,0.0,4.122915386099744,0.0,0.7977752199714495,0.0,1.0655394670614724,0.0
6,-10,-0.07,0.0001,4.105585687585759,0.000264914193065438,6.0,0.0,4.122929615237771,0.0005943323704403053,0.7977756106485575,4.187011846983971e-05,1.0655452019994527,5.936499982008343e-05
6,-10,-0.07,0.0003,4.10562213930486,0.000599736904296769,6.0,0.0,4.1230239734996665,0.001676949117193443,0.7977924764674295,0.00011255361127793264,1.0655162730012804,0.0001481301889500984
6,-10,-0.07,0.001,4.10532717798998,0.0024368001741623627,6.0,0.0,4.123168495490883,0.0051632051038275235,0.7978077990159994,0.0003701197312412549,1.0655061463364552,0.0006461273881360163
6,-10,-0.07,0.003,4.104387694719388,0.0074790187275240606,6.0,0.0,4.127172803810652,0.015066257174861283,0.7980864895951154,0.0011211920314424513,1.0653894836378397,0.0017561342690030162
6,-10,-0.07,0.01,4.1032493745497804,0.019860079267782355,6.0,0.0,4.123979384304015,0.048808813659895735,0.7976635472727651,0.0036973842085528375,1.0660885021826043,0.005572113049110033
6,-10,-0.03,0.0,4.317702083392697,0.0,6.0,0.0,3.9586494764297995,4.440892098500626e-16,0.7849652085330326,0.0,1.0706276116388733,0.0
6,-10,-0.03,0.0001,4.317598901044856,0.00024038564188348795,6.0,0.0,3.9587563882071635,0.0005393412090725152,0.7849732007284127,3.872837868774701e-05,1.0706262758176543,5.326671588243079e-05
6,-10,-0.03,0.0003,4.317640326570286,0.00076309696666785,6.0,0.0,3.9583023160156805,0.001383788191758954,0.7849426365095914,0.00011376337139158105,1.0706236963458358,0.0001632228124626294
6,-10,-0.03,0.001,4.318444903556347,0.0022662936864222914,6.0,0.0,3.959033829617445,0.005580911501871112,0.7849918273706816,0.00039682843272471235,1.0706638095888934,0.0005856497335551607
6,-10,-0.03,0.003,4.316458826378994,0.005900797320540346,6.0,0.0,3.959949171649323,0.01834033217110847,0.7849791100728567,0.0013704655513645603,1.0708694483243586,0.0015440218364212645
6,-10,-0.03,0.01,4.302215162002677,0.021662254196994985,6.0,0.0,3.9489387826402242,0.05618378767870206,0.7836783818216458,0.004130154132079189,1.0709902336713546,0.0043944469260589645
6,-10,0.0,0.0,4.358232075879033,0.0,6.0,0.0,3.8975985289878046,0.0,0.7789603897454056,0.0,1.0760126198664983,0.0
6,-10,0.0,0.0001,4.358253602797771,0.00024218716846151708,6.0,0.0,3.8975774172685163,0.0005385959271497783,0.7789554348663216,4.171947098488165e-05,1.0760374435527935,5.5394403116818624e-05
6,-10,0.0,0.0003,4.358154293194936,0.0007127315383115478,6.0,0.0,3.897820356643345,0.0012150771996892837,0.778974708718497,0.000100974941302296,1.0760295030271816,0.00018686530473167187
6,-10,0.0,0.001,4.35906747744434,0.002138797031153842,6.0,0.0,3.896185572581314,0.005261505786727328,0.7788965551022913,0.00035561470216792496,1.0760569822099773,0.0004621248714804519
6,-10,0.0,0.003,4.35723902758299,0.007504619333860195,6.0,0.0,3.8991730893699263,0.01582381549105373,0.7790650753562509,0.0012961314181775927,1.0757223286002469,0.0018091943855201853
6,-10,0.0,0.01,4.347849814607763,0.025558906396206702,6.0,0.0,3.9144844112373933,0.05148543027485725,0.7799950624757693,0.0042503209393285404,1.074912245614812,0.005078793493369218
6,-10,0.03,0.0,4.282306786535676,0.0,6.0,0.0,3.892086489784478,0.0,0.7762445552287908,0.0,1.082532402938742,0.0
6,-10,0.03,0.0001,4.2823302540505255,0.0002477620084097694,6.0,0.0,3.892081278409846,0.0006052253549638683,0.7762468517335113,5.251886498491896e-05,1.0825296174244357,5.5451289988095075e-05
6,-10,0.03,0.0003,4.282297486415102,0.0006292280736613383,6.0,0.0,3.8922655695299326,0.0014421867493461167,0.7762496966612785,0.00011240329262799103,1.0825265397071122,0.00015051967920436173
6,-10,0.03,0.001,4.282357111068645,0.002844895120074789,6.0,0.0,3.8918518528179433,0.005189192501785955,0.7762093570316058,0.00037975162864177785,1.082612523329756,0.0005534950508963186
6,-10,0.03,0.003,4.281003767397423,0.008056665854141994,6.0,0.0,3.894807443467845,0.015069570107875936,0.7764053099570122,0.001288035845673878,1.0824030413475956,0.0015778809735376305
6,-10,0.03,0.01,4.282722125073491,0.021719387980085984,6.0,0.0,3.8918750699900313,0.06271582654015255,0.776343175108302,0.004753490015991405,1.0819286319010406,0.00574372591895007
6,-10,0.07,0.0,4.133511549403994,0.0,6.0,0.0,3.912330017649822,0.0,0.7779605148665105,0.0,1.0990825657492156,0.0
6,-10,0.07,0.0001,4.1334399737174525,0.0002502348417102477,6.0,0.0,3.9124112517227063,0.0005468453145897479,0.777961354712077,4.171636709819531e-05,1.0990649919563595,5.08853705039531e-05
6,-10,0.07,0.0003,4.133547831470368,0.0007472913667083246,6.0,0.0,3.912054099227035,0.0014520253477604118,0.777930400263374,0.00011307112965551219,1.0990224726347777,0.00016547018795526756
6,-10,0.07,0.001,4.133722570445769,0.0022088481356764785,6.0,0.0,3.911073879501287,0.005044756454622414,0.7778868155633486,0.0003976485273590483,1.099263167985584,0.0005906858269414127
6,-10,0.07,0.003,4.132289900601322,0.007373844917093356,6.0,0.0,3.9144455657990287,0.012891263237294068,0.7780212589273819,0.0009963126140383866,1.0990306458372654,0.0014269326936156884
6,-10,0.07,0.01,4.123680728221979,0.022198323845054588,6.0,0.0,3.9226831794099035,0.05441292355021954,0.7786735414303916,0.004321535477605727,1.0994933323836313,0.006449632382302332
6,-10,0.1,0.0,4.016917793982955,0.0,6.0,0.0,3.935172439237685,4.440892098500626e-16,0.7833399021804721,0.0,1.1146030810050875,0.0
6,-10,0.1,0.0001,4.016943865767807,0.00023203472911390027,6.0,0.0,3.935123735275468,0.0005457776720502154,0.7833372045962977,4.315125809184533e-05,1.1145995299058888,5.834432149761528e-05
6,-10,0.1,0.0003,4.016954209098536,0.0007484842875142856,6.0,0.0,3.9348204570328362,0.0014803720155669056,0.7833174723602268,0.0001090399454372024,1.1145807833316312,0.00019083149175295338
6,-10,0.1,0.001,4.0171687843993436,0.002079738893575854,6.0,0.0,3.935497782610369,0.004689784703855475,0.7833413123714112,0.0003813880299514632,1.1145423809944386,0.0005817941476581166
6,-10,0.1,0.003,4.015848497072039,0.006991370067751408,6.0,0.0,3.9340424045285816,0.013558545178926608,0.7833249222620995,0.00116010864812884,1.1147517685940078,0.0017069426032400893
6,-10,0.1,0.01,4.013538707613644,0.01980974714157887,6.0,0.0,3.9424155452979903,0.0536702006371739,0.7840632248337753,0.004312674330586341,1.1133243698042243,0.005848730218294378
6,-8,-0.1,0.0,3.1680098283334566,0.0,5.0,0.0,35.62441032145169,0.0,1.4269662929386684,0.0,1.1684223444701398,0.0
6,-8,-0.1,0.0001,3.1680092311294943,0.00014300992576952415,5.0,0.0,35.61931825593026,0.02928566083795722,1.4269670981622906,3.513981007208632e-05,1.1684301200753768,5.2584563924953605e-05
6,-8,-0.1,0.0003,3.168055329115772,0.0004485696249394146,5.0,0.0,35.60997535232599,0.10060858696986033,1.42697086024457,0.00012411517778427949,1.1684103672328663,0.00015530331770270288
6,-8,-0.1,0.001,3.1682890437241404,0.0011905133205595763,5.0,0.0,35.61722192438831,0.3219591196773088,1.427037417150983,0.0003605780293615332,1.1683764236247043,0.00048150260463176206
6,-8,-0.1,0.003,3.1672133786389747,0.003866512710507521,5.0,0.0,36.004555224620034,1.023829019602304,1.4270166917616716,0.0011151345160691328,1.1686484746345447,0.0015640759909780718
6,-8,-0.1,0.01,3.167902047727917,0.013446836663683865,5.0,0.0,36.49156718865537,4.092082899387424,1.427305037686883,0.00413116344292473,1.1682052274907448,0.006499692994210182
6,-8,-0.07,0.0,3.304500603129246,4.440892098500626e-16,5.0,0.0,34.43943245322543,0.0,1.4179802587324697,0.0,1.1764429834187946,0.0
6,-8,-0.07,0.0001,3.3045011085383322,0.00015656019598732623,5.0,0.0,34.448697915914074,0.030936253536271385,1.4179913618652065,3.520526494063072e-05,1.1764543860747811,5.3409155251585835e-05
6,-8,-0.07,0.0003,3.304504637064208,0.0003214990272921373,5.0,0.0,34.4338293839463,0.08272084286161867,1.4180174483056618,0.00010021135194678185,1.1765107362964007,0.00018037241072789472
6,-8,-0.07,0.001,3.3043974925373165,0.0014252182841271118,5.0,0.0,34.42137979995518,0.2546317915633818,1.4179804450363451,0.00038024904818962914,1.176455446650517,0.0005268520847447437
6,-8,-0.07,0.003,3.3041792052896843,0.0037688642866251024,5.0,0.0,34.65990721179317,0.7351462898178059,1.4182153297472835,0.001194503937286032,1.176287388346476,0.001604254985805744
6,-8,-0.07,0.01,3.3048166200356532,0.013963602716679376,5.0,0.0,35.337875111314126,3.437969240304725,1.4183126867085207,0.004060887110719969,1.1760025257008715,0.005352649348146068
6,-8,-0.03,0.0,3.4539848889181535,0.0,5.0,0.0,33.14703238087273,0.0,1.4089915934916946,0.0,1.1825730695988457,0.0
6,-8,-0.03,0.0001,3.4539828316316985,0.00018891714195447894,5.0,0.0,33.147662685215366,0.031180183967238113,1.4089901427949059,4.3505323109557675e-05,1.1825710776050449,6.497214455807843e-05
6,-8,-0.03,0.0003,3.4538690981616953,0.0005306232550417539,5.0,0.0,33.127413973860406,0.08748184316429687,1.4089711077302216,0.00013939403494527602,1.1825674745405856,0.00012505899795049738
6,-8,-0.03,0.001,3.4536327814890706,0.0013096711512544455,5.0,0.0,33.18825702856397,0.2832857162187047,1.409073309486303,0.0004072828109645343,1.1825214264100128,0.0005875397106988988
6,-8,-0.03,0.003,3.453793027334587,0.004266892337707691,5.0,0.0,33.27161476743856,0.8074065639474184,1.4089316300187347,0.0012112560394020042,1.1826482166973318,0.0016135644937361
6,-8,-0.03,0.01,3.4504448597908683,0.012028230724296858,5.0,0.0,33.08553737684137,2.9225570198473045,1.4084195189068716,0.00373012495564469,1.1836216333178549,0.00453899908307533
6,-8,0.0,0.0,3.452074734068762,4.440892098500626e-16,5.0,0.0,32.779939750089014,0.0,1.4046263321777235,0.0,1.1772209291938167,0.0
6,-8,0.0,0.0001,3.4520526412771666,0.0001322883494075224,5.0,0.0,32.78984179629957,0.03744566159812277,1.4046379830379787,4.41763719520404e-05,1.1772271812485755,5.5288284889615476e-05
6,-8,0.0,0.0003,3.4519964367234337,0.0004499421214783782,5.0,0.0,32.79881501604762,0.09440731444696049,1.4046522380917739,0.00012312457457394084,1.177224185140831,0.00012646953806222827
6,-8,0.0,0.001,3.451752702392615,0.0015553212270451667,5.0,0.0,32.77142392027844,0.2608036067388373,1.4046811770207217,0.000347202325084995,1.1772507988419203,0.0004733145314433116
6,-8,0.0,0.003,3.452253012857381,0.003559174981549066,5.0,0.0,32.76350027996009,0.9061203876135165,1.4045788507094503,0.0010671377441132629,1.1770356166845795,0.0016985654249096324
6,-8,0.0,0.01,3.4511492151740426,0.013870912525444612,5.0,0.0,32.914292515628425,2.949042025658863,1.404568833396053,0.003826095435633564,1.1767670868706956,0.004459361981050759
6,-8,0.03,0.0,3.401003919221541,0.0,5.0,0.0,32.67057005498297,0.0,1.4023972384954502,0.0,1.1582051897745722,0.0
6,-8,0.03,0.0001,3.401005096068347,0.00015229149237145964,5.0,0.0,32.67036316664769,0.02725149295863164,1.4024002011708756,3.705949615111571e-05,1.1581962681335718,5.009641102288181e-05
6,-8,0.03,0.0003,3.4010884914194683,0.00039413715309284626,5.0,0.0,32.67274388180996,0.0701448095895404,1.4024056649606975,0.00011737143192785489,1.158183258348562,0.00016827990132252922
6,-8,0.03,0.001,3.4011915200103857,0.0017086186774783734,5.0,0.0,32.68087343186174,0.32681618983775296,1.4024184631080951,0.00044827994726775495,1.1582266901422784,0.0005762673764230775
6,-8,0.03,0.003,3.399548479148882,0.004289040536925075,5.0,0.0,32.905631765841356,1.0347213640850144,1.4027255531415364,0.0013626415720753768,1.158448805253341,0.0014652278183731097
6,-8,0.03,0.01,3.3968794557267445,0.014579315733853754,5.0,0.0,33.123408351022974,3.7140979890165764,1.4026597795858382,0.005206843821988212,1.1593807752941543,0.004578682281759874
6,-8,0.07,0.0,3.3149662779626263,4.440892098500626e-16,5.0,0.0,32.65201501106087,0.0,1.4028746426074197,0.0,1.1194188715127016,0.0
6,-8,0.07,0.0001,3.314951169295905,0.00017113222326783497,5.0,0.0,32.65182841025362,0.023787164395842643,1.4028780056139423,3.569258159156198e-05,1.1194181355309982,4.9788968063405715e-05
6,-8,0.07,0.0003,3.31484838462796,0.0004489113331410225,5.0,0.0,32.65031548684787,0.10022343704049635,1.4028932507850214,0.00011373425237891928,1.1194389398096898,0.00013567767429741273
6,-8,0.07,0.001,3.314563768870862,0.001282152448998089,5.0,0.0,32.629165552104,0.2861350577547592,1.4029371344653232,0.00034451168052238604,1.119403385465781,0.00042433187080430086
6,-8,0.07,0.003,3.316502184848038,0.004246499451283109,5.0,0.0,32.87650901383264,0.7525833810531004,1.4031801798786556,0.0012440226976781787,1.1196446240417637,0.0013095496646538328
6,-8,0.07,0.01,3.316306664069316,0.016950270971462646,5.0,0.0,33.54659795009813,2.882984418385877,1.4038443590690313,0.004256608342393461,1.1210860751307787,0.005165416864606524
6,-8,0.1,0.0,3.242275335562595,0.0,5.0,0.0,32.71239156986734,0.0,1.40589184195912,0.0,1.0870265539529829,0.0
6,-8,0.1,0.0001,3.2422770154528493,0.00012745598490836394,5.0,0.0,32.716467362783874,0.025863523733875633,1.4058946245497397,4.152630631257252e-05,1.0870198354303842,4.659342575298138e-05
6,-8,0.1,0.0003,3.242311308877808,0.00045663016112195185,5.0,0.0,32.71152964828996,0.07297227192777081,1.4058960007685226,0.00011492750701393221,1.0870416012427166,0.00017045439987507514
6,-8,0.1,0.001,3.2419526464116997,0.001529446227614892,5.0,0.0,32.76287823984764,0.3035799068387259,1.4059924851112457,0.0004390030482550146,1.0871071148050346,0.0005922786835932468
6,-8,0.1,0.003,3.242465713704078,0.0044988174902903305,5.0,0.0,32.44113671780069,0.8672473541928786,1.4055950755766635,0.001316230845529438,1.0870798751622377,0.0018412488803644953
6,-8,0.1,0.01,3.2388183392104963,0.012177984239997695,5.0,0.0,33.035364968906435,2.3311156114170473,1.4059377980110046,0.004200424245907686,1.0871249535742507,0.004317264996040842
6,-6,-0.1,0.0,2.390578662460888,0.0,4.0,0.0,149.49038680013993,0.0,2.0563816856177413,0.0,3.0426526836490146,0.0
6,-6,-0.1,0.0001,2.3905777913722313,8.011968273159475e-05,4.0,0.0,149.40243624199266,0.429324931874859,2.0563842946298996,3.924515397864583e-05,3.042657189106928,0.00025307666457187065
6,-6,-0.1,0.0003,2.39058101720184,0.0002335798633825829,4.0,0.0,149.04540804499703,1.0647410702267244,2.0563764231376225,0.00010540751321173914,3.0428220562234976,0.000699065293665592
6,-6,-0.1,0.001,2.3905616797880156,0.0006874426278732407,4.0,0.0,150.2660443957155,3.9084848082374575,2.0563912689213346,0.00040472714902089693,3.043488071247382,0.002233248533437413
6,-6,-0.1,0.003,2.3904378508139414,0.0020333658718291125,4.0,0.0,152.11755871385537,12.494230455548857,2.0566576330539093,0.000876736123882776,3.0419690563750574,0.00841467883512461
6,-6,-0.1,0.01,2.3893914345803586,0.008348212897375348,4.0,0.0,166.3509832727416,47.97852770088479,2.056210793926875,0.0041577409192464715,3.0421283436373416,0.025774964548460788
6,-6,-0.07,0.0,2.460924640310512,0.0,4.0,0.0,144.81716912686832,0.0,2.04831021177048,0.0,3.0413034133946355,0.0
6,-6,-0.07,0.0001,2.4609387507555027,7.164780655144315e-05,4.0,0.0,144.82216855401927,0.3325121905853581,2.048316192227724,3.603190621264011e-05,3.041353904262275,0.0002445137733987648
6,-6,-0.07,0.0003,2.460925973350774,0.00020830398353768366,4.0,0.0,145.01672240553475,1.1879253049786287,2.048312104130501,9.796463348788064e-05,3.0410826465362577,0.0007725043325614276
6,-6,-0.07,0.001,2.460814320545387,0.0007951781501350389,4.0,0.0,145.55723356859227,4.620766916060078,2.0482662841891535,0.0004435680754654175,3.040645719834571,0.00219503945514371
6,-6,-0.07,0.003,2.4616625385396618,0.0029046839800863956,4.0,0.0,144.66846186023287,13.427624833632846,2.0481882689023165,0.0014874198238235738,3.0416437745420617,0.008750535571739907
6,-6,-0.07,0.01,2.4609819933244146,0.008480781459719226,4.0,0.0,172.3595614070752,74.12540911013214,2.048227184106867,0.003756576260427118,3.039816250696707,0.033315354808527445
6,-6,-0.03,0.0,2.531574433275481,0.0,4.0,0.0,139.6318342185861,0.0,2.0399833295927823,0.0,3.035977630981826,0.0
6,-6,-0.03,0.0001,2.5315839998850764,8.141631227593262e-05,4.0,0.0,139.7165190639143,0.364652641647096,2.0399802527577977,3.960417947977907e-05,3.035907269781466,0.00018895249601212036
6,-6,-0.03,0.0003,2.531646338820961,0.00021094531408132598,4.0,0.0,139.818275903489,1.371918582002861,2.0399808970230877,0.00010386346246684946,3.036018050582319,0.0007632770071252766
6,-6,-0.03,0.001,2.5314705360499388,0.0008123727443393085,4.0,0.0,140.9777769898535,4.231337919637177,2.039962058815024,0.0003987394216581822,3.0349949122806397,0.00255199015203887
6,-6,-0.03,0.003,2.531451266410868,0.0020074132928128096,4.0,0.0,136.9355762099166,9.983443478921078,2.0399014954322774,0.0012608685703383905,3.0337669594074326,0.007143431199436117
6,-6,-0.03,0.01,2.53033256843512,0.008420933031465648,4.0,0.0,199.3591708414155,164.04119517195574,2.040696090839576,0.0036458035981663706,3.033285447124082,0.023207095685948365
6,-6,0.0,0.0,2.546603088857254,0.0,4.0,0.0,136.98583803869525,0.0,2.035663886971352,0.0,3.028185228836953,0.0
6,-6,0.0,0.0001,2.5466052641160433,7.721817243361835e-05,4.0,0.0,137.07530312371202,0.38099474961807633,2.035665366779945,3.8026693578301954e-05,3.0282142047291045,0.0002768297115285739
6,-6,0.0,0.0003,2.5466944034951773,0.00020143423856851153,4.0,0.0,137.25572752425782,1.099314158359896,2.0356750820759064,0.0001256992701756815,3.0282911417856084,0.0008858144084267022
6,-6,0.0,0.001,2.546585855238907,0.0009067309911197523,4.0,0.0,137.04418913004207,4.232691501777699,2.0356497986094673,0.0004856840027283702,3.0281762281832285,0.002347437011929914
6,-6,0.0,0.003,2.5466198503486264,0.002327479192464792,4.0,0.0,139.8477624249503,14.951853505591759,2.0356682996749647,0.0014864567609767486,3.0280373803583247,0.007125517051590522
6,-6,0.0,0.01,2.545150855357461,0.007079553875438037,4.0,0.0,153.9864344796375,58.2371817641191,2.035292964941408,0.003916000330804238,3.0257632108997363,0.029375433692477176
6,-6,0.03,0.0,2.5240068861774536,0.0,4.0,0.0,135.45931566503225,0.0,2.0330727635694568,0.0,3.0154923709311348,0.0
6,-6,0.03,0.0001,2.5239974202750526,6.775612885008182e-05,4.0,0.0,135.47864129581689,0.3627639518131717,2.033077377696265,4.0047135043185914e-05,3.015484324680616,0.00024464320326407843
6,-6,0.03,0.0003,2.5240462672932007,0.00020152077281057945,4.0,0.0,135.45563126430616,1.0844863426480034,2.033072292574316,0.00011480410319966251,3.01561483497696,0.0007414634440725865
6,-6,0.03,0.001,2.523766286128958,0.0009758886546174004,4.0,0.0,136.53191735089942,3.5032572855037047,2.0331554975886337,0.00038918254925270583,3.0150886510567236,0.00243499821240804
6,-6,0.03,0.003,2.524013348649518,0.0021257470827366416,4.0,0.0,138.00173596399537,9.676883678163675,2.0333588581456556,0.0012446055922460198,3.016465262579448,0.007823796299977854
6,-6,0.03,0.01,2.5244727039952055,0.006573534210025444,4.0,0.0,151.2375143395249,35.82157002454735,2.03394581521984,0.0039199542937202615,3.019592010254053,0.026962361085347296
6,-6,0.07,0.0,2.4598276653376336,0.0,4.0,0.0,134.49163757988896,0.0,2.032411654561914,0.0,2.9869422058545037,0.0
6,-6,0.07,0.0001,2.459833723234082,6.977478106152863e-05,4.0,0.0,134.4866979303113,0.32202556398864457,2.0324211456992254,4.1179546700662056e-05,2.9869561116934458,0.00023821383333823105
6,-6,0.07,0.0003,2.4597776823934687,0.00022315362645547058,4.0,0.0,134.72227609334155,1.1649280708726577,2.0324284024636174,0.00011343994072170994,2.9869463167781,0.000673989821975418
6,-6,0.07,0.001,2.4601927256532057,0.000692745127633397,4.0,0.0,134.81699188632598,3.7328900039493864,2.0323720571618,0.0003471441348486499,2.9865294701047276,0.0023629831146556503
6,-6,0.07,0.003,2.459701935804452,0.002114830898203963,4.0,0.0,137.04206583346954,11.153152144575344,2.032469105778323,0.001045812300894091,2.984457298586157,0.0074911892429143445
6,-6,0.07,0.01,2.460281293479898,0.007543251605435152,4.0,0.0,146.221218959214,46.27291674544899,2.0332849508758644,0.003883177594333851,2.992257725048525,0.025192763938283336
6,-6,0.1,0.0,2.40181052863349,0.0,4.0,0.0,134.16336171347334,0.0,2.034077022391554,0.0,2.9531404001117334,0.0
6,-6,0.1,0.0001,2.401808210009711,6.404121859400961e-05,4.0,0.0,134.10052136358337,0.3972951189179389,2.0340730977128905,3.930410886955262e-05,2.9531105940516302,0.00022817746772945408
6,-6,0.1,0.0003,2.401869995033216,0.00019541723784914037,4.0,0.0,134.26264142719666,1.2780273445952723,2.0340862061581406,0.0001287615627560245,2.9531010350977716,0.000835810305947695
6,-6,0.1,0.001,2.4017368430277783,0.0006652918568457779,4.0,0.0,133.87289242524903,4.2135443587275985,2.034027166162761,0.0004189965056438218,2.953526184993706,0.0027956199248104765
6,-6,0.1,0.003,2.4016107464300056,0.0021591546752416564,4.0,0.0,136.96957111307967,12.034712697805741,2.033981799282303,0.001326874689684615,2.9518914860416916,0.0076753769148755905
6,-6,0.1,0.01,2.401802157175787,0.007227740815304903,4.0,0.0,161.77209633718363,74.72841834790314,2.034471533596326,0.0044039832470045195,2.953885187536424,0.01726372317068999
6,6,-0.1,0.0,2.390578662460888,0.0,4.0,0.0,149.49038680013993,0.0,2.0563816856177413,0.0,3.0426526836490146,0.0
6,6,-0.1,0.0001,2.390585135843537,7.128274397495537e-05,4.0,0.0,149.41577783204372,0.42346647223933237,2.0563771030223688,4.152586615482875e-05,3.0426366804179814,0.00024183736157897087
6,6,-0.1,0.0003,2.3905640902890726,0.00021592358842441266,4.0,0.0,149.4526596749828,1.032947476380743,2.056400684273798,0.00011908008746810462,3.0426441906868895,0.0007471297269355015
6,6,-0.1,0.001,2.3903131747282322,0.000721185298502749,4.0,0.0,150.62433402594013,4.123983004498329,2.056341027117758,0.000411258107559023,3.0421073276346244,0.002997915794492553
6,6,-0.1,0.003,2.3907072546535146,0.0023750840193687913,4.0,0.0,149.49173584167943,12.796487882787218,2.0562960558692973,0.001172572394767823,3.0410525248070552,0.006724701764114859
6,6,-0.1,0.01,2.3896074085308094,0.006901519239673553,4.0,0.0,165.96680704664723,45.51816927514917,2.0560434613521217,0.003959662740165965,3.0484968276799522,0.021603570168752962
6,6,-0.07,0.0,2.460924640310512,0.0,4.0,0.0,144.81716912686832,0.0,2.04831021177048,0.0,3.0413034133946355,0.0
