beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.422,0.064,0.0,0.015499999999999998,12.9790371376662,2.439942042707375,0.42989759057411797,3.0249386456576363e-07,8.251595156231623,7.296147295795705,4.045335289799923
4.75,4.2,0.422,0.064,0.0,0.016,12.979744147857035,2.440690873647104,0.4529391751412758,2.5513114462229203e-08,8.251595156231623,7.296147295886409,9.497884378131742
4.75,4.2,0.422,0.064,0.0,0.016499999999999997,12.980451501946394,2.441443359161241,0.47598396134606497,2.601419481721573e-07,8.251595156231623,7.2961472959790035,4.334413910060825
4.75,4.2,0.422,0.064,0.0,0.016999999999999998,12.981159200086442,2.4421994973056056,0.4990314875826879,5.544728629569562e-07,8.251595156231623,7.2961472957007825,3.1002780066765596
4.75,4.2,0.422,0.064,0.0,0.017499999999999998,12.981867242534339,2.442959286128077,0.5220813732648091,8.574811555966434e-07,8.251595156231623,7.296147296165117,2.4940534655792836
4.75,4.2,0.422,0.064,0.0,0.018,12.982575629334812,2.443722723668735,0.5451333017166535,1.1691683379456627e-06,8.251595156231623,7.2961472955188045,2.1117551136169332
4.75,4.2,0.422,0.06425,0.0,0.011,12.972744637724958,2.4470662671363064,0.22245770085487632,2.4424326341130655e-06,8.251595156231623,7.296147295852627,1.1960531729506354
4.75,4.2,0.422,0.06425,0.0,0.0115,12.973451288840852,2.447781831491105,0.24541095137266525,2.2430837312180027e-06,8.251595156231623,7.2961472958382405,1.2794925485730912
4.75,4.2,0.422,0.06425,0.0,0.011999999999999999,12.97415828233293,2.448501050147334,0.26838525952286646,2.035077173266099e-06,8.251595156231623,7.296147295955864,1.3790548992190184
4.75,4.2,0.422,0.06425,0.0,0.012499999999999999,12.974865618372815,2.4492239212665514,0.2913756204986556,1.818411290586009e-06,8.251595156231623,7.296147296007339,1.4993358915518398
4.75,4.2,0.422,0.06425,0.0,0.013,12.975573297131977,2.4499504430020393,0.31437848970800203,1.5930844274036904e-06,8.251595156231623,7.296147295815525,1.6472238392702687
4.75,4.2,0.422,0.06425,0.0,0.013499999999999998,12.976281318843357,2.450680613498813,0.33739128684460057,1.3590949416572226e-06,8.251595156231623,7.2961472960850955,1.833648899878161
4.75,4.2,0.422,0.06425,0.0,0.013999999999999999,12.976989683649936,2.4514144308938106,0.36041208900375465,1.1164412053264045e-06,8.251595156231623,7.296147296246008,2.0773392833273174
