Nmodes,spread,skew,penalty,cond,entropy,cp,unitarity_residual,fragility,collapse,survival_cost,viability
2,2.3866666666666667,0.4,0.1,1.2518114972475192,2.1422797826896307,0.04238703526035024,1.3877787807814457e-15,1.3536246569189957e-16,False,-0.9496864046751029,19.87534370268232
6,1.1400000000000001,-0.19999999999999996,0.1,86.96608768278575,3.362732502586965,0.03021036876174649,2.4276638832494007e-15,4.70808978942081e-15,False,-0.9488518199602847,19.55103777345595
2,2.3866666666666667,0.30000000000000004,0.1,1.256840010192641,2.1565215106552733,0.04195333830010376,5.240587849369761e-16,5.202855489217854e-17,False,-0.9487357609084068,19.506775438787116
2,2.3866666666666667,0.5,0.1,1.2553978504537024,2.128388868972171,0.04235557404643514,2.3633021048361517e-16,2.3345024492126374e-17,False,-0.9457748196376327,18.441616852491045
2,2.5,0.0,0.1,1.3513202807087374,2.204796543976033,0.040653002435193576,3.394034248481614e-16,4.4379813060648514e-17,False,-0.9446533308723585,18.067934633858115
2,2.3866666666666667,0.20000000000000007,0.1,1.2703292187188666,2.1709975752675956,0.04121328761344953,4.4104299607080356e-16,4.5831550721671953e-17,False,-0.944490641214516,18.01498021017503
2,2.5,0.30000000000000004,0.25263157894736843,1.2788263429278006,2.157628688345575,0.04319539448104,8.688869536365456e-16,9.280718301931978e-17,False,-0.9443771403441436,17.978219857574537
6,0.9133333333333333,0.0,0.1,10.920946212006214,3.4428634582059257,0.018714327837191302,2.445183035127922e-15,2.5387363936468706e-15,False,-0.9440331161116822,17.867709090173832
2,2.5,0.4,0.25263157894736843,1.2741922736663007,2.143006554304476,0.04347104334064704,5.162835502930473e-16,5.433108254179724e-17,False,-0.9438763960286207,17.81781513015377
6,1.0266666666666666,-0.3,0.1,24.139770692980044,3.387569608172679,0.02343808435905332,2.9915117678710207e-15,4.136462461204966e-15,False,-0.9429999315979172,17.543838595875425
2,2.5,0.20000000000000007,0.25263157894736843,1.2935226176196677,2.1727033198172236,0.04257043642505268,7.950410101044416e-16,8.886493523764902e-17,False,-0.9406425453077059,16.847083574994013
6,0.8,0.5,0.1,6.430280637885248,3.4706441594312696,0.015351323672084364,2.1510365153567826e-15,1.7385320864897114e-15,False,-0.9403512838457044,16.764820175060642
5,2.5,0.5,0.1,13.340099345717272,2.8824118667406036,0.03303756387045787,1.4970452534818926e-15,1.6844140359466883e-15,False,-0.9384626990048563,16.25030646174939
2,2.3866666666666667,0.10000000000000009,0.1,1.2918632135954933,2.18590338387063,0.040271062430927505,4.564927381489205e-16,5.0769539070978394e-17,False,-0.9380648171095985,16.145911795716636
2,2.5,0.5,0.25263157894736843,1.2796285332832744,2.1290677818234984,0.043239675290873504,5.255267395909837e-16,5.627546095498185e-17,False,-0.9376109197217674,16.028445932210623
2,2.2733333333333334,0.4,0.1,1.228213099125612,2.1420234480098768,0.04101675368084214,9.656786624298476e-16,8.62097312552851e-17,False,-0.9367460263205,15.809283462045798
4,2.5,0.30000000000000004,0.1,5.7204397219487815,2.8446688901122013,0.030092349115292006,1.5271006343020062e-15,1.1566709380490312e-15,False,-0.9363477723143143,15.710369241717572
2,2.5,-0.09999999999999998,0.1,1.393681932476826,2.2224837485045943,0.03943493143980298,7.062732290886936e-16,1.018189406838824e-16,False,-0.9355538845304461,15.516839032329681
2,2.3866666666666667,0.4,0.25263157894736843,1.2518114972475192,2.1422797826896307,0.04238703526035024,1.3877787807814457e-15,1.3536246569189957e-16,False,-0.9347988828633557,15.3371605260116
2,2.2733333333333334,0.5,0.1,1.2302387649571356,2.12842436534346,0.04116622454804238,1.6184142622847344e-16,1.4564014066526276e-17,False,-0.9347693960593236,15.330227524942813
2,2.2733333333333334,0.30000000000000004,0.1,1.2333469253711413,2.1556612390691607,0.04044821682234535,9.50197851991224e-16,8.654901411867709e-17,False,-0.9342889524413169,15.218141197748412
4,2.5,0.4,0.1,5.653295258718906,2.8443992940506257,0.0298392443273502,1.5878287954447866e-15,1.1945262517288754e-15,False,-0.9342620999598638,15.211924922905212
