Nmodes,spread,skew,effective_rank,singular_min,singular_max,condition_number,qr_residual,svd_residual,entropy,collapse,stability_score
3,1.1400000000000001,0.20000000000000007,3,0.7641623814012758,1.192267632599284,1.5602281159312947,7.794617090481223e-16,9.443781070085855e-16,2.684670513054349,False,-0.13036976365681205
5,1.48,0.5,5,0.1389091691975483,1.6412221078823233,11.815073960656084,8.70321331078864e-16,2.0254354514487897e-15,3.0360866355094127,False,-0.13035560288351553
3,1.1400000000000001,0.30000000000000004,3,0.7640614138489684,1.1923864451209254,1.5605897948886918,6.629923855163786e-16,8.439541138686265e-16,2.6844081377380284,False,-0.130354631634464
3,1.1400000000000001,0.10000000000000009,3,0.7631038395177561,1.192930811153756,1.5632614453986096,9.635651115872592e-16,1.6124830918245276e-15,2.6844103856170607,False,-0.13033988693993404
4,1.5933333333333333,0.4,4,0.25699174829515725,1.48016766911674,5.759592200667683,8.145454993271842e-16,1.2160918857460668e-15,2.9104821332013744,False,-0.13031627196128798
4,1.5933333333333333,0.0,4,0.2894003564195835,1.4945042953792294,5.164141170622613,9.383883984753172e-16,1.8908581377271735e-15,2.8910466590087616,False,-0.13029237083166767
3,1.1400000000000001,0.4,3,0.762530545210601,1.1934644613929564,1.5651365953652872,5.213774824643609e-16,1.161762489145164e-15,2.6836113961967407,False,-0.13028952488880366
3,1.1400000000000001,0.0,3,0.7610549183958843,1.1942618117554133,1.5692189655282986,4.130031057862193e-16,1.3825299900208719e-15,2.6836207974585307,False,-0.1302673689057667
3,1.0266666666666666,-0.5,3,0.8079715858947628,1.1617943578035188,1.4379148698860815,4.3601990738419847e-16,1.0587762201506929e-15,2.667981222152858,False,-0.13024439760969614
3,1.1400000000000001,0.5,3,0.7591626370268286,1.1957601356773997,1.5751040387873327,4.3249964837975335e-16,1.1156767191209766e-15,2.682237763308952,False,-0.13016570326351803
6,1.9333333333333333,0.0,6,0.0806217175912015,1.6777865088060726,20.810602390207258,1.0771305601611774e-15,2.592845994400307e-15,3.130492039909306,False,-0.13015890896311133
3,1.1400000000000001,-0.09999999999999998,3,0.7581057063409964,1.1961970542900406,1.57787633608972,6.462723892413733e-16,9.81994461875773e-16,2.6822835848550155,False,-0.1301527199833848
6,1.3666666666666667,0.5,6,0.053920144740560116,1.7308782162047947,32.10077095551236,8.540169077034275e-16,2.3683632103015475e-15,3.2048927595915884,False,-0.13011432872231732
4,1.48,-0.4,4,0.3278794546189453,1.503425916122348,4.585300771192261,5.437424254373707e-16,1.2395549109268026e-15,2.866513803881535,False,-0.13009833362738962
6,2.046666666666667,-0.5,6,0.05493251648323137,1.7229549066651528,31.36493678004174,1.0690423553054583e-15,1.4844315444878027e-15,3.1997533673591656,False,-0.13005878003796945
3,1.1400000000000001,-0.19999999999999996,3,0.7542766344300916,1.1987179591882375,1.589228546226879,6.026310510333784e-16,1.7658649980925637e-15,2.6803749856418393,False,-0.12999502213431904
6,1.1400000000000001,0.0,6,0.019774362283278217,1.6666048003311071,84.28108964810649,6.857687725716303e-16,3.015683924625812e-15,3.369546383276245,False,-0.12996271632677198
5,1.3666666666666667,-0.09999999999999998,5,0.12155462136150799,1.6126227037045973,13.266650709302093,8.533429040970657e-16,2.254085092881152e-15,3.0482135613921795,False,-0.12995545217006238
5,1.48,0.4,5,0.14018155050038664,1.635617496018684,11.667851369743358,7.497096762588744e-16,1.5527940940473625e-15,3.025846820347521,False,-0.129952523252383
6,1.1400000000000001,0.10000000000000009,6,0.01983901835386844,1.6684760488958899,84.10073619245134,1.0670406267980378e-15,2.5225435700868847e-15,3.3687694496466167,False,-0.12994247653238095
4,1.5933333333333333,-0.09999999999999998,4,0.2931576301996393,1.5006833366033439,5.119032158847047,6.322965936413744e-16,1.1368621176254475e-15,2.881676922268583,False,-0.12990008895564792
3,1.2533333333333334,0.30000000000000004,3,0.7049345522867544,1.2307287623924466,1.745876632660515,4.82995116999106e-16,1.1472307502314882e-15,2.6946988165285584,False,-0.12989466978070424
3,1.2533333333333334,0.20000000000000007,3,0.7042281384376705,1.2310389753208921,1.7480684285804753,6.631013105088297e-16,1.045452658885534e-15,2.694392815284426,False,-0.1298684721802515
6,1.9333333333333333,0.10000000000000009,6,0.08104470110917816,1.68346154318727,20.772012483819513,9.90413745896761e-16,2.6498914844268017e-15,3.124259984833357,False,-0.12986342774304951
3,1.2533333333333334,0.4,3,0.7039757757763365,1.231459705169842,1.7492927278808736,4.448745619948317e-16,1.2091234177351074e-15,2.6943406148923317,False,-0.12985978093050454
6,2.046666666666667,-0.4,6,0.05879916200814735,1.7017879751294531,28.942384840342612,1.5829878568430998e-15,3.1432055986645654e-15,3.1814782430197566,False,-0.1298432258721795
3,1.1400000000000001,-0.3,3,0.7495161959125225,1.2018519224620794,1.6035036054142182,6.855999395070056e-16,9.829286724543816e-16,2.677875205622816,False,-0.12979236146594986
3,1.2533333333333334,0.10000000000000009,3,0.7021453578910194,1.232213832192971,1.7549269796414775,3.9838751755129e-16,1.0428126809283747e-15,2.6934949211466255,False,-0.12978956504298553
6,1.1400000000000001,-0.09999999999999998,6,0.01954664600133175,1.6659322623327448,85.22854827468822,1.6382294933192481e-15,2.6360462708989525e-15,3.3672786801716663,False,-0.12975223218802268
3,1.2533333333333334,0.5,3,0.700940912228678,1.2334729695979048,1.7597388711068573,5.253663818279542e-16,8.409097770903121e-16,2.69314739053703,False,-0.1297484049802399
4,1.5933333333333333,0.5,4,0.24340816900679335,1.4793516939708176,6.077658362934935,3.5660278056858087e-16,9.563857921732616e-16,2.907496059272441,False,-0.129700077285867
3,1.2533333333333334,0.0,3,0.6988757676023725,1.2341334710932614,1.7658839071315826,2.872270719924262e-16,1.50707440345199e-15,2.692026885903292,False,-0.12966210131995146
6,1.1400000000000001,0.20000000000000007,6,0.0197293683572079,1.6715696181789128,84.72494344038257,1.4116276871081606e-15,3.529637699325593e-15,3.3642744533155984,False,-0.12965349691400224
6,2.046666666666667,-0.3,6,0.06175548475878258,1.6846907411651115,27.280018086580117,1.1671953853085321e-15,1.6641138246971879e-15,3.1654684016827628,False,-0.12955652700572262
3,1.1400000000000001,-0.4,3,0.7436870411376013,1.205679622414866,1.6212190823851993,6.951892155519043e-16,1.144076106932653e-15,2.6747967643993955,False,-0.12954300408164146
5,1.48,0.30000000000000004,5,0.14050729722681,1.631220292685434,11.609505875358787,6.812794488849834e-16,1.9908277943304883e-15,3.0167018398680105,False,-0.12953881728023156
6,1.9333333333333333,0.20000000000000007,6,0.08024163126324725,1.6928283210119552,21.096633933803318,6.320759888721573e-16,2.7951436412545752e-15,3.120333318894123,False,-0.12953240260234353
3,1.2533333333333334,-0.09999999999999998,3,0.6945268656102752,1.2367268680455876,1.7806753478987247,5.396690998277403e-16,8.755250950089464e-16,2.6899834949162122,False,-0.12948747982053518
3,1.3666666666666667,0.30000000000000004,3,0.6514771679825607,1.262953472170551,1.9385997456849613,6.11077120112633e-16,1.3937183403368963e-15,2.704525175823329,False,-0.1294764957625963
5,1.5933333333333333,0.5,5,0.13659047256685747,1.647649414060281,12.062696490443722,5.058555977423056e-16,2.9529503293902696e-15,3.0220603844722036,False,-0.12947413121011098
3,1.3666666666666667,0.4,3,0.6516474969299891,1.2631318079791727,1.9383666996803939,6.183118631228555e-16,9.85941384498455e-16,2.7040554873933043,False,-0.12945405556570108
3,1.3666666666666667,0.20000000000000007,3,0.6495266016038954,1.2638373246174701,1.9457822381664414,4.478006458204013e-16,1.2088023199872656e-15,2.7040639342031674,False,-0.12942131201673648
4,1.5933333333333333,-0.19999999999999996,4,0.29546548090102065,1.5079228377603535,5.103549941475226,6.709243481083957e-16,1.1080552143634086e-15,2.8710081493114763,False,-0.12939296008607426
5,1.3666666666666667,-0.19999999999999996,5,0.1162307679580724,1.6139171151847334,13.885455147013372,6.370002866232368e-16,1.4102032232471766e-15,3.0446929441655954,False,-0.1293834448098123
6,1.1400000000000001,-0.19999999999999996,6,0.019162231436687133,1.6664642993207668,86.96608768278575,1.0788619593789456e-15,2.4276638832494007e-15,3.362732502586965,False,-0.1293496264685657
4,1.48,-0.5,4,0.32450307482928686,1.513253705501758,4.663295428857936,5.892546943798698e-16,1.5038361736561306e-15,2.8543667963467785,False,-0.12934448122277162
3,1.3666666666666667,0.5,3,0.6496741471624796,1.2645777913393499,1.9464800883066178,5.579678128198488e-16,9.696982038997977e-16,2.702332055449512,False,-0.12933160346402636
3,1.3666666666666667,0.10000000000000009,3,0.646070490709517,1.2656212782313583,1.9589523069556205,3.4522304727684773e-16,1.297758135218118e-15,2.7028267253079257,False,-0.12930085901133082
5,1.5933333333333333,0.4,5,0.1437202513716829,1.642280739186881,11.426926431819883,9.124905709060932e-16,1.988560667567263e-15,3.0087425874112417,False,-0.12927854074376177
3,1.2533333333333334,-0.19999999999999996,3,0.68913174142083,1.2399679674127821,1.7993191909231396,5.661048867003676e-16,1.5763053377284466e-15,2.6873434203809543,False,-0.1292650067787011
3,1.1400000000000001,-0.5,3,0.736540693701708,1.2103475761688274,1.6432867681565013,4.562025916359372e-16,1.4600854328639328e-15,2.6712768174078945,False,-0.12924957370442444
6,2.046666666666667,-0.19999999999999996,6,0.06384355154442768,1.6728675852623773,26.20260848267904,8.004528885191898e-16,3.736874465944473e-15,3.151795694575671,False,-0.12922289417471702
5,1.48,0.20000000000000007,5,0.1400673661416581,1.6280184708387424,11.623110476656173,6.868683550476055e-16,1.9026302840001664e-15,3.0100117701319187,False,-0.1291941411914992
6,1.9333333333333333,0.30000000000000004,6,0.07796473841365587,1.7046931899597089,21.8649254091658,8.005791952478078e-16,3.769270804350463e-15,3.118399015326703,False,-0.12912499076403525
3,1.3666666666666667,0.0,3,0.6412998247288108,1.2681891091403221,1.9775291684768614,4.038861341274856e-16,8.37064745340754e-16,2.700877415024949,False,-0.12912141279037911
6,1.1400000000000001,0.30000000000000004,6,0.019428608378200096,1.6759406068020892,86.26148482577791,7.934868512996205e-16,2.0153315575707246e-15,3.355471689707079,False,-0.12905724589695866
3,1.48,0.30000000000000004,3,0.6057600559448139,1.2887499383211742,2.1274924380926534,5.336016179552159e-16,9.060804630797118e-16,2.7121409905098477,False,-0.1290496890232183
4,1.7066666666666666,0.20000000000000007,4,0.2478538408398964,1.4955301810194117,6.033919732498574,6.211011148956964e-16,1.5455597640168411e-15,2.8930281509562885,False,-0.12903941697615987
3,1.48,0.4,3,0.6076615810766327,1.2881769130716327,2.119891981305265,5.392730492083511e-16,9.303715160685082e-16,2.7108720179065715,False,-0.12901732625333925
5,1.5933333333333333,0.30000000000000004,5,0.14898940395775648,1.6379520223383468,10.993748406448834,8.312240288153351e-16,1.6752220206479678e-15,2.996729589332808,False,-0.1290135635896326
3,1.2533333333333334,-0.3,3,0.6826470414084573,1.2438763280335643,1.822136847567906,5.411725609262357e-16,8.901548895386232e-16,2.6840749105240223,False,-0.1289921257143845
3,1.48,0.20000000000000007,3,0.6020946013167422,1.2903586933145217,2.1431161988375087,4.781862097326216e-16,1.2712765681914179e-15,2.712081498768867,False,-0.1289831605596412
4,1.7066666666666666,0.30000000000000004,4,0.23900449620957923,1.4910419192270068,6.238551754773416,5.838575169992596e-16,1.988407819577478e-15,2.896688557926895,False,-0.12893275224984135
4,1.7066666666666666,0.10000000000000009,4,0.2550688923503079,1.500995190508804,5.884665811961731,6.584869561240811e-16,1.888808790617513e-15,2.886443532718392,False,-0.12892774054684614
5,1.48,0.10000000000000009,5,0.13889265281173965,1.6259951349641288,11.706847713306074,8.210496332802088e-16,1.9489832486297184e-15,3.005662156915283,False,-0.12891430846697366
3,1.3666666666666667,-0.09999999999999998,3,0.6353303262010648,1.271468217283945,2.001271094497636,5.353403443720605e-16,1.5345862353168028e-15,2.698227304414638,False,-0.1288852467676479
3,1.48,0.5,3,0.6075244247983331,1.288801154257306,2.121398089772476,5.096191254266452e-16,4.982734630258966e-16,2.707791361433736,False,-0.12885712460263835
6,2.046666666666667,-0.09999999999999998,6,0.06505237788161344,1.6671944552116116,25.62849367698258,7.828164216841862e-16,2.378703355584645e-15,3.1402574917038115,False,-0.12883841296247728
3,1.48,0.10000000000000009,3,0.5968961001615011,1.2928638835621942,2.165978104417815,8.186985128831374e-16,1.6046042121945613e-15,2.7109480699036475,False,-0.12883432225344363
6,1.1400000000000001,-0.3,6,0.018621778959068497,1.6682402097566085,89.58543721432174,7.284384080661568e-16,2.0166328853343982e-15,3.3567745813343106,False,-0.12879398071531936
4,1.5933333333333333,-0.3,4,0.2963632565939236,1.5162727258972801,5.116264220212948,5.202396608045888e-16,1.47849739972846e-15,2.8591204943316373,False,-0.1287769654218024
5,1.5933333333333333,0.20000000000000007,5,0.15287240636380642,1.6347327368810867,10.693445440969526,6.675165021816623e-16,2.249341755831424e-15,2.987044522942857,False,-0.12876987298793302
3,1.2533333333333334,-0.4,3,0.6749421186548886,1.2485215646367194,1.8498201995823487,6.579017399337097e-16,1.560934991205142e-15,2.6801459512127814,False,-0.12866470721013398
4,1.7066666666666666,0.0,4,0.2607480408748351,1.5074275434991642,5.781165367308601,1.1231513999661617e-15,1.861008240374813e-15,2.8776327580477163,False,-0.12864133005585113
5,1.48,0.0,5,0.13693326875724765,1.6251328620989376,11.868064472921757,8.171118426937924e-16,2.2417138210844408e-15,3.0023450670205603,False,-0.128629655412153
5,1.3666666666666667,-0.3,5,0.10986320599251816,1.6161634169062473,14.710688645080232,6.335755418180108e-16,2.4578714704056535e-15,3.0395929105770496,False,-0.12862698545600104
3,1.48,0.0,3,0.5903380245553245,1.2961598084758974,2.195623108391565,6.838474886883559e-16,1.0219273517936481e-15,2.708858323679135,False,-0.12861176032443675
3,1.3666666666666667,-0.19999999999999996,3,0.628206296844725,1.2754281835341432,2.0302696581365107,5.692497134887269e-16,7.289637479194307e-16,2.694851280104196,False,-0.12859148952021457
5,1.5933333333333333,0.10000000000000009,5,0.15555379845286157,1.632675414995538,10.495889082967638,4.012981273253784e-16,1.7495165727256542e-15,2.980070175223757,False,-0.12858312410963485
3,1.5933333333333333,0.30000000000000004,3,0.5686593694298402,1.3083797509388957,2.300814549579527,8.007886419699239e-16,1.4212795982124197e-15,2.7163673872296576,False,-0.12858073706059836
6,1.9333333333333333,0.4,6,0.07388635795638124,1.7179868325269234,23.25174606036389,7.539344647424037e-16,2.0250261732836552e-15,3.1181291004264544,False,-0.12857734359644912
4,1.7066666666666666,0.4,4,0.22843538171423117,1.4875575726769026,6.511940319901109,3.3844450570578163e-16,1.1772217462026621e-15,2.896385835783213,False,-0.12854508355490354
3,1.5933333333333333,0.20000000000000007,3,0.5628499743826181,1.3108534857404113,2.328957174028954,7.545319299113778e-16,2.1338706486434054e-15,2.7173200621990663,False,-0.12852277305805382
6,2.16,-0.5,6,0.044313001423682205,1.7215395639110407,38.849536447580775,9.077977924892992e-16,2.3694933548296056e-15,3.206192463601983,False,-0.12852190635671826
3,1.5933333333333333,0.4,3,0.5728271788514222,1.3068913542026552,2.2814758140895264,5.334733030831444e-16,1.3163888261401798e-15,2.7136114051203903,False,-0.12851625287241636
5,1.5933333333333333,0.0,5,0.15700719642582278,1.6318229569521818,10.393300397049812,7.255510748911058e-16,1.5573605000819353e-15,2.9752280798846984,False,-0.12842633439703868
6,2.046666666666667,0.0,6,0.06533743961035443,1.6677620211077846,25.525365411525613,1.1433874778955606e-15,2.2478281244233664e-15,3.130547789483734,False,-0.1283879501141869
3,1.5933333333333333,0.10000000000000009,3,0.5555690120853695,1.31419735426533,2.365497941169168,3.602298551399734e-16,1.2972600371308148e-15,2.7168180840951703,False,-0.12836245271689828
3,1.48,-0.09999999999999998,3,0.5825341806010268,1.3001775037912255,2.231933416249968,6.948347128546525e-16,9.21802739995737e-16,2.7058441840856573,False,-0.12831858451533734
6,2.16,-0.4,6,0.047087581114278694,1.697668540504768,36.05342428579267,9.325559356850238e-16,2.1212880841797343e-15,3.1887857542222924,False,-0.12830035732151512
5,1.48,-0.09999999999999998,5,0.13408997635356337,1.625413112243863,12.121809224263231,7.586626746694639e-16,2.270466100059587e-15,2.999380474246875,False,-0.1282976748182533
3,1.5933333333333333,0.5,3,0.575184864673484,1.3065088034028574,2.2714589406738392,2.7920965783824454e-16,1.2312675703715734e-15,2.708444104143606,False,-0.12829610739054886
3,1.2533333333333334,-0.5,3,0.6657832649271069,1.254028383504606,1.883538456981046,6.521452905367878e-16,6.027259209292748e-16,2.6755629493713893,False,-0.12827865763258306
5,1.5933333333333333,-0.09999999999999998,5,0.15705086587103265,1.6322088952821618,10.392867853543084,6.838947923434132e-16,1.5575073468774547e-15,2.9717835353875635,False,-0.12825446866498993
3,1.3666666666666667,-0.3,3,0.6198983406973958,1.280081390471305,2.064985992753574,5.12169578320128e-16,1.1872050027747276e-15,2.690689463096024,False,-0.12823613095301856
4,1.7066666666666666,-0.09999999999999998,4,0.2649819660295977,1.5148368618461407,5.716754557089134,3.799183029316171e-16,1.3132767583247043e-15,2.867057062697799,False,-0.12820986220223493
5,1.7066666666666666,0.4,5,0.13301992462258735,1.6433089685076423,12.353855808971053,4.4238849925225487e-16,1.6468320507545092e-15,3.0007782524108286,False,-0.12820286205938503
5,1.7066666666666666,0.5,5,0.12117804304834555,1.6481451702752987,13.601021511939667,6.957646944569751e-16,1.6070188409238473e-15,3.016042022688896,False,-0.1281306705841876
5,1.7066666666666666,0.30000000000000004,5,0.14315615319672106,1.6393036728344677,11.451157608166403,6.601905650259636e-16,2.161562905245194e-15,2.986136108360329,False,-0.1281298175754533
6,1.1400000000000001,-0.4,6,0.017917570632093486,1.6713434577647048,93.27957969765376,6.118417778424005e-16,3.36893795205952e-15,3.3502759612330966,False,-0.1281180664504449
6,1.1400000000000001,0.4,6,0.018911580615767448,1.6816831118488071,88.9234562682038,1.018086795029597e-15,2.681040914245525e-15,3.3418740596660657,False,-0.12811337629389022
3,1.5933333333333333,0.0,3,0.546959999185104,1.3183188957051315,2.4102656458776646,4.2267668624965586e-16,1.251248148798429e-15,2.7150335728096375,False,-0.1281103804264854
4,1.5933333333333333,-0.4,4,0.29578769429597185,1.525791191176822,5.158399827310196,5.415449956204621e-16,1.9228202742054592e-15,2.8461988596220467,False,-0.12805964295610128
3,1.7066666666666666,0.30000000000000004,3,0.540070413177559,1.3224461372855645,2.4486550364883324,3.8475681784932693e-16,1.3822796541341943e-15,2.716720683660473,False,-0.1280574820517976
5,1.5933333333333333,-0.19999999999999996,5,0.15540536327451934,1.6338560452007675,10.513511315015592,8.099654075522034e-16,1.704287905302002e-15,2.969371217106664,False,-0.12803360512647713
5,1.7066666666666666,0.20000000000000007,5,0.15200381852590442,1.6362813657720015,10.764738554861681,8.033286965163322e-16,2.398429769458715e-15,2.9733248143260136,False,-0.12802617098630703
3,1.7066666666666666,0.20000000000000007,3,0.531811803907581,1.3258943787564517,2.493164628942436,4.1314106709611766e-16,1.422384957804657e-15,2.719160062862511,False,-0.1280229840064165
6,2.16,-0.3,6,0.04902247879722669,1.6779529547000327,34.2282356149432,8.376371268427035e-16,2.229272781817096e-15,3.1735165200857742,False,-0.12798813574717421
3,1.48,-0.19999999999999996,3,0.5735373263604671,1.304885889462263,2.2751542567294822,2.79991815676236e-16,6.003045616344729e-16,2.701874173679287,False,-0.1279534917359665
5,1.7066666666666666,0.10000000000000009,5,0.1598067804773091,1.6343728948525753,10.227181161969778,6.496823127794541e-16,3.0469088884178446e-15,2.962914351467833,False,-0.1279505985931732
3,1.7066666666666666,0.4,3,0.5468625775217919,1.319938198985046,2.41365610528076,5.632284089049945e-16,1.4582329463162776e-15,2.712047703141613,False,-0.12794887730844795
5,1.7066666666666666,0.0,5,0.16661850491193214,1.6336951221498275,9.805004090111918,5.756198323013161e-16,2.1289138984858038e-15,2.954709133174552,False,-0.12790650107536958
5,1.48,-0.19999999999999996,5,0.13023089661461604,1.6268155735908774,12.491778954766845,4.472559864104621e-16,1.6760427462226877e-15,2.996466195570025,False,-0.1278908239650214
5,1.7066666666666666,-0.09999999999999998,5,0.17222859817358524,1.63434938459165,9.489419306220137,8.847872019168665e-16,1.8184105929234718e-15,2.9483625644760703,False,-0.1278733354817258
3,1.7066666666666666,0.10000000000000009,3,0.5221967342624662,1.3301856772959046,2.547288387727311,7.497738960336013e-16,1.965515954680027e-15,2.7197609335870436,False,-0.12786648436344095
6,2.046666666666667,0.10000000000000009,6,0.0646278136643494,1.6737221426291096,25.897861117842268,7.822788766650054e-16,3.0329757102407696e-15,3.122327016328449,False,-0.1278510728653544
5,1.7066666666666666,-0.19999999999999996,5,0.17596614132312485,1.6364165599178002,9.299610411487429,9.032449191611698e-16,3.572156633368324e-15,2.9437225597966794,False,-0.1278168328890416
3,1.3666666666666667,-0.4,3,0.6102966261208312,1.2854845829265782,2.1063275264970382,6.491343591574079e-16,2.188013810144917e-15,2.6856401689865974,False,-0.1278114903821323
6,1.9333333333333333,0.5,6,0.06762924434294088,1.731829149912586,25.6076962967479,9.63315409515317e-16,2.194328780351336e-15,3.119181917328823,False,-0.12779168565639115
4,1.7066666666666666,0.5,4,0.2161149412251682,1.4851098153742208,6.871851649659421,4.0854855566570667e-16,8.89221351966137e-16,2.890629290578201,False,-0.1277899890224268
3,1.5933333333333333,-0.09999999999999998,3,0.5371278310700958,1.3231558088229236,2.463390895584128,8.246352489868458e-16,7.780539375708588e-16,2.7120175206858934,False,-0.12777020939454511
5,1.5933333333333333,-0.3,5,0.15176961665620836,1.6367769031396062,10.784615123903665,9.811973833408211e-16,1.920488535275095e-15,2.9679944239702203,False,-0.12774362818200832
5,1.7066666666666666,-0.3,5,0.1764382582592509,1.6399531448610287,9.294770652583471,9.120761316833869e-16,1.554871780526795e-15,2.940977420102231,False,-0.1276840974436528
4,1.82,0.20000000000000007,4,0.2284390105966856,1.5013832846474935,6.5723594263775755,4.552187798460631e-16,1.137388747164303e-15,2.8804927704869794,False,-0.12767021240588522
3,1.7066666666666666,0.5,3,0.5521151796179116,1.3184628717489013,2.388021413686428,2.1585275716579227e-16,7.948138749942141e-16,2.7045136487337884,False,-0.12766491809973476
4,1.7066666666666666,-0.19999999999999996,4,0.26783754844194074,1.523247822007288,5.687207902208988,7.748031277875346e-16,1.488748540574594e-15,2.8550340166812918,False,-0.12765371874086082
5,1.3666666666666667,-0.4,5,0.10228230074993827,1.619334968982497,15.832015481754542,7.440042732889863e-16,1.794136130166428e-15,3.0323477508024923,False,-0.1276266634224245
3,1.7066666666666666,0.0,3,0.5113371687386116,1.3352384108177664,2.6112680486567985,5.455672797166415e-16,1.5060197452662873e-15,2.7187269560217424,False,-0.12759931870566463
6,2.16,-0.19999999999999996,6,0.050164790439593064,1.6639908385754387,33.17049316849368,8.152050302761473e-16,2.692152953772743e-15,3.1598512171791824,False,-0.12757752228852182
4,1.82,0.10000000000000009,4,0.2349066913820199,1.5082918244679886,6.42081251749066,6.045147504004448e-16,2.1873108978846453e-15,2.874263899239112,False,-0.1275613951808414
4,1.82,0.30000000000000004,4,0.22075494825912959,1.4953617971457207,6.773854035608818,7.601932067341901e-16,1.7735153122542583e-15,2.883062335637355,False,-0.1275364000990016
3,1.48,-0.3,3,0.5633361210836044,1.3102925261224836,2.325951553758123,5.380342111207456e-16,4.770205686648657e-16,2.6968533926472853,False,-0.12751065633728018
3,1.82,0.30000000000000004,3,0.5191964221342615,1.3317226668737323,2.5649688828736874,3.4531020500685283e-16,1.2469229269681175e-15,2.7134979130828785,False,-0.12749325363811526
6,1.2533333333333334,-0.3,6,0.02698662949098192,1.6880512641333487,62.55139289244855,7.306643297751747e-16,2.172102758356789e-15,3.268301255361883,False,-0.1274903230682318
3,1.82,0.20000000000000007,3,0.508361818888684,1.3362110575228028,2.62846462475065,2.972407041418864e-16,9.076972704826366e-16,2.717581093272505,False,-0.12748501193498651
6,1.2533333333333334,-0.4,6,0.025756613558608074,1.6920574609240053,65.6940966666212,6.167390974457455e-16,1.9343625133151324e-15,3.2765774534316194,False,-0.12747834576753647
6,1.2533333333333334,-0.19999999999999996,6,0.02796053927502549,1.6857444307201321,60.290125814055685,1.0280904274776088e-15,3.199367771407687e-15,3.260945724088306,False,-0.12744236240128115
5,1.7066666666666666,-0.4,5,0.17206251590842325,1.6449919835774272,9.56043200282472,8.019611807541445e-16,2.2962707048586377e-15,2.940776044688026,False,-0.12742925189472554
5,1.48,-0.3,5,0.12520199996381143,1.6293198700730906,13.013529101324513,5.812126222352033e-16,1.591959240396783e-15,2.993578612849117,False,-0.1273910288904803
5,1.5933333333333333,-0.4,5,0.14590034916898403,1.6409781425280727,11.247253018068289,6.39640322807094e-16,1.6555352374348761e-15,2.9680812594765844,False,-0.1273831336711362
6,1.2533333333333334,-0.5,6,0.024246561486270836,1.6978806470058057,70.02562602401166,7.701150980335346e-16,2.490639233545204e-15,3.285706251333271,False,-0.12738017256517847
3,1.82,0.4,3,0.5287320079246789,1.3281655789145017,2.5119825526123756,4.474645146191572e-16,1.541723229049174e-15,2.7069246974364067,False,-0.12734590249957956
3,1.5933333333333333,-0.19999999999999996,3,0.526132078057775,1.3286792607753048,2.5253720808663593,4.718807580819716e-16,1.1348539236113383e-15,2.707726323695803,False,-0.12733980868807354
3,1.82,0.10000000000000009,3,0.49629462658984624,1.341538515724299,2.703109088531376,5.6945980799111455e-16,1.2905153481519053e-15,2.7195375525287555,False,-0.12733960617164586
6,1.2533333333333334,-0.09999999999999998,6,0.028681569685174314,1.6850680771910092,58.75090156108268,8.312206235033325e-16,2.228487705562155e-15,3.2543407435473037,False,-0.1273367464682742
6,1.1400000000000001,-0.5,6,0.017027127087119665,1.6759201852724483,98.42648009247634,1.1688820341645823e-15,2.4415913057921127e-15,3.3439483036502624,False,-0.12733517609783881
3,1.3666666666666667,-0.5,3,0.5992070579330594,1.2917365684839046,2.1557432466494935,7.059322854504343e-16,1.296445563658148e-15,2.6795575216330594,False,-0.12730593539665752
4,1.5933333333333333,-0.5,4,0.2934880018825047,1.536520098141716,5.23537619352783,5.493625768256845e-16,1.423955455099022e-15,2.8330767222069384,False,-0.12727487823377936
4,1.82,0.0,4,0.2401327418077989,1.5160851621553797,6.313529553453594,7.056760032053409e-16,2.378655714716171e-15,2.865215011186813,False,-0.12725530620476416
3,1.7066666666666666,-0.09999999999999998,3,0.49932838649176847,1.3409966290748778,2.6856006294706907,6.357892441098225e-16,1.040304860380299e-15,2.7161127216165575,False,-0.1272248074801646
6,2.046666666666667,0.20000000000000007,6,0.06282896248000669,1.6836474892753517,26.79731484999643,7.837536511814849e-16,1.9797656576932522e-15,3.115238004683647,False,-0.12720007465528504
4,2.5,0.4,4,0.2576454424062416,1.4565457579857406,5.653295258718906,6.245004513516506e-16,1.5878287954447866e-15,2.8443992940506257,False,-0.12717393133727245
6,1.2533333333333334,0.0,6,0.029141679877911136,1.6859837205562445,57.854719687391444,1.1034921051964618e-15,1.884750018865441e-15,3.248231618925269,False,-0.12716480507183398
4,1.82,0.4,4,0.2119413618449885,1.49024055338049,7.0313814179906755,6.725091346984702e-16,9.612434472827792e-16,2.8809105475129884,False,-0.12710471423720587
4,2.5,0.5,4,0.25645840546297366,1.4438600222286229,5.629996878527271,5.091701529339939e-16,9.013887592422956e-16,2.842237819485372,False,-0.1271017278930085
5,1.7066666666666666,-0.5,5,0.16273685144065728,1.651548720714981,10.148584700357349,1.0231194424836408e-15,1.8252061037876847e-15,2.944348947773128,False,-0.1270893377745702
4,2.5,0.30000000000000004,4,0.2570232646109755,1.470286092345577,5.7204397219487815,5.787220553330764e-16,1.5271006343020062e-15,2.8446688901122013,False,-0.12708485623227897
3,1.82,0.0,3,0.48308436002732064,1.3476263880175294,2.789629513034359,4.856869481813859e-16,1.2227228907562014e-15,2.7195587433456088,False,-0.1270670065866011
