kappa0,p,cabibbo,eps_cp,a23_r,a23_i,a13,theta12,theta23,theta13,J,absJ,unitarity_defect,raw_leakage,loss
0.42,2.4,0.23,0.015,0.4,0.2,0.27999999999999997,13.152402461414862,2.5766718197575824,0.2544456435117585,3.398693713321105e-05,3.398693713321105e-05,3.361584877609073e-16,0.0,0.7801663600406401
0.42,2.4,0.23,0.015,0.34,0.17,0.2,13.153606452432049,2.186029963569955,0.20958231713161238,2.0567448193523075e-05,2.0567448193523075e-05,4.587475535248145e-16,0.0,0.7810550562927858
0.42,2.4,0.23,0.015,0.45999999999999996,0.17,0.18,13.15226916897991,2.5994484984332904,0.225225841606267,1.943510686030353e-05,1.943510686030353e-05,1.4826558857623516e-16,0.0,0.7941970912243047
0.42,2.4,0.23,0.015,0.34,0.22,0.24,13.152571879005775,2.5229495846682752,0.26838324642341804,3.071441862861554e-05,3.071441862861554e-05,4.243039296488334e-16,0.0,0.7946900184256903
0.42,2.4,0.23,0.015,0.34,0.22,0.16,13.152561168635433,2.515988774048607,0.25841314244624547,2.025974056990218e-05,2.025974056990218e-05,5.108120015336193e-16,0.0,0.7985509292237472
0.42,2.4,0.23,0.015,0.36,0.16,0.2,13.153586317191492,2.1919871825107053,0.20016308484457218,1.976628051392204e-05,1.976628051392204e-05,3.1664584315848136e-16,0.0,0.7997029301634866
0.42,2.4,0.23,0.015,0.38,0.21000000000000002,0.18,13.152390224304106,2.567150235012403,0.25229191000325174,2.2325863485567893e-05,2.2325863485567893e-05,1.2125704688462978e-16,0.0,0.800581064805419
0.42,2.4,0.23,0.015,0.32,0.18,0.3,13.153633360990149,2.1974562863420095,0.24923529795476215,3.229113936922823e-05,3.229113936922823e-05,6.620840513688609e-16,0.0,0.8012658049728109
0.42,2.4,0.23,0.015,0.36,0.21000000000000002,0.27999999999999997,13.152614419736151,2.5162645669508565,0.2672953037389448,3.483039771680352e-05,3.483039771680352e-05,3.168650918009725e-16,0.0,0.8029539858196102
0.42,2.4,0.23,0.015,0.42,0.19,0.16,13.152375092327134,2.5684480078451184,0.23963409235713226,1.849174364084577e-05,1.849174364084577e-05,1.3368771143601116e-16,0.0,0.8102429325582617
0.42,2.4,0.23,0.015,0.32,0.22,0.26,13.152764970382954,2.4691982740445564,0.2749803305603636,3.3072920982413906e-05,3.3072920982413906e-05,3.3152058852421505e-16,0.0,0.8251954633994788
0.42,2.4,0.23,0.015,0.4,0.2,0.16,13.152393731434529,2.563641206420609,0.24588913425582035,1.9132777625024966e-05,1.9132777625024966e-05,5.983479091551972e-16,0.0,0.827881394238658
0.42,2.4,0.23,0.015,0.48,0.16,0.2,13.152181357912745,2.6257144098836305,0.21634990037584864,2.0859642891484648e-05,2.0859642891484648e-05,1.7780809852625942e-16,0.0,0.8321068321854248
0.42,2.4,0.23,0.015,0.44,0.18,0.16,13.152334873475091,2.579538226625578,0.23413259807644796,1.7847188497233102e-05,1.7847188497233102e-05,4.1039365223509004e-16,0.0,0.8373578181263526
0.42,2.4,0.23,0.015,0.32,0.18,0.18,13.153602763847822,2.1855004591045244,0.21706000609960266,1.917983228009318e-05,1.917983228009318e-05,4.872157993800125e-16,0.0,0.8475381827819487
0.42,2.4,0.23,0.015,0.38,0.21000000000000002,0.26,13.152399383998889,2.5751824610915315,0.2610422485475428,3.2548133585517947e-05,3.2548133585517947e-05,2.5529036094516037e-16,0.0,0.8539558422365101
0.42,2.4,0.23,0.015,0.34,0.17,0.18,13.153605044558748,2.1838572067390487,0.20792883666367215,1.8462123016874804e-05,1.8462123016874804e-05,2.326640266358232e-16,0.0,0.8803791519878701
0.42,2.4,0.23,0.015,0.38,0.21000000000000002,0.16,13.152390790716993,2.56515315032716,0.25284179394383144,1.977027360232711e-05,1.977027360232711e-05,3.1552958216443025e-16,0.0,0.8920324954607357
0.42,2.4,0.23,0.015,0.36,0.22,0.2,13.152367949732156,2.5766341266459833,0.262012716691935,2.567508913276298e-05,2.567508913276298e-05,2.644813366444824e-16,0.0,0.8996427334642013
0.42,2.4,0.23,0.015,0.44,0.19,0.24,13.152132049097844,2.6462378675248,0.23864001576545077,2.8299423170854987e-05,2.8299423170854987e-05,3.1406640350092767e-16,0.0,0.9002256768015426
0.42,2.4,0.23,0.015,0.36,0.16,0.18,13.153585744356384,2.1896290977695294,0.199460201497757,1.774088729832729e-05,1.774088729832729e-05,2.6715463148366007e-16,0.0,0.9040158163797758
0.42,2.4,0.23,0.015,0.34,0.16,0.27999999999999997,13.153799115752902,2.133616325412148,0.21860265314811544,2.759194125874151e-05,2.759194125874151e-05,3.19276315235784e-16,0.0,0.9062249037850425
0.42,2.4,0.23,0.015,0.45999999999999996,0.17,0.16,13.152273075016314,2.596831357758788,0.2294388654615006,1.7199128806478364e-05,1.7199128806478364e-05,7.260558645408544e-16,0.0,0.9099882208631196
0.42,2.4,0.23,0.015,0.44,0.19,0.22,13.152131552941714,2.643836114983848,0.23812967161735263,2.5881893236379128e-05,2.5881893236379128e-05,1.3204994949090191e-16,0.0,0.9107536867483128
0.42,2.4,0.23,0.015,0.34,0.16,0.3,13.153806097218247,2.1359107022800514,0.2262971627132391,2.9595478531662528e-05,2.9595478531662528e-05,2.566000318193106e-16,0.0,0.9113761172890833
0.42,2.4,0.23,0.015,0.34,0.21000000000000002,0.3,13.152821171454587,2.458966785672368,0.27605882347437605,3.70672407070706e-05,3.70672407070706e-05,1.6698909877249623e-16,0.0,0.9137820413792495
0.42,2.4,0.23,0.015,0.36,0.22,0.22,13.152370503319132,2.5784717817155585,0.26439161536215267,2.8310513082281663e-05,2.8310513082281663e-05,4.1069784371788315e-16,0.0,0.914746361677669
0.42,2.4,0.23,0.015,0.34,0.22,0.26,13.152577412972752,2.524701930813596,0.2733922888303027,3.332806288530721e-05,3.332806288530721e-05,3.4792775802075935e-16,0.0,0.9159590829944906
0.42,2.4,0.23,0.015,0.4,0.2,0.3,13.152407915294505,2.5788579417014983,0.25964808136714895,3.6462592825515366e-05,3.6462592825515366e-05,5.451463400903211e-16,0.0,0.9170347840434531
0.42,2.4,0.23,0.015,0.48,0.16,0.18,13.152184956265993,2.622958031010582,0.22039037711397053,1.870361527608541e-05,1.870361527608541e-05,1.3203606180954953e-16,0.0,0.9170628837620942
0.42,2.4,0.23,0.015,0.44,0.19,0.26,13.152133687770034,2.648643215084211,0.24031784644670626,3.071694293831431e-05,3.071694293831431e-05,2.2893421160762914e-16,0.0,0.92415445050565
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.24,13.152077672280987,2.660690190845689,0.23004516712112333,2.7333495513669204e-05,2.7333495513669204e-05,1.164305929398576e-16,0.0,0.9246177526130964
0.42,2.4,0.23,0.015,0.32,0.21000000000000002,0.3,13.153010121520609,2.401657648709437,0.2788567687604792,3.676841398407224e-05,3.676841398407224e-05,1.8234024332906266e-16,0.0,0.9261228078692392
0.42,2.4,0.23,0.015,0.36,0.22,0.18,13.152366538676597,2.5748010983667697,0.2606888777781118,2.3039655953079052e-05,2.3039655953079052e-05,3.2703103403844366e-16,0.0,0.9307226020643904
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.26,13.152078476077415,2.663239702791017,0.2309003360368323,2.967110093254205e-05,2.967110093254205e-05,3.271864208302551e-16,0.0,0.9309275705010582
0.42,2.4,0.23,0.015,0.34,0.16,0.26,13.153793276950584,2.131326657305965,0.21195311781121742,2.558839407108479e-05,2.558839407108479e-05,3.2319104749909004e-16,0.0,0.9361896758825796
0.42,2.4,0.23,0.015,0.42,0.2,0.22,13.152163515465386,2.6356085904313153,0.24648558147843339,2.676433482792437e-05,2.676433482792437e-05,5.134092827817462e-16,0.0,0.9383470546332796
0.42,2.4,0.23,0.015,0.42,0.2,0.24,13.152164846511795,2.63785910652755,0.24780615312602988,2.9261761583281726e-05,2.9261761583281726e-05,2.4869924687387885e-16,0.0,0.9456683221158334
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.22,13.152078010997455,2.6581439856653906,0.23040591870145202,2.499588027691027e-05,2.499588027691027e-05,2.4857140756961984e-16,0.0,0.948081799486192
0.42,2.4,0.23,0.015,0.44,0.19,0.2,13.152132199301423,2.6414379668589407,0.23879429946709704,2.3464354003473187e-05,2.3464354003473187e-05,2.5312997939813826e-16,0.0,0.9552469932888045
0.42,2.4,0.23,0.015,0.32,0.18,0.16,13.153601663567766,2.1835259755304937,0.21581363993870056,1.6994585720180033e-05,1.6994585720180033e-05,5.665406925665917e-16,0.0,0.9586143009528968
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.27999999999999997,13.152080422387096,2.665792512447566,0.23295803521441613,3.200869569384632e-05,3.200869569384632e-05,1.2129465468578442e-16,0.0,0.9678902136878739
0.42,2.4,0.23,0.015,0.32,0.17,0.26,13.153805097866785,2.128430251779229,0.22411585378297544,2.662763290325887e-05,2.662763290325887e-05,3.5188826692786295e-16,0.0,0.9679495780119118
0.42,2.4,0.23,0.015,0.42,0.2,0.2,13.152163326936046,2.633361957128901,0.24629796329876574,2.4266898455169855e-05,2.4266898455169855e-05,1.3120548642843498e-16,0.0,0.9693042786114078
0.42,2.4,0.23,0.015,0.32,0.17,0.27999999999999997,13.153811771732174,2.1305264840693643,0.23130147256650527,2.871110813186528e-05,2.871110813186528e-05,3.40752996798754e-16,0.0,0.9756977690210992
0.42,2.4,0.23,0.015,0.36,0.22,0.24,13.152374199438619,2.580314054006951,0.26779745831247886,3.094592685414302e-05,3.094592685414302e-05,3.947787207748831e-16,0.0,0.9778787955393654
0.42,2.4,0.23,0.015,0.38,0.21000000000000002,0.27999999999999997,13.15240453026408,2.5772014398770233,0.26583217301573986,3.5103674159243925e-05,3.5103674159243925e-05,2.3147348207939614e-16,0.0,0.9809637529742196
0.42,2.4,0.23,0.015,0.44,0.19,0.27999999999999997,13.15213646895899,2.651052148287892,0.2431389954035463,3.313445167018453e-05,3.313445167018453e-05,3.178536113790964e-16,0.0,0.9841262669888587
0.42,2.4,0.23,0.015,0.36,0.21000000000000002,0.3,13.152621403873983,2.5182000112943492,0.2736269121641224,3.7364171643027716e-05,3.7364171643027716e-05,4.584219107550877e-16,0.0,0.9894312417525739
0.42,2.4,0.23,0.015,0.42,0.2,0.26,13.152167320075845,2.640113495872193,0.2502417424647283,3.175917782377233e-05,3.175917782377233e-05,3.6004863788306563e-16,0.0,0.9924453528399892
0.42,2.4,0.23,0.015,0.34,0.16,0.24,13.153788580808815,2.1290417127463446,0.20644955427112005,2.3584837688661597e-05,2.3584837688661597e-05,3.356975672564808e-16,0.0,0.9946418874628478
0.42,2.4,0.23,0.015,0.32,0.17,0.24,13.153799566663125,2.126339147978444,0.2179810769335559,2.454414810424549e-05,2.454414810424549e-05,3.7239944152312455e-16,0.0,0.9962166363593029
0.42,2.4,0.23,0.015,0.34,0.17,0.16,13.153604779325219,2.1816892966881043,0.20761585830271556,1.6356791205488636e-05,1.6356791205488636e-05,4.796459435657648e-16,0.0,0.9970908529210146
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.2,13.152079492226951,2.6556010963302548,0.23197691812377758,2.2658256061978965e-05,2.2658256061978965e-05,2.907130787616954e-16,0.0,1.0016917184429228
0.42,2.4,0.23,0.015,0.36,0.22,0.16,13.152366270151846,2.5729727064528634,0.2604361882405675,2.0404214490666456e-05,2.0404214490666456e-05,5.530993810683772e-16,0.0,1.0069298138102667
0.42,2.4,0.23,0.015,0.32,0.22,0.27999999999999997,13.152772342263146,2.47085545282801,0.2814767981838987,3.5664781232937204e-05,3.5664781232937204e-05,2.366642238023744e-16,0.0,1.0115910580605827
0.42,2.4,0.23,0.015,0.48,0.17,0.26,13.152001685194993,2.683803968887606,0.22205365710509664,2.8621678913379883e-05,2.8621678913379883e-05,3.5462275854343917e-16,0.0,1.0138602818714373
0.42,2.4,0.23,0.015,0.48,0.17,0.24,13.152001716252178,2.681117856595172,0.22208794958097225,2.636400359594393e-05,2.636400359594393e-05,6.847182317847689e-16,0.0,1.0197705939582764
0.42,2.4,0.23,0.015,0.36,0.16,0.16,13.153586314160592,2.187275463413029,0.20015937234613143,1.5715487708695824e-05,1.5715487708695824e-05,2.7277940598211346e-16,0.0,1.0203775194449127
0.42,2.4,0.23,0.015,0.32,0.17,0.3,13.153819588262122,2.132627830101522,0.23944334555430144,3.079457304120889e-05,3.079457304120889e-05,3.738444804252236e-16,0.0,1.0256690834857016
0.42,2.4,0.23,0.015,0.48,0.16,0.16,13.15218969714629,2.6202045865447787,0.225603309680302,1.654758094525935e-05,1.654758094525935e-05,2.479357738161907e-16,0.0,1.0314015526478386
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.22,13.152173898441161,2.633518406125402,0.2554116006193828,2.7643181955621515e-05,2.7643181955621515e-05,1.5715292638455129e-16,0.0,1.0318559077521237
0.42,2.4,0.23,0.015,0.48,0.17,0.27999999999999997,13.152002796645961,2.6864930870533392,0.22327761164099946,3.087934395254108e-05,3.087934395254108e-05,5.7994346145791e-16,0.0,1.033492969631867
0.42,2.4,0.23,0.015,0.44,0.19,0.18,13.152133988177226,2.6390434325710315,0.24062416331554073,2.1046806340723617e-05,2.1046806340723617e-05,2.2412533322857246e-16,0.0,1.0343442317179767
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.3,13.152083511210867,2.6683486107878367,0.23618683678889849,3.434627895789258e-05,3.434627895789258e-05,1.5021424486593906e-16,0.0,1.03756832805735
0.42,2.4,0.23,0.015,0.42,0.2,0.18,13.152164280923671,2.6311192161851236,0.2472458777536344,2.1769453362477376e-05,2.1769453362477376e-05,2.577013320254116e-16,0.0,1.0383704615506064
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.2,13.152172875009551,2.6314291179016296,0.25442718706096124,2.506586844355438e-05,2.506586844355438e-05,2.7294276656383667e-16,0.0,1.0448248312007122
0.42,2.4,0.23,0.015,0.48,0.17,0.22,13.15200288981752,2.678434758763147,0.22337990956851456,2.410631881105338e-05,2.410631881105338e-05,4.599006189758995e-16,0.0,1.0512617086554918
0.42,2.4,0.23,0.015,0.32,0.17,0.22,13.153795178118846,2.124253187440249,0.21298796493761588,2.2460654483674042e-05,2.2460654483674042e-05,2.862352873051129e-16,0.0,1.0545381079386813
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.24,13.152176064389485,2.6356118393830155,0.2574825614191565,3.0220485532625463e-05,3.0220485532625463e-05,1.997268734375037e-16,0.0,1.0618181338637762
0.42,2.4,0.23,0.015,0.34,0.16,0.22,13.1537850273256,2.1267615065551713,0.2021855655744748,2.158127283145156e-05,2.158127283145156e-05,3.8529219854580567e-16,0.0,1.0754382314845905
0.42,2.4,0.23,0.015,0.48,0.17,0.3,13.152005050605574,2.689185202533394,0.22573934753379832,3.313699790266286e-05,3.313699790266286e-05,4.174075293187529e-16,0.0,1.0800119106169812
0.42,2.4,0.23,0.015,0.42,0.2,0.27999999999999997,13.152170936158598,2.642371748939299,0.2537602456963696,3.425658265196821e-05,3.425658265196821e-05,3.430396484271482e-16,0.0,1.0807851567199471
0.42,2.4,0.23,0.015,0.44,0.19,0.3,13.152140392665904,2.653464657785066,0.24706430013619557,3.555194849789653e-05,3.555194849789653e-05,2.3633836761876085e-16,0.0,1.0827113463114124
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.18,13.152082115970087,2.6530615319467503,0.23473386718501904,2.032062370855431e-05,2.032062370855431e-05,1.287338396713809e-16,0.0,1.0870417842837006
0.42,2.4,0.23,0.015,0.36,0.22,0.26,13.152379038092198,2.582160933958163,0.27219169880276717,3.3581329500900065e-05,3.3581329500900065e-05,5.516325188437972e-16,0.0,1.0915698539059384
0.42,2.4,0.23,0.015,0.34,0.22,0.27999999999999997,13.152584089493464,2.5264591147973676,0.2793159668349785,3.594169515935483e-05,3.594169515935483e-05,2.4249625572017225e-16,0.0,1.0921578478076586
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.18,13.152172994094204,2.6293439842361463,0.2545419273729004,2.2488545922752512e-05,2.2488545922752512e-05,1.6513278242593513e-16,0.0,1.0998973449965623
0.42,2.4,0.23,0.015,0.48,0.17,0.2,13.152005205891497,2.675754684006814,0.22590796038498145,2.1848625369500635e-05,2.1848625369500635e-05,5.695711002395309e-16,0.0,1.1097493366778002
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.26,13.152179372855452,2.637709408164648,0.260614168102967,3.2797778248234294e-05,3.2797778248234294e-05,1.1986079357782427e-16,0.0,1.1364114949473014
0.42,2.4,0.23,0.015,0.32,0.17,0.2,13.153791932232085,2.1221723849635654,0.20921827327457654,2.0377152790417713e-05,2.0377152790417713e-05,3.4067116017551096e-16,0.0,1.1375481796699858
0.42,2.4,0.23,0.015,0.42,0.2,0.16,13.152166377428653,2.6288803771841533,0.24931637307528523,1.9272000447323467e-05,1.9272000447323467e-05,4.2177554821971565e-16,0.0,1.1463952502565788
0.42,2.4,0.23,0.015,0.44,0.19,0.16,13.15213691956986,2.6366525215644243,0.24359300486815294,1.8629251116696055e-05,1.8629251116696055e-05,1.1279871831408563e-16,0.0,1.1497682767559112
0.42,2.4,0.23,0.015,0.38,0.21000000000000002,0.3,13.152410819069521,2.579224767785904,0.2715708444168139,3.765920211527482e-05,3.765920211527482e-05,2.592804154664029e-16,0.0,1.1594876217612724
0.42,2.4,0.23,0.015,0.34,0.16,0.2,13.153782616499427,2.1244860535912387,0.1992407528091429,1.9577700219399613e-05,1.9577700219399613e-05,3.224515690736038e-16,0.0,1.173354253036739
0.42,2.4,0.23,0.015,0.38,0.22,0.2,13.152160843458297,2.6356529708283927,0.26312397983007213,2.586124276103552e-05,2.586124276103552e-05,4.599867983686433e-16,0.0,1.184858187084054
0.42,2.4,0.23,0.015,0.38,0.22,0.22,13.152162701799348,2.637580160049582,0.26485007469989996,2.8518411289840673e-05,2.8518411289840673e-05,2.5182858874285543e-16,0.0,1.1942463319518857
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.16,13.152174255695156,2.627263014667932,0.25575434218547444,1.991121531955825e-05,1.991121531955825e-05,1.6312051387277188e-16,0.0,1.1971702432511877
0.42,2.4,0.23,0.015,0.48,0.17,0.18,13.152008664475074,2.673077640969675,0.22963128057890717,1.959092408209892e-05,1.959092408209892e-05,5.848501278288997e-16,0.0,1.1979120945255122
0.42,2.4,0.23,0.015,0.45999999999999996,0.18,0.16,13.152085882227949,2.6505253016476966,0.23863566566150227,1.7982984056336138e-05,1.7982984056336138e-05,2.5232699376136906e-16,0.0,1.2068288702304741
0.42,2.4,0.23,0.015,0.42,0.2,0.3,13.152175694761592,2.644633856222443,0.2583174159326119,3.67539751703963e-05,3.67539751703963e-05,3.3902431569830154e-16,0.0,1.213591595693614
0.42,2.4,0.23,0.015,0.38,0.22,0.18,13.152160127631223,2.633730176488255,0.2624560649080955,2.3204064935989505e-05,2.3204064935989505e-05,3.214672422566034e-16,0.0,1.2219215652384519
0.42,2.4,0.23,0.015,0.32,0.17,0.18,13.153789829001456,2.120096755372763,0.2067389366217886,1.829364377334622e-05,1.829364377334622e-05,3.737525285998334e-16,0.0,1.2408536259194411
0.42,2.4,0.23,0.015,0.38,0.22,0.24,13.152165702655177,2.639511734855467,0.26761387467598924,3.117556956721071e-05,3.117556956721071e-05,3.2033079325795e-16,0.0,1.2514298742695744
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.27999999999999997,13.152183823840474,2.639811102975187,0.2647687882885852,3.537505917611261e-05,3.537505917611261e-05,3.343119774154286e-16,0.0,1.2581057845731072
0.42,2.4,0.23,0.015,0.32,0.22,0.3,13.15278085671706,2.472517706808316,0.2887983415068962,3.8256628659451286e-05,3.8256628659451286e-05,2.436099745833858e-16,0.0,1.2583272632911169
0.42,2.4,0.23,0.015,0.36,0.22,0.27999999999999997,13.152385019281922,2.5840124120138905,0.27752739124868003,3.621672007507459e-05,3.621672007507459e-05,2.3669044773358524e-16,0.0,1.2589004881082724
0.42,2.4,0.23,0.015,0.34,0.16,0.18,13.153781348329268,2.122215368750118,0.1976740813420542,1.7574120572513147e-05,1.7574120572513147e-05,2.28878545361685e-16,0.0,1.2845196899823923
0.42,2.4,0.23,0.015,0.38,0.22,0.16,13.15216055431781,2.6318117863346737,0.26285439658316057,2.0546878769917704e-05,2.0546878769917704e-05,4.0683796253499174e-16,0.0,1.304906837147348
0.42,2.4,0.23,0.015,0.48,0.17,0.16,13.152013265569698,2.6704036383234957,0.23449294088574066,1.733321575965105e-05,1.733321575965105e-05,4.757670865758964e-16,0.0,1.3194856417688077
0.42,2.4,0.23,0.015,0.34,0.22,0.3,13.152591908570747,2.528221126846673,0.28609747310857697,3.8555314511037886e-05,3.8555314511037886e-05,3.36357609115872e-16,0.0,1.3270144166475297
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.24,13.151880279475042,2.715989391642364,0.24023781719911066,2.8522002834169974e-05,2.8522002834169974e-05,3.1905061805754733e-16,0.0,1.348939419810931
0.42,2.4,0.23,0.015,0.44,0.2,0.22,13.151923259403153,2.702500986942174,0.24828476560841614,2.6966916698251825e-05,2.6966916698251825e-05,3.3709977960259094e-16,0.0,1.3564839033272218
0.42,2.4,0.23,0.015,0.32,0.16,0.27999999999999997,13.153987378594467,2.0674743140908367,0.221355779904143,2.7314257218701704e-05,2.7314257218701704e-05,2.8202213892606686e-16,0.0,1.3580164765198988
0.42,2.4,0.23,0.015,0.38,0.22,0.26,13.15216984602707,2.64144768595896,0.271383677280159,3.383271663795137e-05,3.383271663795137e-05,4.027403489371965e-16,0.0,1.3584894596443755
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.22,13.151880478464973,2.7135224021666646,0.24044083692455775,2.608275232486232e-05,2.608275232486232e-05,3.15066091964006e-16,0.0,1.3599296630099935
0.42,2.4,0.23,0.015,0.32,0.17,0.16,13.15378886842606,2.1180263135174258,0.2055966423645203,1.6210128181315397e-05,1.6210128181315397e-05,5.676901625254901e-16,0.0,1.3613899219196903
0.42,2.4,0.23,0.015,0.44,0.2,0.24,13.151923895272272,2.704823235649925,0.24891195657680187,2.948606672074222e-05,2.948606672074222e-05,2.5113754784692606e-16,0.0,1.3618495554250623
0.42,2.4,0.23,0.015,0.32,0.16,0.3,13.153995055508863,2.0696754867336806,0.22970114637274236,2.9295970222203288e-05,2.9295970222203288e-05,4.360277795305407e-16,0.0,1.3688762784547481
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.26,13.151881222980354,2.718459766469645,0.2411989138900837,3.0961243097486074e-05,3.0961243097486074e-05,3.1851195339165324e-16,0.0,1.3730603758836035
0.42,2.4,0.23,0.015,0.32,0.16,0.26,13.153980844359985,2.0652782040157724,0.2139963442086933,2.5332534399076512e-05,2.5332534399076512e-05,6.124191189327598e-16,0.0,1.385780534416725
0.42,2.4,0.23,0.015,0.44,0.2,0.2,13.15192376603126,2.700182402979214,0.2487846074380755,2.4447756986501618e-05,2.4447756986501618e-05,5.119583830704078e-16,0.0,1.390232919446998
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.2,13.15188181995021,2.7110588068660406,0.24180504088529342,2.364349244586561e-05,2.364349244586561e-05,5.475217106567442e-16,0.0,1.4062233102531392
0.42,2.4,0.23,0.015,0.34,0.16,0.16,13.153781222814574,2.119949466964019,0.19751834723757436,1.5570534610744036e-05,1.5570534610744036e-05,3.866468647677775e-16,0.0,1.406781614264875
0.42,2.4,0.23,0.015,0.44,0.2,0.26,13.1519256736389,2.7071491400658503,0.25065772037006784,3.200520614877328e-05,3.200520614877328e-05,3.397423930161301e-16,0.0,1.4068852673291998
0.42,2.4,0.23,0.015,0.48,0.18,0.24,13.15181508457042,2.7330479828325287,0.23216760731499467,2.7554355247368795e-05,2.7554355247368795e-05,2.522524449067316e-16,0.0,1.4133904243657638
0.42,2.4,0.23,0.015,0.48,0.18,0.26,13.151815193234189,2.735656002873161,0.23228234609402107,2.9913679018878786e-05,2.9913679018878786e-05,3.262686987403133e-16,0.0,1.421617702692229
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.22,13.151944461056384,2.697451141643604,0.2567282334480718,2.784749172259765e-05,2.784749172259765e-05,2.592729801251179e-16,0.0,1.4258710759641202
0.42,2.4,0.23,0.015,0.4,0.21000000000000002,0.3,13.152189417346445,2.6419169143343253,0.26989918360322546,3.79523273899493e-05,3.79523273899493e-05,2.490702894125185e-16,0.0,1.4300011490870217
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.27999999999999997,13.15188330898132,2.720933517848237,0.24331033230712662,3.3400472238518525e-05,3.3400472238518525e-05,3.201076022155793e-16,0.0,1.4331979905905772
0.42,2.4,0.23,0.015,0.48,0.18,0.22,13.151816118398035,2.7304430709457908,0.23325694665977914,2.5195021579622195e-05,2.5195021579622195e-05,2.3106441815054987e-16,0.0,1.4361329086310697
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.2,13.151944132810465,2.695283568170904,0.2564145290850002,2.5248451630197066e-05,2.5248451630197066e-05,2.5163059469640905e-16,0.0,1.4429174913163614
0.42,2.4,0.23,0.015,0.32,0.16,0.24,13.153975452802642,2.063087172281403,0.2077276553848788,2.335080247554966e-05,2.335080247554966e-05,3.4861913505571803e-16,0.0,1.4452892590782884
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.24,13.15194593179986,2.699622637979623,0.2581291406767363,3.044652180744789e-05,3.044652180744789e-05,2.502642998966748e-16,0.0,1.4521745796355632
0.42,2.4,0.23,0.015,0.48,0.18,0.27999999999999997,13.15181644438941,2.738267122628744,0.2335993887686232,3.227299204674669e-05,3.227299204674669e-05,2.241272213515155e-16,0.0,1.4609313674146234
0.42,2.4,0.23,0.015,0.44,0.2,0.18,13.15192541515679,2.6978674928176893,0.2504047330006196,2.192858849066337e-05,2.192858849066337e-05,2.5844760110426424e-16,0.0,1.4635392664157827
0.42,2.4,0.23,0.015,0.36,0.22,0.3,13.152392143010337,2.5858684786256707,0.28375143104592576,3.885209762923003e-05,3.885209762923003e-05,4.084385149916498e-16,0.0,1.4833557934795414
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.18,13.15188430393131,2.708598614587203,0.2443109780636795,2.120422407349623e-05,2.120422407349623e-05,3.9741876896497493e-16,0.0,1.4890965781516505
0.42,2.4,0.23,0.015,0.48,0.18,0.2,13.15181829471747,2.727841275677347,0.23553365815993832,2.2835678863058345e-05,2.2835678863058345e-05,3.2229988096187792e-16,0.0,1.4909412598761378
0.42,2.4,0.23,0.015,0.44,0.2,0.27999999999999997,13.151928594503804,2.709478691173392,0.2534989482965649,3.452433407718017e-05,3.452433407718017e-05,5.097135955591513e-16,0.0,1.4931077138569036
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.18,13.151944947061953,2.693119926665405,0.25719200588466784,2.2649402464297586e-05,2.2649402464297586e-05,3.158536801708207e-16,0.0,1.503052526224449
0.42,2.4,0.23,0.015,0.38,0.22,0.27999999999999997,13.152175131916788,2.643388004082364,0.27611828111143605,3.648985154687881e-05,3.648985154687881e-05,3.3264029425423813e-16,0.0,1.5181290580143953
0.42,2.4,0.23,0.015,0.42,0.21000000000000002,0.26,13.151948545041536,2.7017980480910984,0.260599717904561,3.304554095067552e-05,3.304554095067552e-05,4.1117886751946205e-16,0.0,1.522978779343714
0.42,2.4,0.23,0.015,0.32,0.16,0.22,13.153971203920156,2.06090123469532,0.20265096044965034,2.136906216031534e-05,2.136906216031534e-05,4.33293852972861e-16,0.0,1.529897652614039
0.42,2.4,0.23,0.015,0.45999999999999996,0.19,0.3,13.151886537478838,2.7234106370010935,0.2465425197365041,3.583968938096829e-05,3.583968938096829e-05,2.283188711355106e-16,0.0,1.5312918067732462
