loc12,loc23,tail,spread,cyclic,tau_align,ckm12,ckm23,ckm13,pmns12,pmns23,pmns13,score_ckm,score_pmns,score
0.1,0.1,0.06,0.9,0.6,0.6,0.02813009554283786,0.0258472279214317,0.009848035207730267,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.22137071174346074,0.8446935522955296,1.0660642640389904
0.1,0.46,0.03,0.9,0.6,0.6,0.03385883623156132,0.01846587625381647,0.008440680707352816,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.22161596822197502,0.8446935522955296,1.0663095205175046
0.18,0.1,0.03,0.65,0.35,0.85,0.042750341006439305,0.014954578814868698,0.009331102902656362,0.5368570968012707,0.225373960281446,0.5115738274338718,0.2171261830813484,0.8493427703511551,1.0664689534325036
0.34,0.46,0.06,0.4,0.1,0.6,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.1717776408375084,0.8952387098017889,1.0670163506392973
0.34,0.46,0.03,0.4,0.1,0.6,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.1720139914244943,0.8952387098017889,1.0672527012262831
0.1,0.34,0.03,0.9,0.6,0.6,0.03249939593778201,0.018294053879600567,0.008554079456159077,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.22326062963877652,0.8446935522955296,1.0679541819343061
0.26,0.34,0.06,1.15,0.85,0.85,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.1865391527162128,0.8830426334361087,1.0695817861523214
0.18,0.1,0.06,0.9,0.6,0.85,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.20984602700907234,0.8597697369309039,1.0696157639399761
0.18,0.46,0.06,1.15,0.85,0.35,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.20169830069471323,0.8679266433549684,1.0696249440496817
0.18,0.46,0.03,0.9,0.6,0.85,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.21010051724756157,0.8597697369309039,1.0698702541784655
0.18,0.34,0.06,1.15,0.85,0.35,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.20194382311720777,0.8679266433549684,1.069870466472176
0.18,0.34,0.03,0.9,0.6,0.85,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.2106045844081344,0.8597697369309039,1.0703743213390382
0.1,0.46,0.06,0.9,0.6,0.85,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.21090151222246184,0.8597697369309039,1.0706712491533656
0.26,0.22,0.06,1.15,0.85,0.85,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.18764737745685856,0.8830426334361087,1.0706900108929673
0.1,0.1,0.06,0.65,0.35,0.85,0.02813009554283786,0.0258472279214317,0.009848035207730267,0.5368570968012707,0.225373960281446,0.5115738274338718,0.22137071174346074,0.8493427703511551,1.0707134820946158
0.1,0.46,0.03,0.65,0.35,0.85,0.03385883623156132,0.01846587625381647,0.008440680707352816,0.5368570968012707,0.225373960281446,0.5115738274338718,0.22161596822197502,0.8493427703511551,1.07095873857313
0.1,0.22,0.03,0.9,0.6,0.6,0.03065413937560429,0.017056890040332878,0.008664302902278596,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.22645327348634142,0.8446935522955296,1.071146825781871
0.26,0.46,0.06,1.15,0.85,0.85,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.1882998778391381,0.8830426334361087,1.0713425112752468
0.1,0.46,0.0,0.9,0.6,0.6,0.03362162372604217,0.01316642126654,0.007994166718687128,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.226706121726105,0.8446935522955296,1.0713996740216345
0.1,0.34,0.0,0.9,0.6,0.6,0.03235372300515317,0.01410060718616672,0.008101744015213104,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.2271474138238932,0.8446935522955296,1.0718409661194228
0.18,0.34,0.0,0.9,0.6,0.85,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.21227955485256478,0.8597697369309039,1.0720492917834687
0.1,0.34,0.06,0.9,0.6,0.85,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.2122964503779782,0.8597697369309039,1.0720661873088821
0.18,0.46,0.0,0.9,0.6,0.85,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.21237531828690548,0.8597697369309039,1.0721450552178093
0.1,0.22,0.0,0.9,0.6,0.6,0.03060998102285821,0.01530311538559997,0.008097225044487072,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.2276841286360289,0.8446935522955296,1.0723776809315584
0.18,0.22,0.0,0.9,0.6,0.85,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.21262474965928285,0.8597697369309039,1.0723944865901867
0.18,0.22,0.06,1.15,0.85,0.35,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.20456166091943492,0.8679266433549684,1.0724883042744033
0.26,0.22,0.0,1.15,0.85,0.85,0.06918421795626344,0.015258926093410454,0.008488605842507898,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.18954546179283405,0.8830426334361087,1.0725880952289426
0.1,0.34,0.03,0.65,0.35,0.85,0.03249939593778201,0.018294053879600567,0.008554079456159077,0.5368570968012707,0.225373960281446,0.5115738274338718,0.22326062963877652,0.8493427703511551,1.0726033999899316
0.1,0.1,0.0,0.9,0.6,0.6,0.028375513141040514,0.01734771513044612,0.008165612529856757,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.22794238425837016,0.8446935522955296,1.0726359365538998
0.18,0.1,0.0,0.9,0.6,0.85,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.21289440484911876,0.8597697369309039,1.0726641417800227
0.26,0.1,0.0,1.15,0.85,0.85,0.06740115690543524,0.016420182781036175,0.0079764543816941,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.1896551146952227,0.8830426334361087,1.0726977481313313
0.18,0.22,0.03,0.9,0.6,0.85,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.2129839574487704,0.8597697369309039,1.0727536943796743
0.26,0.34,0.0,1.15,0.85,0.85,0.07006507855853998,0.01490844117589225,0.00924784801346166,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.18977432827902943,0.8830426334361087,1.0728169617151382
0.34,0.1,0.0,0.4,0.1,0.85,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.16117724553827917,0.9120204272834911,1.0731976728217703
0.34,0.22,0.0,0.4,0.1,0.85,0.097747985151935,0.015187488819501173,0.008781855587106925,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.16134638161567075,0.9120204272834911,1.073366808899162
0.26,0.46,0.0,1.15,0.85,0.85,0.07015479826436358,0.014741842696771774,0.01041740877944059,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.19102076781830524,0.8830426334361087,1.074063401254414
0.34,0.34,0.0,0.4,0.1,0.85,0.09794609193330403,0.01544301113014371,0.010348922081396556,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.16245981901794884,0.9120204272834911,1.07448024630144
0.26,0.34,0.03,1.15,0.85,0.85,0.06802811869612221,0.016799184466166277,0.010930567524533022,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.19160326436224454,0.8830426334361087,1.0746458977983533
0.26,0.1,0.06,1.15,0.85,0.85,0.0626300347793841,0.02329153970793657,0.0125305540232363,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.19210897953591566,0.8830426334361087,1.0751516129720242
0.1,0.22,0.06,0.9,0.6,0.85,0.030585066628576654,0.02855415864758961,0.009363619305326584,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.21572439402916033,0.8597697369309039,1.075494130960064
0.26,0.22,0.03,1.15,0.85,0.85,0.06698662990111894,0.016142319749491693,0.010159908260575378,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.19253095860996475,0.8830426334361087,1.0755735920460734
0.1,0.1,0.03,0.9,0.6,0.6,0.02831076762418228,0.015144241932867768,0.008961016089017153,0.5419431733943123,0.19079429796797695,0.47743102365781886,0.23100600653196712,0.8446935522955296,1.0756995588274967
0.1,0.22,0.03,0.65,0.35,0.85,0.03065413937560429,0.017056890040332878,0.008664302902278596,0.5368570968012707,0.225373960281446,0.5115738274338718,0.22645327348634142,0.8493427703511551,1.0757960438374965
0.1,0.46,0.0,0.65,0.35,0.85,0.03362162372604217,0.01316642126654,0.007994166718687128,0.5368570968012707,0.225373960281446,0.5115738274338718,0.226706121726105,0.8493427703511551,1.0760488920772602
0.26,0.46,0.03,1.15,0.85,0.85,0.06828414493393227,0.016387261564966248,0.012213857751044395,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.19304245125214586,0.8830426334361087,1.0760850846882546
0.1,0.34,0.0,0.65,0.35,0.85,0.03235372300515317,0.01410060718616672,0.008101744015213104,0.5368570968012707,0.225373960281446,0.5115738274338718,0.2271474138238932,0.8493427703511551,1.0764901841750483
0.18,0.1,0.03,0.9,0.6,0.85,0.042750341006439305,0.014954578814868698,0.009331102902656362,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.2171261830813484,0.8597697369309039,1.0768959200122523
0.1,0.22,0.0,0.65,0.35,0.85,0.03060998102285821,0.01530311538559997,0.008097225044487072,0.5368570968012707,0.225373960281446,0.5115738274338718,0.2276841286360289,0.8493427703511551,1.077026898987184
0.34,0.46,0.0,0.4,0.1,0.85,0.09713397369851194,0.016067934115462885,0.012960626705457673,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.16525871889148286,0.9120204272834911,1.077279146174974
0.1,0.1,0.0,0.65,0.35,0.85,0.028375513141040514,0.01734771513044612,0.008165612529856757,0.5368570968012707,0.225373960281446,0.5115738274338718,0.22794238425837016,0.8493427703511551,1.0772851546095252
0.18,0.1,0.06,1.15,0.85,0.35,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.20984602700907234,0.8679266433549684,1.0777726703640407
0.18,0.46,0.03,1.15,0.85,0.35,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.21010051724756157,0.8679266433549684,1.07802716060253
0.26,0.34,0.06,1.15,0.85,0.6,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.1865391527162128,0.8918000716582677,1.0783392243744805
0.18,0.34,0.03,1.15,0.85,0.35,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.2106045844081344,0.8679266433549684,1.0785312277631027
0.34,0.22,0.06,0.4,0.1,0.85,0.09023719563130382,0.02350800125691051,0.015031249908413369,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.16678605302019905,0.9120204272834911,1.07880648030369
0.1,0.46,0.06,1.15,0.85,0.35,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.21090151222246184,0.8679266433549684,1.0788281555774302
0.26,0.1,0.03,1.15,0.85,0.85,0.06505585776850506,0.014612799926092788,0.010019031873310184,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.19585037417871234,0.8830426334361087,1.078893007614821
0.26,0.22,0.06,1.15,0.85,0.6,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.18764737745685856,0.8918000716582677,1.0794474491151262
0.34,0.22,0.03,0.4,0.1,0.85,0.0940292697258568,0.015519369026140118,0.01152554477142997,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.16747690601943305,0.9120204272834911,1.079497333302924
0.34,0.34,0.06,0.4,0.1,0.85,0.09080927707467691,0.02364360608729466,0.01655313520056797,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.1676002520385964,0.9120204272834911,1.0796206793220875
0.26,0.46,0.06,1.15,0.85,0.6,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.1882998778391381,0.8918000716582677,1.0800999494974057
0.18,0.34,0.0,1.15,0.85,0.35,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.21227955485256478,0.8679266433549684,1.080206198207533
0.1,0.34,0.06,1.15,0.85,0.35,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.2122964503779782,0.8679266433549684,1.0802230937329467
0.18,0.46,0.0,1.15,0.85,0.35,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.21237531828690548,0.8679266433549684,1.0803019616418739
0.1,0.1,0.03,0.65,0.35,0.85,0.02831076762418228,0.015144241932867768,0.008961016089017153,0.5368570968012707,0.225373960281446,0.5115738274338718,0.23100600653196712,0.8493427703511551,1.0803487768831221
0.34,0.34,0.03,0.4,0.1,0.85,0.09441379808510908,0.01598770985032063,0.013244824179716888,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.1683433162442872,0.9120204272834911,1.0803637435277782
0.18,0.22,0.0,1.15,0.85,0.35,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.21262474965928285,0.8679266433549684,1.0805513930142512
0.18,0.1,0.0,1.15,0.85,0.35,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.21289440484911876,0.8679266433549684,1.0808210482040872
0.18,0.22,0.03,1.15,0.85,0.35,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.2129839574487704,0.8679266433549684,1.0809106008037388
0.1,0.1,0.06,0.9,0.6,0.85,0.02813009554283786,0.0258472279214317,0.009848035207730267,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.22137071174346074,0.8597697369309039,1.0811404486743645
0.26,0.22,0.0,1.15,0.85,0.6,0.06918421795626344,0.015258926093410454,0.008488605842507898,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.18954546179283405,0.8918000716582677,1.0813455334511017
0.1,0.46,0.03,0.9,0.6,0.85,0.03385883623156132,0.01846587625381647,0.008440680707352816,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.22161596822197502,0.8597697369309039,1.0813857051528788
0.26,0.1,0.0,1.15,0.85,0.6,0.06740115690543524,0.016420182781036175,0.0079764543816941,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.1896551146952227,0.8918000716582677,1.0814551863534905
0.26,0.34,0.0,1.15,0.85,0.6,0.07006507855853998,0.01490844117589225,0.00924784801346166,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.18977432827902943,0.8918000716582677,1.081574399937297
0.34,0.1,0.03,0.4,0.1,0.85,0.09248227152946964,0.014210422614783948,0.01093014071472461,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.16973744657047105,0.9120204272834911,1.0817578738539622
0.26,0.34,0.06,0.4,0.1,0.6,0.06591400938624543,0.026035771259808587,0.012988933362266824,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.1865391527162128,0.8952387098017889,1.0817778625180017
0.34,0.1,0.06,0.4,0.1,0.85,0.08852474588384879,0.02163137207938871,0.014774167600891917,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.17011804963765442,0.9120204272834911,1.0821384769211455
0.26,0.46,0.0,1.15,0.85,0.6,0.07015479826436358,0.014741842696771774,0.01041740877944059,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.19102076781830524,0.8918000716582677,1.082820839476573
0.26,0.22,0.06,0.4,0.1,0.6,0.06471087879874043,0.025503631995428044,0.01236188825102702,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.18764737745685856,0.8952387098017889,1.0828860872586474
0.1,0.34,0.03,0.9,0.6,0.85,0.03249939593778201,0.018294053879600567,0.008554079456159077,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.22326062963877652,0.8597697369309039,1.0830303665696803
0.26,0.34,0.03,1.15,0.85,0.6,0.06802811869612221,0.016799184466166277,0.010930567524533022,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.19160326436224454,0.8918000716582677,1.0834033360205122
0.26,0.46,0.06,0.4,0.1,0.6,0.06633630400669113,0.025060993843946142,0.014197175689775354,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.1882998778391381,0.8952387098017889,1.083538587640927
0.1,0.22,0.06,1.15,0.85,0.35,0.030585066628576654,0.02855415864758961,0.009363619305326584,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.21572439402916033,0.8679266433549684,1.0836510373841288
0.34,0.46,0.06,0.4,0.1,0.85,0.09040004148622431,0.022336207439719986,0.019013889763452696,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.1717776408375084,0.9120204272834911,1.0837980681209995
0.26,0.1,0.06,1.15,0.85,0.6,0.0626300347793841,0.02329153970793657,0.0125305540232363,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.19210897953591566,0.8918000716582677,1.0839090511941833
0.34,0.46,0.03,0.4,0.1,0.85,0.09380307534777108,0.015603419436178812,0.0159204862084442,0.5990360917000626,0.12094006175519653,0.43392439733862515,0.1720139914244943,0.9120204272834911,1.0840344187079853
0.26,0.22,0.03,1.15,0.85,0.6,0.06698662990111894,0.016142319749491693,0.010159908260575378,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.19253095860996475,0.8918000716582677,1.0843310302682325
0.18,0.46,0.06,1.15,0.85,0.85,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.20169830069471323,0.8830426334361087,1.0847409341308218
0.26,0.22,0.0,0.4,0.1,0.6,0.06918421795626344,0.015258926093410454,0.008488605842507898,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.18954546179283405,0.8952387098017889,1.084784171594623
0.26,0.46,0.03,1.15,0.85,0.6,0.06828414493393227,0.016387261564966248,0.012213857751044395,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.19304245125214586,0.8918000716582677,1.0848425229104135
0.26,0.1,0.0,0.4,0.1,0.6,0.06740115690543524,0.016420182781036175,0.0079764543816941,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.1896551146952227,0.8952387098017889,1.0848938244970117
0.18,0.34,0.06,1.15,0.85,0.85,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.20194382311720777,0.8830426334361087,1.0849864565533165
0.26,0.34,0.0,0.4,0.1,0.6,0.07006507855853998,0.01490844117589225,0.00924784801346166,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.18977432827902943,0.8952387098017889,1.0850130380808183
0.18,0.1,0.03,1.15,0.85,0.35,0.042750341006439305,0.014954578814868698,0.009331102902656362,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.2171261830813484,0.8679266433549684,1.0850528264363168
0.1,0.22,0.03,0.9,0.6,0.85,0.03065413937560429,0.017056890040332878,0.008664302902278596,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.22645327348634142,0.8597697369309039,1.0862230104172452
0.26,0.46,0.0,0.4,0.1,0.6,0.07015479826436358,0.014741842696771774,0.01041740877944059,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.19102076781830524,0.8952387098017889,1.0862594776200942
0.1,0.46,0.0,0.9,0.6,0.85,0.03362162372604217,0.01316642126654,0.007994166718687128,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.226706121726105,0.8597697369309039,1.086475858657009
0.26,0.34,0.03,0.4,0.1,0.6,0.06802811869612221,0.016799184466166277,0.010930567524533022,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.19160326436224454,0.8952387098017889,1.0868419741640334
0.1,0.34,0.0,0.9,0.6,0.85,0.03235372300515317,0.01410060718616672,0.008101744015213104,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.2271474138238932,0.8597697369309039,1.086917150754797
0.26,0.1,0.06,0.4,0.1,0.6,0.0626300347793841,0.02329153970793657,0.0125305540232363,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.19210897953591566,0.8952387098017889,1.0873476893377045
0.1,0.22,0.0,0.9,0.6,0.85,0.03060998102285821,0.01530311538559997,0.008097225044487072,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.2276841286360289,0.8597697369309039,1.0874538655669328
0.18,0.22,0.06,1.15,0.85,0.85,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.20456166091943492,0.8830426334361087,1.0876042943555435
0.26,0.1,0.03,1.15,0.85,0.6,0.06505585776850506,0.014612799926092788,0.010019031873310184,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.19585037417871234,0.8918000716582677,1.08765044583698
0.1,0.1,0.0,0.9,0.6,0.85,0.028375513141040514,0.01734771513044612,0.008165612529856757,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.22794238425837016,0.8597697369309039,1.087712121189274
0.26,0.22,0.03,0.4,0.1,0.6,0.06698662990111894,0.016142319749491693,0.010159908260575378,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.19253095860996475,0.8952387098017889,1.0877696684117537
0.26,0.46,0.03,0.4,0.1,0.6,0.06828414493393227,0.016387261564966248,0.012213857751044395,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.19304245125214586,0.8952387098017889,1.0882811610539347
0.1,0.1,0.06,1.15,0.85,0.35,0.02813009554283786,0.0258472279214317,0.009848035207730267,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.22137071174346074,0.8679266433549684,1.089297355098429
0.1,0.46,0.03,1.15,0.85,0.35,0.03385883623156132,0.01846587625381647,0.008440680707352816,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.22161596822197502,0.8679266433549684,1.0895426115769433
0.1,0.1,0.03,0.9,0.6,0.85,0.02831076762418228,0.015144241932867768,0.008961016089017153,0.5419431733943123,0.2161527189833372,0.5178656293085534,0.23100600653196712,0.8597697369309039,1.090775743462871
0.26,0.1,0.03,0.4,0.1,0.6,0.06505585776850506,0.014612799926092788,0.010019031873310184,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.19585037417871234,0.8952387098017889,1.0910890839805012
0.1,0.34,0.03,1.15,0.85,0.35,0.03249939593778201,0.018294053879600567,0.008554079456159077,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.22326062963877652,0.8679266433549684,1.0911872729937449
0.18,0.1,0.06,1.15,0.85,0.85,0.041662130559123677,0.02480854914303787,0.010816706711233873,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.20984602700907234,0.8830426334361087,1.092888660445181
0.18,0.46,0.03,1.15,0.85,0.85,0.04751348054391194,0.017545930723810017,0.009659928515283515,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.21010051724756157,0.8830426334361087,1.0931431506836702
0.18,0.46,0.06,1.15,0.85,0.6,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.20169830069471323,0.8918000716582677,1.093498372352981
0.18,0.34,0.03,1.15,0.85,0.85,0.04655044405097285,0.017691122761509873,0.00934615122061709,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.2106045844081344,0.8830426334361087,1.0936472178442431
0.18,0.34,0.06,1.15,0.85,0.6,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.20194382311720777,0.8918000716582677,1.0937438947754754
0.1,0.46,0.06,1.15,0.85,0.85,0.03398731680752606,0.02961310702923454,0.009001936059222431,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.21090151222246184,0.8830426334361087,1.0939441456585706
0.1,0.22,0.03,1.15,0.85,0.35,0.03065413937560429,0.017056890040332878,0.008664302902278596,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.22645327348634142,0.8679266433549684,1.0943799168413098
0.1,0.46,0.0,1.15,0.85,0.35,0.03362162372604217,0.01316642126654,0.007994166718687128,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.226706121726105,0.8679266433549684,1.0946327650810734
0.1,0.34,0.0,1.15,0.85,0.35,0.03235372300515317,0.01410060718616672,0.008101744015213104,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.2271474138238932,0.8679266433549684,1.0950740571788615
0.18,0.34,0.0,1.15,0.85,0.85,0.04728443041347729,0.014444757123211653,0.008508742389253721,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.21227955485256478,0.8830426334361087,1.0953221882886734
0.1,0.34,0.06,1.15,0.85,0.85,0.03253425109979451,0.029809681123614772,0.009140382601387498,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.2122964503779782,0.8830426334361087,1.0953390838140868
0.18,0.46,0.0,1.15,0.85,0.85,0.048121870309978214,0.01376810077139103,0.008765289368274714,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.21237531828690548,0.8830426334361087,1.095417951723014
0.1,0.22,0.0,1.15,0.85,0.35,0.03060998102285821,0.01530311538559997,0.008097225044487072,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.2276841286360289,0.8679266433549684,1.0956107719909973
0.18,0.22,0.0,1.15,0.85,0.85,0.04584202481752017,0.015283294010539334,0.008250068487342343,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.21262474965928285,0.8830426334361087,1.0956673830953916
0.1,0.1,0.0,1.15,0.85,0.35,0.028375513141040514,0.01734771513044612,0.008165612529856757,0.5391481401507557,0.15269872001598933,0.45977350352171337,0.22794238425837016,0.8679266433549684,1.0958690276133385
0.18,0.1,0.0,1.15,0.85,0.85,0.04374178513509282,0.016931829438658282,0.008068019422869863,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.21289440484911876,0.8830426334361087,1.0959370382852274
0.18,0.22,0.03,1.15,0.85,0.85,0.044978739227770695,0.016720984260071032,0.009183680936612149,0.5391481401507557,0.15877291749008973,0.48096369107695414,0.2129839574487704,0.8830426334361087,1.096026590884879
0.18,0.22,0.06,1.15,0.85,0.6,0.044021179733952295,0.027325330904243644,0.010408171557630842,0.5391481401507557,0.15225870524268417,0.48320691705170754,0.20456166091943492,0.8918000716582677,1.0963617325777026
0.18,0.46,0.06,0.4,0.1,0.6,0.046813181960579806,0.027722775206052597,0.010734257861345606,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.20169830069471323,0.8952387098017889,1.0969370104965022
0.18,0.34,0.06,0.4,0.1,0.6,0.045723747801351015,0.02827300013211218,0.01044057105067094,0.5990360917000626,0.043065079641476885,0.3392676977432033,0.20194382311720777,0.8952387098017889,1.0971825329189966
0.34,0.1,0.0,0.4,0.35,0.35,0.09636396131881927,0.015835020517079065,0.007876227374177508,0.64051024779194,0.06232388796560708,0.3590069777910936,0.16117724553827917,0.9371933376174264,1.0983705831557056
0.34,0.22,0.0,0.4,0.35,0.35,0.097747985151935,0.015187488819501173,0.008781855587106925,0.64051024779194,0.06232388796560708,0.3590069777910936,0.16134638161567075,0.9371933376174264,1.0985397192330972
