p,beta_mass,mass_amp,score,m1,m2,m3,m2_m1,m3_m2,m3_m1,hierarchy_depth
1.1,4.25,3.300903066030078,0.7342559474975534,0.0013579132507235744,1.0000000000000604,736.4240679344887,736.4240679345332,736.4240679344442,542320.4078331805,5.734255947497553
1.1,4.300000000000001,3.3397372197480797,0.8017177821739958,0.0012564381333283582,1.0000000000000457,795.9007081000941,795.9007081001299,795.9007081000577,633457.9371542307,5.801717782173996
1.1,4.35,3.37857137346608,0.8691796168504364,0.0011625461214407216,1.0000000000000373,860.1809266377484,860.1809266377802,860.1809266377163,739911.2265513752,5.869179616850436
1.1,4.4,3.4174055271840813,0.9366414515268788,0.0010756705393019587,0.9999999999999161,929.6526803169083,929.6526803168301,929.6526803169863,864254.1060204116,5.936641451526879
1.1,4.45,3.456239680902082,1.0041032862033203,0.000995287058106767,1.0000000000000993,1004.7352588932467,1004.7352588933459,1004.735258893147,1009492.940463279,6.00410328620332
1.1,4.5,3.495073834620083,1.0715651208797619,0.0009209105314696601,1.0000000000000429,1085.881815689655,1085.8818156897019,1085.8818156896084,1179139.3176454622,6.071565120879762
1.1,4.550000000000001,3.533907988338084,1.1390269555562043,0.0008520920673729454,1.0000000000000357,1173.582102557374,1173.582102557415,1173.5821025573318,1377294.9514429856,6.139026955556204
1.1,4.6,3.572742142056084,1.2064887902326449,0.0007884163189242684,1.0000000000000002,1268.3654257238368,1268.365425723837,1268.3654257238366,1608750.8531716098,6.206488790232645
1.1,4.65,3.6115762957740856,1.2739506249090873,0.0007294989775723718,1.000000000000041,1370.8038403669907,1370.8038403670464,1370.8038403669343,1879103.1687648892,6.273950624909087
1.1,4.7,3.6504104494920866,1.3414124595855297,0.0006749844536516422,1.000000000000118,1481.515603196541,1481.5156031967151,1481.5156031963663,2194888.48251481,6.34141245958553
1.1,4.75,3.689244603210087,1.4088742942619703,0.0006245437302565749,0.9999999999998839,1601.168903879927,1601.1689038797397,1601.168903880113,2563741.858752045,6.40887429426197
1.1,4.800000000000001,3.7280787569280887,1.4763361289384127,0.0005778723774934567,1.000000000000008,1730.4858978335967,1730.4858978336113,1730.4858978335828,2994581.4426009506,6.476336128938413
1.1,4.85,3.766912910646089,1.5437979636148542,0.0005346887151244853,0.9999999999999746,1870.2470647191092,1870.2470647190605,1870.2470647191567,3497824.0830904418,6.543797963614854
1.1,4.9,3.8057470643640903,1.6112597982912966,0.000494732112515119,1.0000000000000633,2021.2959189493472,2021.2959189494766,2021.2959189492192,4085637.191961289,6.611259798291297
1.1,4.95,3.8445812180820913,1.6787216329677381,0.0004577614156242068,1.0000000000001132,2184.54410063459,2184.5441006348383,2184.5441006343426,4772232.927617392,6.678721632967738
1.1,5.0,3.883415371800092,1.7461834676441796,0.00042355349154311135,1.0000000000000089,2360.9768776943597,2360.976877694382,2360.976877694339,5574211.81700741,6.74618346764418
1.2,2.0,1.5325669872884884,2.337658457094074,0.046647591854424075,0.9999999999999996,21.437333852533257,21.43733385253325,21.437333852533268,459.55928270496844,2.662341542905926
1.2,2.05,1.5708811619707004,2.271099918521426,0.04320658676505266,1.0000000000000004,23.144619255340995,23.144619255341023,23.144619255340984,535.6734004747016,2.728900081478574
1.2,2.1,1.6091953366529128,2.204541379948777,0.04001941077069714,0.9999999999999984,24.98787415261536,24.987874152615323,24.987874152615397,624.3938546669428,2.795458620051223
1.2,2.15,1.647509511335125,2.1379828413761293,0.03706733992070846,1.0,26.977927257232942,26.977927257232956,26.977927257232942,727.8085590965525,2.8620171586238707
1.2,2.2,1.6858236860173375,2.071424302803481,0.03433303145491096,1.0000000000000029,29.126469688914142,29.126469688914227,29.126469688914057,848.3512365392343,2.928575697196519
1.2,2.25,1.7241378606995494,2.0048657642308325,0.03180042191874059,1.0,31.44612365695314,31.446123656953148,31.44612365695314,988.8586930483882,2.9951342357691675
1.2,2.3,1.7624520353817614,1.938307225658185,0.029454632794019334,0.9999999999999938,33.95051661289244,33.95051661289223,33.950516612892656,1152.6375782822859,3.061692774341815
1.2,2.35,1.8007662100639739,1.8717486870855362,0.027281883090967404,1.000000000000002,36.65436130877211,36.654361308772195,36.65436130877204,1343.5422029540102,3.128251312914464
1.2,2.4,1.839080384746186,1.8051901485128883,0.02526940838795117,1.0000000000000044,39.573542231278154,39.573542231278324,39.573542231277976,1566.0652447307555,3.1948098514871117
1.2,2.45,1.8773945594283985,1.7386316099402404,0.023405385843342612,1.0000000000000018,42.725208919571735,42.72520891957182,42.72520891957166,1825.4434772210525,3.2613683900597596
1.2,2.5,1.9157087341106105,1.672073071367592,0.021678864738952412,1.0000000000000009,46.12787671502042,46.12787671502045,46.12787671502038,2127.7810102361227,3.327926928632408
1.2,2.55,1.9540229087928225,1.605514532794944,0.020079702146994203,1.0000000000000036,49.80153553471376,49.801535534713935,49.80153553471358,2480.192941615357,3.394485467205056
1.2,2.6,1.992337083475035,1.5389559942222952,0.018598503342637993,1.0,53.76776730778391,53.76776730778386,53.76776730778391,2890.972801263994,3.4610440057777048
1.2,2.65,2.030651258157247,1.4723974556496482,0.017226566612089732,0.9999999999999933,58.049872764442384,58.049872764441986,58.04987276444277,3369.7877279679487,3.527602544350352
1.2,2.7,2.0689654328394593,1.4058389170769994,0.01595583213195654,1.0000000000000007,62.67300832259243,62.67300832259248,62.67300832259239,3927.9059722037405,3.5941610829230006
1.2,2.75,2.1072796075216713,1.3392803785043514,0.014778834619575605,1.0,67.66433387619279,67.66433387619276,67.66433387619279,4578.4620789088885,3.6607196214956486
1.2,2.8,2.1455937822038837,1.272721839931703,0.01368865947613751,0.9999999999999969,73.053172353599,73.0531723535988,73.05317235359922,5336.765990924642,3.727278160068297
1.2,2.85,2.183907956886096,1.2061633013590543,0.012678902164955017,1.0000000000000115,78.8711819832509,78.87118198325173,78.87118198325,6220.663347435076,3.7938366986409457
