w_leak,w_unit,w_J,best_loss,theta12,theta23,theta13,J,absJ,raw_leakage,raw_unitarity,cp_rel,beta_rel,phase_rel
70,20,1.5,33.13655926242786,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
70,20,2.0,33.16099769299792,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,5,1.0,22.774652122783277,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,5,1.5,22.799090553353334,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,5,2.0,22.8235289839234,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,10,1.0,27.538011038465847,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,10,1.5,27.562449469035904,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,10,2.0,27.586887899605966,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,15,1.0,32.30136995414842,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,15,1.5,32.32580838471848,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,15,2.0,32.350246815288536,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,20,1.0,37.06472886983099,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,20,1.5,37.089167300401044,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
90,20,2.0,37.11360573097111,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,5,1.0,28.70356417974305,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,5,1.5,28.72800261031311,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,5,2.0,28.752441040883173,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,10,1.0,33.46692309542562,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,10,1.5,33.49136152599568,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,10,2.0,33.51579995656574,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,15,1.0,38.230282011108194,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,15,1.5,38.25472044167825,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
120,15,2.0,38.27915887224831,33.41778847120518,48.91948137577997,8.485024242632122,-0.0310051349648885,0.0310051349648885,0.1976304018986592,0.9526717831365136,0.0449999999999999,-0.0049999999999999,0.05
