cp_e,cp_nu,cp_rel,beta_e,beta_nu,beta_rel,phase_e,phase_nu,phase_rel,theta12,theta23,theta13,J,absJ,raw_unitarity,raw_leakage,gap_e,gap_nu,s1,s2,s3,L12,L23,L13,LJ,Lleak,Lunit,Lsign,Lgap,loss,P_overlap,P_misalignment
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0199999999999999,0.08,0.1,33.41778847120487,48.91948137577899,8.485024242631196,-0.0310051349648849,0.0310051349648849,0.9526717831365128,0.1976304018986585,1.0904309218585804,1.0810593149391945,0.9953725237546868,0.9427179189167908,0.2321532995796938,0.0003426055634838,0.0349736437932658,0.1155340694464299,0.10997293756605,6.91706406645305,14.290076747047694,0.0,0.0921043630858273,21.5600684329558,0.6444595633994396,0.3555404366005604
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.01,0.05,0.04,33.41778847120319,48.91948137577898,8.485024242630551,-0.03100513496488,0.03100513496488,0.9526717831365128,0.1976304018986586,1.0904309218585797,1.0810593149391947,0.9953725237546874,0.942717918916792,0.2321532995796935,0.0003426055635357,0.0349736437932693,0.1155340694481833,0.1099729375671292,6.917064066453053,14.290076747047692,0.0,0.0921043630858273,21.56006843295869,0.6444595633994407,0.3555404366005593
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.01,0.06,0.0499999999999999,33.41778847120467,48.91948137577943,8.485024242630729,-0.0310051349648822,0.0310051349648822,0.952671783136513,0.1976304018986586,1.0904309218585797,1.081059314939195,0.9953725237546872,0.9427179189167916,0.2321532995796936,0.0003426055634899,0.0349736437931577,0.1155340694477003,0.1099729375666521,6.917064066453052,14.290076747047696,0.0,0.0921043630858273,21.56006843295757,0.6444595633994402,0.3555404366005598
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.03,0.03,0.06,33.41778847120419,48.91948137577987,8.485024242631557,-0.0310051349648861,0.0310051349648861,0.9526717831365132,0.1976304018986586,1.0904309218585813,1.0810593149391954,0.9953725237546864,0.9427179189167908,0.2321532995796936,0.0003426055635048,0.0349736437930479,0.1155340694454493,0.1099729375657977,6.917064066453053,14.290076747047696,0.0,0.0921043630858272,21.560068432954377,0.6444595633994392,0.3555404366005608
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0099999999999999,0.06,0.0699999999999999,33.41778847120472,48.9194813757795,8.485024242631697,-0.0310051349648864,0.0310051349648864,0.9526717831365132,0.1976304018986587,1.0904309218585817,1.081059314939195,0.9953725237546868,0.9427179189167916,0.2321532995796932,0.0003426055634886,0.03497364379314,0.1155340694450677,0.1099729375657256,6.917064066453057,14.290076747047696,0.0,0.0921043630858272,21.560068432954004,0.6444595633994399,0.3555404366005601
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.0,0.06,0.06,33.41778847120511,48.91948137577942,8.485024242631237,-0.0310051349648855,0.0310051349648855,0.9526717831365132,0.1976304018986587,1.0904309218585806,1.081059314939195,0.9953725237546872,0.942717918916791,0.2321532995796935,0.0003426055634765,0.0349736437931595,0.1155340694463188,0.1099729375659204,6.917064066453054,14.290076747047696,0.0,0.0921043630858272,21.56006843295545,0.6444595633994399,0.3555404366005601
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.0,0.05,0.05,33.417788471203615,48.91948137577897,8.485024242631066,-0.0310051349648833,0.0310051349648833,0.9526717831365132,0.1976304018986588,1.0904309218585806,1.0810593149391947,0.9953725237546872,0.9427179189167912,0.2321532995796932,0.0003426055635226,0.0349736437932711,0.1155340694467825,0.1099729375664013,6.91706406645306,14.290076747047696,0.0,0.0921043630858273,21.56006843295656,0.64445956339944,0.35554043660056
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0099999999999999,0.05,0.06,33.41778847120324,48.91948137577906,8.485024242631518,-0.0310051349648843,0.0310051349648843,0.952671783136513,0.1976304018986589,1.0904309218585817,1.0810593149391947,0.9953725237546872,0.9427179189167918,0.232153299579693,0.0003426055635342,0.0349736437932498,0.1155340694455556,0.1099729375661873,6.917064066453062,14.290076747047696,0.0,0.0921043630858272,21.56006843295511,0.6444595633994403,0.3555404366005597
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,0.03,0.07,0.04,33.417788471204226,48.919481375778936,8.485024242629436,-0.0310051349648775,0.0310051349648775,0.952671783136513,0.1976304018986589,1.0904309218585793,1.0810593149391947,0.9953725237546864,0.9427179189167922,0.232153299579693,0.0003426055635037,0.0349736437932799,0.1155340694512167,0.1099729375676938,6.917064066453062,14.290076747047696,0.0,0.0921043630858273,21.56006843296228,0.64445956339944,0.35554043660056
0.1,0.145,0.0449999999999999,0.0049999999999999,0.0,-0.0049999999999999,-0.0199999999999999,0.06,0.0799999999999999,33.41778847120508,48.91948137577952,8.48502424263118,-0.031005134964885,0.031005134964885,0.9526717831365134,0.197630401898659,1.0904309218585804,1.081059314939195,0.9953725237546872,0.9427179189167912,0.2321532995796928,0.0003426055634774,0.0349736437931347,0.1155340694464734,0.1099729375660278,6.917064066453068,14.2900767470477,0.0,0.0921043630858273,21.56006843295571,0.64445956339944,0.35554043660056
