winding,asym,noise,theta12,theta23,theta13,J,absJ,unitarity_defect,gap34,loss
-10,-0.1,0.0003,1.86022326075787e-14,7.361772793291383e-15,7.43848190583055e-15,-1.0947644252537633e-47,1.0947644252537633e-47,1.0337383109849473e-15,1.0635695895615596,3610.668899999998
-10,-0.1,0.001,1.5595508170621976e-14,8.10613772616017e-15,8.35349910485493e-15,0.0,0.0,1.061044168313574e-15,1.064768808127284,3610.6688999999983
-10,-0.1,0.003,1.033802364942024e-14,1.4016751955968213e-14,8.919779328252105e-15,-1.3684555315672042e-48,1.3684555315672042e-48,5.999803129635738e-16,1.064138290375085,3610.6688999999983
-10,-0.09000000000000001,0.0,9.07960479914306e-15,4.3546717984738733e-16,2.5577970223023336e-15,-2.4563381484433668e-49,2.4563381484433668e-49,8.90663825342758e-16,1.0640794083255447,3610.6688999999997
-10,-0.09000000000000001,0.0001,7.185417980223238e-15,1.0781088692247607e-14,1.499052521111677e-14,1.3684555315672042e-48,1.3684555315672042e-48,6.931560093210047e-16,1.0640419525647244,3610.6688999999983
-10,-0.09000000000000001,0.0003,1.7254864662641182e-14,1.139495784124279e-15,2.538315759637341e-15,0.0,0.0,3.141646940000897e-16,1.0639241294931467,3610.668899999999
-10,-0.09000000000000001,0.001,1.4361306512168097e-14,8.156591917547892e-15,5.609218306435312e-15,-5.473822126268817e-48,5.473822126268817e-48,7.377215052369461e-16,1.0640731516038742,3610.6688999999983
-10,-0.09000000000000001,0.003,9.859185333434759e-15,2.0365285753953046e-14,2.2873522455024258e-14,1.7789921910373654e-47,1.7789921910373654e-47,6.335006807819872e-16,1.0634707056589079,3610.668899999997
-10,-0.08,0.0,2.2358243971848867e-14,4.639360621886745e-15,4.964191335231538e-15,0.0,0.0,1.2952270894338896e-15,1.0647288003033644,3610.668899999998
-10,-0.08,0.0001,1.1208014544634102e-14,9.7963650515419e-16,9.307749460668358e-16,-2.7369110631344083e-48,2.7369110631344083e-48,4.4546614328287515e-16,1.0646636323047354,3610.668899999999
-10,-0.08,0.0003,4.344195664974164e-15,6.716182605971487e-15,9.988806817187803e-15,4.691008948631599e-50,4.691008948631599e-50,1.7067123685117077e-16,1.0649248817795478,3610.6688999999988
-10,-0.08,0.001,1.49644077454342e-14,1.5230937534233374e-15,7.717918281918188e-15,-2.7369110631344083e-48,2.7369110631344083e-48,4.55570505548673e-16,1.065724268871527,3610.668899999999
-10,-0.08,0.003,2.597037105335846e-14,1.684516162970534e-14,1.6652108205883958e-14,2.1895288505075267e-47,2.1895288505075267e-47,9.423324010537902e-16,1.0643689302240515,3610.6688999999965
-10,-0.07,0.0,1.601818311813112e-14,7.967604858434413e-15,7.027114465519745e-15,5.473822126268817e-48,5.473822126268817e-48,1.2714962073367351e-15,1.0655394670614724,3610.6688999999983
-10,-0.07,0.0001,1.4829202877392524e-14,1.2970001615730458e-14,1.1051069196054806e-14,-5.473822126268817e-48,5.473822126268817e-48,6.586681631901601e-16,1.06549976779852,3610.668899999998
-10,-0.07,0.0003,1.5636233726216236e-15,1.7167430710509044e-14,8.208650406541967e-15,-1.0924340755880068e-48,1.0924340755880068e-48,1.2210510988983202e-15,1.065802447510148,3610.6688999999988
-10,-0.07,0.001,9.284130096032205e-15,9.270733785592151e-15,6.2558058079269865e-15,0.0,0.0,5.957871547534781e-16,1.0656982755915438,3610.6688999999988
-10,-0.07,0.003,4.769673581214288e-15,9.39338975284314e-15,9.400154412611038e-15,6.842277657836021e-49,6.842277657836021e-49,1.2197180276615571e-15,1.0667676606419243,3610.6688999999988
-10,-0.060000000000000005,0.0,1.0473571864134582e-14,2.4986052303770896e-15,7.794520238213602e-15,-4.1053665947016125e-48,4.1053665947016125e-48,7.300791181020702e-16,1.0665281428175768,3610.6688999999997
-10,-0.060000000000000005,0.0001,1.575411524630852e-14,1.942970477759561e-14,1.4538240352614392e-14,-8.210733189403225e-48,8.210733189403225e-48,1.533830768824031e-15,1.0665405517359634,3610.668899999997
-10,-0.060000000000000005,0.0003,3.058658383422626e-14,4.002091458687727e-15,5.383710772076736e-15,2.1895288505075267e-47,2.1895288505075267e-47,9.4311116059146e-16,1.0666145475521958,3610.668899999997
-10,-0.060000000000000005,0.001,1.0317782673933482e-14,1.1910978865916252e-14,5.382424426752e-15,0.0,0.0,1.5866825897029368e-15,1.066590392942726,3610.6688999999983
-10,-0.060000000000000005,0.003,1.62409552346954e-14,4.0512730466683247e-16,2.8142914778696673e-15,-1.0947644252537633e-47,1.0947644252537633e-47,6.685083700395746e-16,1.0657267485585298,3610.668899999999
-10,-0.05,0.0,2.263602960323765e-14,7.4988849165135e-15,3.2111900607099616e-14,3.28429327576129e-47,3.28429327576129e-47,8.730613058981567e-16,1.0677066594901745,3610.6688999999974
-10,-0.05,0.0001,3.8081981825792945e-15,2.0838018809693024e-14,2.1839572965271764e-14,-5.308764834909876e-48,5.308764834909876e-48,2.065471553918804e-15,1.067783310892688,3610.668899999997
-10,-0.05,0.0003,4.5765796223553714e-15,1.0646193931423068e-14,8.632273958763154e-15,-1.7105694144590052e-48,1.7105694144590052e-48,4.711912295618387e-16,1.06767859109923,3610.6688999999988
-10,-0.05,0.001,1.9529561950620718e-14,4.947373898424597e-16,3.80863281560275e-15,0.0,0.0,1.0025769879609239e-15,1.0680035177954121,3610.6688999999988
-10,-0.05,0.003,2.3851109335992678e-14,1.1574624209185871e-15,2.0472703503254918e-14,-1.0947644252537633e-47,1.0947644252537633e-47,4.3247339816587185e-16,1.0652552904189905,3610.6688999999983
-10,-0.04000000000000001,0.0,2.4913684073476698e-14,9.82426015267871e-15,1.3475762596884046e-14,0.0,0.0,4.498128748857301e-16,1.0690771009086155,3610.668899999997
-10,-0.04000000000000001,0.0001,2.123503333667564e-14,8.165023022963115e-16,5.713691682074575e-15,-5.473822126268817e-48,5.473822126268817e-48,2.4519664725751415e-16,1.0691565008135067,3610.6688999999988
-10,-0.04000000000000001,0.0003,1.3433302456018182e-14,7.361551748538423e-15,1.4566343400331095e-14,8.210733189403225e-48,8.210733189403225e-48,1.0476701163764153e-15,1.069098243034076,3610.6688999999983
-10,-0.04000000000000001,0.001,2.151820962593199e-14,4.561321678394496e-15,9.302928230321926e-15,-1.0947644252537633e-47,1.0947644252537633e-47,4.686069949735233e-16,1.0689884825038205,3610.668899999998
-10,-0.04000000000000001,0.003,1.0975022817537968e-14,7.926843420426262e-15,1.3171732068447223e-14,2.7369110631344083e-48,2.7369110631344083e-48,1.0677657356301208e-15,1.0693367863812548,3610.6688999999983
-10,-0.03,0.0,1.6958297919735944e-14,2.058788604716209e-14,1.8258771426998458e-14,0.0,0.0,8.896173086128951e-16,1.0706276116388733,3610.6688999999965
-10,-0.03,0.0001,1.3105079005466998e-14,1.236658534065115e-14,1.2652559346261244e-14,5.473822126268817e-48,5.473822126268817e-48,1.1280088539580064e-15,1.0707212099760117,3610.668899999998
-10,-0.03,0.0003,1.4262712119135486e-14,4.553123192149385e-15,1.3101629747749472e-14,-1.0947644252537633e-47,1.0947644252537633e-47,5.136396643494338e-16,1.070847015627895,3610.6688999999983
-10,-0.03,0.001,2.6006726421457452e-14,7.314638869841106e-15,1.3223508337751255e-14,0.0,0.0,3.036868834988914e-16,1.0704385402583931,3610.668899999997
-10,-0.03,0.003,3.210817690263619e-14,4.4242287371943775e-15,1.0335987856766812e-14,0.0,0.0,7.210694514978663e-16,1.0708860036656658,3610.668899999997
-10,-0.020000000000000004,0.0,2.5275737447109102e-14,1.2042565005071612e-14,1.3465303051948608e-14,-1.0947644252537633e-47,1.0947644252537633e-47,8.423258971313795e-16,1.0723310378235709,3610.668899999997
-10,-0.020000000000000004,0.0001,1.1522554105149063e-14,9.705023558004608e-15,2.196404362905329e-14,-4.1053665947016125e-48,4.1053665947016125e-48,8.911568999676798e-16,1.0723972661423775,3610.668899999998
-10,-0.020000000000000004,0.0003,1.596199289874129e-14,1.049165249326327e-14,1.6519084945179057e-14,-1.0947644252537633e-47,1.0947644252537633e-47,1.0091142764814703e-15,1.0724725929421741,3610.6688999999983
-10,-0.020000000000000004,0.001,2.7145419259178008e-14,3.6167278801985045e-15,8.158618266269492e-15,-1.0947644252537633e-47,1.0947644252537633e-47,1.7006693883897222e-16,1.0723674748258594,3610.668899999997
-10,-0.020000000000000004,0.003,1.846595668226965e-14,2.7938538090154806e-15,1.1607465228539228e-14,0.0,0.0,1.6019727966132935e-15,1.072268328479534,3610.6688999999988
-10,-0.010000000000000009,0.0,5.929708667064349e-15,4.356732393792271e-15,1.1058143258671469e-14,1.3684555315672042e-48,1.3684555315672042e-48,7.991786590407442e-16,1.0741442944318254,3610.6688999999988
-10,-0.010000000000000009,0.0001,2.8908126799619374e-14,7.681560882622478e-15,2.1965430371347508e-14,1.0947644252537633e-47,1.0947644252537633e-47,1.0254098561386216e-15,1.074144473431776,3610.6688999999965
-10,-0.010000000000000009,0.0003,6.128504511538112e-15,4.726895726034333e-16,9.135835125475578e-16,6.842277657836021e-49,6.842277657836021e-49,1.2569960838044241e-15,1.073931273557947,3610.6688999999997
-10,-0.010000000000000009,0.001,3.781258930268304e-15,1.1229483233972897e-14,9.862433554340438e-15,1.1973985901213036e-48,1.1973985901213036e-48,7.709132281755005e-16,1.074419965588338,3610.6688999999983
-10,-0.010000000000000009,0.003,2.1525771654462482e-14,3.4412910437503636e-15,1.3635559455550378e-14,1.0947644252537633e-47,1.0947644252537633e-47,6.863393235445384e-16,1.073879012920499,3610.6688999999988
-10,0.0,0.0,2.6348336754266347e-14,5.594865959865391e-15,1.426635620112832e-14,2.7369110631344083e-48,2.7369110631344083e-48,1.8925189064706947e-15,1.0760126198664983,3610.668899999997
-10,0.0,0.0001,7.64166053308978e-15,1.0905728598186953e-14,9.686998531439692e-15,1.3684555315672042e-48,1.3684555315672042e-48,3.2048297622185733e-16,1.0759528638142721,3610.6688999999983
-10,0.0,0.0003,1.69219449842677e-14,6.495696111607805e-15,4.6570608364718975e-15,0.0,0.0,6.666710253320032e-16,1.0756801857380194,3610.6688999999983
-10,0.0,0.001,1.5614067697632214e-14,9.761815250923967e-15,7.079142710358109e-15,0.0,0.0,5.388746171868264e-16,1.0761717600279779,3610.6688999999983
-10,0.0,0.003,1.3249632580339597e-14,5.5620574222298045e-15,8.091193986229529e-15,5.473822126268817e-48,5.473822126268817e-48,4.790427637317678e-16,1.077796587941719,3610.6688999999983
-10,0.009999999999999995,0.0,1.0957849939954863e-14,6.783847065280333e-15,1.5633110496911055e-14,0.0,0.0,6.490354799048954e-16,1.0779239964188996,3610.6688999999983
-10,0.009999999999999995,0.0001,2.3239306848741774e-14,1.5807860816990389e-15,2.86469235036325e-15,1.0947644252537633e-47,1.0947644252537633e-47,4.507422972252793e-16,1.0779353274269052,3610.6688999999988
-10,0.009999999999999995,0.0003,5.53605431980613e-15,1.2611279216363635e-14,2.7012606874780167e-15,0.0,0.0,4.898528495578702e-16,1.0779020895386828,3610.6688999999983
-10,0.009999999999999995,0.001,1.289010976920201e-14,8.014260343109698e-15,8.665037884404376e-15,-8.210733189403225e-48,8.210733189403225e-48,2.2045739945456815e-16,1.0777796441072516,3610.6688999999983
-10,0.009999999999999995,0.003,5.307183593216447e-15,1.0273499541180729e-14,1.2429798007891849e-14,-4.4474804775934136e-48,4.4474804775934136e-48,1.6891808647057123e-15,1.0759617526818828,3610.6688999999988
-10,0.01999999999999999,0.0,1.05994599731117e-14,9.393431120333222e-15,1.1057199429622486e-14,1.3684555315672042e-48,1.3684555315672042e-48,2.619673594818608e-16,1.0800124045672772,3610.6688999999988
-10,0.01999999999999999,0.0001,7.754535840185645e-15,7.589665185547986e-15,6.239815291392814e-15,0.0,0.0,1.0547521022447578e-15,1.0800118993528562,3610.6688999999988
-10,0.01999999999999999,0.0003,1.112954453038009e-14,8.324849037496888e-15,9.452139629455233e-15,-3.4211388289180104e-48,3.4211388289180104e-48,4.594723696272125e-16,1.0799473419298788,3610.6688999999983
-10,0.01999999999999999,0.001,6.707968028625678e-15,1.512522506831436e-14,8.103294764731304e-15,-1.3684555315672042e-48,1.3684555315672042e-48,5.756969042331653e-16,1.0807209759256318,3610.6688999999983
-10,0.01999999999999999,0.003,1.716474006729087e-14,6.540932029563264e-15,9.459654884208378e-15,-2.7369110631344083e-48,2.7369110631344083e-48,1.6074848467808274e-15,1.0806615505801718,3610.6688999999983
-10,0.03,0.0,3.62243598217681e-15,9.765909015545308e-15,2.863787095456957e-15,-3.4211388289180104e-49,3.4211388289180104e-49,5.076524744316622e-16,1.082532402938742,3610.6688999999988
-10,0.03,0.0001,1.118370805817101e-14,2.0733150008471418e-14,2.269502793591016e-14,-2.7369110631344083e-48,2.7369110631344083e-48,7.147220989245427e-16,1.0825198887661305,3610.6688999999965
-10,0.03,0.0003,1.9256332000815975e-14,1.2742303825805738e-15,1.98954151801222e-14,-4.1053665947016125e-48,4.1053665947016125e-48,1.98700125321763e-15,1.0825262374860682,3610.6688999999983
-10,0.03,0.001,5.2144388843585936e-15,2.3366556258775834e-14,9.327871847955182e-15,-2.7369110631344083e-48,2.7369110631344083e-48,9.779632602176158e-16,1.0820624269781536,3610.6688999999974
-10,0.03,0.003,1.4605491699830525e-14,6.691361450393544e-15,5.728745167927176e-15,-2.7369110631344083e-48,2.7369110631344083e-48,9.562819279551493e-17,1.083613917360728,3610.6688999999983
-10,0.04000000000000001,0.0,7.653041643416933e-15,2.4894268628523125e-15,1.0283465714614946e-14,2.6440449138805586e-48,2.6440449138805586e-48,1.603670353346909e-15,1.085691128904503,3610.6688999999997
-10,0.04000000000000001,0.0001,2.0960585805840668e-14,1.3983072677157019e-14,1.0381598182809353e-14,-1.0947644252537633e-47,1.0947644252537633e-47,1.7449133337473952e-15,1.0857388062979514,3610.6688999999974
-10,0.04000000000000001,0.0003,2.1872319255036602e-14,7.961670277059403e-15,1.790227099220173e-14,0.0,0.0,1.1145838321067995e-15,1.0859935442275306,3610.6688999999974
-10,0.04000000000000001,0.001,6.127139093665281e-15,1.777816136801789e-14,1.2581990493597078e-14,2.7369110631344083e-48,2.7369110631344083e-48,7.463621808697205e-16,1.0861811433820268,3610.6688999999974
-10,0.04000000000000001,0.003,6.3760413549664276e-15,7.921021343814748e-15,9.898277986507724e-15,1.4555251306977195e-48,1.4555251306977195e-48,6.045043053891956e-16,1.0863906161562138,3610.6688999999988
-10,0.04999999999999999,0.0,2.0476667013203085e-14,8.597997417681872e-15,1.7880480771691222e-14,0.0,0.0,6.173794844348418e-16,1.0895550247597867,3610.6688999999974
-10,0.04999999999999999,0.0001,3.927133359303065e-15,5.71977630984473e-15,9.245445869071984e-15,0.0,0.0,1.4588360408793073e-15,1.0894112398525078,3610.6688999999988
-10,0.04999999999999999,0.0003,9.963778465727524e-15,1.571167692851418e-14,1.2651184713159515e-14,-8.210733189403225e-48,8.210733189403225e-48,8.1293211822071e-16,1.0896797654344548,3610.6688999999983
-10,0.04999999999999999,0.001,8.866242423320248e-15,7.219265825570943e-15,9.669337099096088e-15,0.0,0.0,9.557645648309376e-16,1.089221428856426,3610.6688999999988
-10,0.04999999999999999,0.003,1.0534833014045206e-14,1.0641882026974095e-14,5.855443020325406e-15,-1.3684555315672042e-48,1.3684555315672042e-48,6.820655460876138e-16,1.090988804442206,3610.6688999999988
-10,0.06,0.0,5.297350375376455e-15,7.638311183437259e-15,8.216349163641404e-15,-3.4211388289180104e-49,3.4211388289180104e-49,1.6240413250734583e-15,1.0940665341955875,3610.6688999999988
-10,0.06,0.0001,1.1078507502330127e-14,1.1755097098542767e-14,6.351788040745465e-15,-1.0263416486754031e-48,1.0263416486754031e-48,4.561562872465099e-16,1.0941389259053167,3610.668899999998
-10,0.06,0.0003,6.930772190876932e-15,1.497789815746024e-14,1.0818645538142733e-14,-1.3684555315672042e-48,1.3684555315672042e-48,6.023573056013096e-16,1.0936941644077078,3610.6688999999983
-10,0.06,0.001,1.3988519913933483e-14,4.04555255998921e-15,2.6055426476611513e-15,-2.7369110631344083e-48,2.7369110631344083e-48,1.0110966322888365e-15,1.0946206987123388,3610.6688999999983
-10,0.06,0.003,1.5837424763867506e-14,7.30149264714148e-15,7.583407243020908e-15,3.4211388289180104e-48,3.4211388289180104e-48,9.888016621118922e-16,1.0911138214003917,3610.6688999999983
-10,0.07,0.0,1.945111265454942e-14,6.9781019525130544e-15,8.05528014996216e-15,-1.0947644252537633e-47,1.0947644252537633e-47,3.350660333203049e-16,1.0990825657492156,3610.668899999998
-10,0.07,0.0001,8.940350796819714e-15,5.135977728926221e-15,3.978403888376405e-15,2.7369110631344083e-48,2.7369110631344083e-48,4.561377858331638e-16,1.0991203604760311,3610.6688999999988
-10,0.07,0.0003,5.227024403921958e-15,1.2886154839068509e-14,2.3407674343539405e-14,-1.9158377441940858e-47,1.9158377441940858e-47,1.9834860896626714e-15,1.0989738477103743,3610.668899999998
-10,0.07,0.001,1.133746973995397e-14,4.215376510928319e-15,6.685188881007837e-15,3.7632527118098115e-48,3.7632527118098115e-48,8.178532686895347e-16,1.0993886435121094,3610.6688999999983
-10,0.07,0.003,1.0837317971010038e-14,3.0436479580055404e-15,1.513822239168302e-14,-2.7369110631344083e-48,2.7369110631344083e-48,3.633536969806873e-16,1.1008837528041027,3610.668899999999
-10,0.07999999999999999,0.0,1.8494960115389596e-14,3.4843295916334935e-15,6.998190143394628e-15,0.0,0.0,1.0015144846012274e-15,1.104389817392146,3610.6688999999988
-10,0.07999999999999999,0.0001,1.7916329265364818e-14,1.922264222636377e-15,1.7704587140899147e-15,5.473822126268817e-48,5.473822126268817e-48,9.979318228595962e-16,1.1044103299587789,3610.6688999999988
-10,0.07999999999999999,0.0003,1.3473588576647826e-14,3.777087728498304e-15,6.260017795704873e-16,-2.7369110631344083e-48,2.7369110631344083e-48,4.683592214238635e-16,1.104604757533137,3610.6688999999983
-10,0.07999999999999999,0.001,2.7013813249042575e-14,2.4902721629422147e-15,1.8784722878853368e-15,2.7369110631344083e-48,2.7369110631344083e-48,5.021631339099373e-16,1.1049227779466955,3610.668899999998
-10,0.07999999999999999,0.003,1.3667476333088417e-14,2.1911996828583683e-15,4.1924423374878215e-15,4.1053665947016125e-48,4.1053665947016125e-48,6.305703914169833e-16,1.1055531311888909,3610.668899999999
-10,0.09,0.0,1.1586222425063745e-14,3.5322088757371937e-15,1.5153935851367686e-14,-5.473822126268817e-48,5.473822126268817e-48,4.559582527311806e-16,1.1096940412041398,3610.668899999999
-10,0.09,0.0001,4.384820042099948e-15,9.962302035865029e-15,1.3716586326579617e-14,9.408131779524529e-49,9.408131779524529e-49,1.2291574682965295e-15,1.1097587196537466,3610.6688999999988
-10,0.09,0.0003,1.0629396461794831e-14,9.328460227219903e-16,3.988114029227447e-15,-6.842277657836021e-49,6.842277657836021e-49,6.382552559089854e-16,1.1097855128595466,3610.6688999999997
-10,0.09,0.001,4.359753247859925e-15,2.350434216971647e-15,5.135920897873175e-15,6.750662848204588e-49,6.750662848204588e-49,8.153884992665813e-16,1.1097588854414058,3610.6688999999997
-10,0.09,0.003,1.6426565032024795e-14,8.655393153407264e-15,1.0288010799639187e-14,2.7369110631344083e-48,2.7369110631344083e-48,1.8879801451544313e-15,1.108501926694515,3610.6688999999983
-10,0.1,0.0,1.990295014839575e-14,2.312456825393483e-15,8.313921790542467e-15,2.7369110631344083e-48,2.7369110631344083e-48,1.4057588845798594e-15,1.1146030810050875,3610.6688999999988
-10,0.1,0.0001,3.519690538874079e-14,2.9805337078663045e-15,1.7139028050278048e-14,-2.1895288505075267e-47,2.1895288505075267e-47,1.0253497848746015e-15,1.1146108746692718,3610.6688999999974
-10,0.1,0.0003,1.86041087195966e-14,5.0662177716492124e-15,9.02431827310251e-15,0.0,0.0,6.440441932734134e-16,1.114611173309545,3610.668899999998
-10,0.1,0.001,1.3400885546014167e-14,1.8495608281202633e-14,1.2026859822373368e-14,-2.7369110631344083e-48,2.7369110631344083e-48,7.255279819224398e-16,1.1137895742155957,3610.668899999997
-10,0.1,0.003,2.48128271570966e-14,1.322541955464331e-15,6.0127196614249e-15,-4.1053665947016125e-48,4.1053665947016125e-48,6.577285814094703e-16,1.1168027467688102,3610.6688999999988
-8,-0.1,0.0,1.3785731153234248e-14,6.017293147578346e-15,1.6322953119422003e-14,-1.0947644252537633e-47,1.0947644252537633e-47,2.7465616010455135e-16,1.1684223444701398,3610.6688999999983
-8,-0.1,0.0001,1.826095853810736e-14,1.096702257996708e-14,1.0917941287078992e-14,-2.1895288505075267e-47,2.1895288505075267e-47,1.048894083693815e-15,1.1684346889705783,3610.6688999999974
-8,-0.1,0.0003,1.4886132582577722e-14,1.356424853868153e-14,6.939996782874161e-15,2.7369110631344083e-48,2.7369110631344083e-48,8.695395743842843e-16,1.1681590085825715,3610.668899999998
-8,-0.1,0.001,1.9955162077681286e-14,2.040247219584754e-14,2.0098944112487973e-14,5.473822126268817e-48,5.473822126268817e-48,1.184345796754508e-15,1.1679202663575303,3610.668899999996
-8,-0.1,0.003,4.640033133143925e-15,4.4335064012530515e-15,1.67387278134575e-14,3.4211388289180104e-49,3.4211388289180104e-49,1.833665361382289e-16,1.1665885951481598,3610.6688999999983
-8,-0.09000000000000001,0.0,9.642101743875622e-15,1.574181371489903e-14,9.81043957523387e-15,-2.7369110631344083e-48,2.7369110631344083e-48,1.1145825198966604e-15,1.171223101889753,3610.6688999999983
-8,-0.09000000000000001,0.0001,9.605188353889101e-15,4.27994062425375e-15,4.276377590124211e-15,2.7369110631344083e-48,2.7369110631344083e-48,5.833935865377033e-16,1.1712470848365935,3610.6688999999988
-8,-0.09000000000000001,0.0003,3.4031654877328047e-15,7.895734699171271e-15,2.8157465903893453e-14,4.7895943604852146e-48,4.7895943604852146e-48,1.6220019472584707e-15,1.1711830579960554,3610.6688999999988
-8,-0.09000000000000001,0.001,9.346221640192882e-15,8.861986286331978e-15,1.4865985364740847e-14,-8.210733189403225e-48,8.210733189403225e-48,5.374088341122952e-16,1.1710336691103265,3610.6688999999988
-8,-0.09000000000000001,0.003,6.417885666958821e-15,6.057521907832108e-15,1.441413938573841e-14,-4.7895943604852146e-48,4.7895943604852146e-48,5.635370568689073e-16,1.1697515016870166,3610.6688999999988
-8,-0.08,0.0,8.147440439503078e-15,1.7354278327234374e-15,3.600634747565185e-14,0.0,0.0,1.831652983065023e-15,1.1739175387917256,3610.668899999999
-8,-0.08,0.0001,1.4624301972236634e-14,1.4977477475434445e-14,9.347332740072253e-15,-5.473822126268817e-48,5.473822126268817e-48,8.414177320977803e-16,1.1738333976083404,3610.668899999998
-8,-0.08,0.0003,9.899414770829603e-15,1.5378229434573337e-14,7.935093381006812e-15,2.7369110631344083e-48,2.7369110631344083e-48,5.6146411040631e-16,1.1739147073199812,3610.6688999999983
-8,-0.08,0.001,1.751715982637702e-14,1.2441762822121526e-14,7.166108524624739e-15,2.7369110631344083e-48,2.7369110631344083e-48,6.238293341919926e-16,1.1738035161720337,3610.668899999998
-8,-0.08,0.003,5.4746331608950935e-15,7.368538463463419e-15,1.3702950223421335e-14,2.7369110631344083e-48,2.7369110631344083e-48,5.556203645770645e-16,1.1742745012112543,3610.6688999999988
-8,-0.07,0.0,4.797541974767177e-15,1.6765993582166694e-14,1.9142541101549295e-14,-3.7632527118098115e-48,3.7632527118098115e-48,1.2654754681635058e-15,1.1764429834187946,3610.668899999998
-8,-0.07,0.0001,1.3329316074909717e-14,1.853984037288013e-15,5.500264864332329e-15,-2.7369110631344083e-48,2.7369110631344083e-48,4.462801172811437e-16,1.1764323956139573,3610.668899999999
-8,-0.07,0.0003,1.2535460012151835e-14,1.1428261873955641e-14,1.0773126407274331e-14,-4.4474804775934136e-48,4.4474804775934136e-48,7.01663055497319e-16,1.1763651545348286,3610.668899999998
-8,-0.07,0.001,5.982713106669064e-15,1.2309049037305877e-14,2.3909047545222146e-14,-6.842277657836021e-49,6.842277657836021e-49,2.2388043150138623e-15,1.1763006098433089,3610.668899999998
-8,-0.07,0.003,1.0357919899275267e-14,1.3164143600081815e-14,1.2039814996127745e-14,-3.4211388289180104e-48,3.4211388289180104e-48,1.3491944969855727e-15,1.1785687053185123,3610.6688999999983
-8,-0.060000000000000005,0.0,3.1441560642006994e-14,1.4633149915153911e-15,5.2451657343875765e-15,0.0,0.0,1.256459295592194e-15,1.1787129439576514,3610.668899999998
-8,-0.060000000000000005,0.0001,2.419511456115454e-14,2.556710287732388e-15,1.3991131410620122e-14,-1.3684555315672042e-48,1.3684555315672042e-48,8.043773979008374e-16,1.1787698166753622,3610.6688999999988
-8,-0.060000000000000005,0.0003,1.3223752043996294e-14,4.5214219284479995e-15,1.2387052101829069e-14,1.3684555315672042e-48,1.3684555315672042e-48,1.415289253502822e-15,1.1787455167338778,3610.6688999999983
-8,-0.060000000000000005,0.001,6.902301045633845e-15,1.213601090331622e-14,1.353351759509088e-14,1.3684555315672042e-48,1.3684555315672042e-48,5.206023019226006e-16,1.1792169864921431,3610.6688999999983
-8,-0.060000000000000005,0.003,3.5075165116329664e-14,1.4437588792946207e-15,7.275032685706216e-15,0.0,0.0,4.661678193669583e-16,1.1816097566262505,3610.668899999998
-8,-0.05,0.0,2.951095837799711e-14,7.181335910545896e-15,2.081273411641729e-14,-4.3930776735333e-48,4.3930776735333e-48,7.226351644934041e-16,1.1806081888897468,3610.6688999999965
-8,-0.05,0.0001,8.80124755473341e-15,7.948196396644855e-15,4.6881580178941854e-14,5.674641539917442e-48,5.674641539917442e-48,5.691357572098902e-16,1.1805860746640813,3610.668899999998
-8,-0.05,0.0003,1.471647603222308e-14,4.207331403440679e-15,4.269259990899562e-15,5.473822126268817e-48,5.473822126268817e-48,4.521181908673374e-16,1.1806620142471873,3610.6688999999983
-8,-0.05,0.001,2.184886179121289e-14,8.480630983183166e-16,1.4643397487659524e-15,0.0,0.0,1.1329911064657394e-15,1.1805912202984024,3610.6688999999988
-8,-0.05,0.003,4.656727618666543e-14,4.311586949525804e-15,4.390404903063731e-15,-3.406904551007675e-48,3.406904551007675e-48,4.896545924690078e-17,1.1823949837323044,3610.668899999996
-8,-0.04000000000000001,0.0,3.309773309475355e-14,6.0505860882682494e-15,1.3698108886244229e-14,2.1895288505075267e-47,2.1895288505075267e-47,8.054797537544551e-16,1.1819662937132152,3610.668899999997
-8,-0.04000000000000001,0.0001,2.6693762445088174e-14,2.991161290689552e-15,3.64498000947979e-15,0.0,0.0,2.240010599489294e-16,1.181933200292678,3610.668899999998
-8,-0.04000000000000001,0.0003,8.345884486271337e-15,6.320813118131696e-15,1.694957216609092e-14,2.0526832973508063e-48,2.0526832973508063e-48,4.931106493227003e-16,1.1819555421019237,3610.6688999999983
-8,-0.04000000000000001,0.001,4.9101224709702766e-15,7.838456133646325e-15,1.0105737112551788e-14,-1.3684555315672042e-48,1.3684555315672042e-48,4.588308478143667e-16,1.181822675494117,3610.6688999999988
-8,-0.04000000000000001,0.003,2.768334827275266e-15,1.8216948900763236e-14,4.658588860259616e-15,5.131708243377016e-49,5.131708243377016e-49,1.0069235639059704e-15,1.1836006857761916,3610.668899999998
-8,-0.03,0.0,1.4642548312679087e-14,2.937342112566664e-15,1.0780852378818848e-15,-2.109107945459997e-49,2.109107945459997e-49,1.3671864132873455e-17,1.1825730695988457,3610.668899999999
-8,-0.03,0.0001,1.0301039942659247e-14,1.6909237030924298e-15,4.275710584545038e-15,-2.7369110631344083e-48,2.7369110631344083e-48,5.699117841508731e-16,1.1825950298956125,3610.6688999999997
-8,-0.03,0.0003,1.9283256193184344e-14,6.485493356920229e-15,7.265405860115905e-15,2.7369110631344083e-48,2.7369110631344083e-48,1.012559706311856e-15,1.1826941265860325,3610.668899999998
