beta_u,beta_d,tw12,tw23,eps_cp,q_cp,theta12,theta23,theta13,J,Hu,Hd,cp_total,LOSS
4.75,4.2,0.426,0.063125,0.006,1.5,13.187374138488236,2.3882293994314137,0.21578751651623337,1.0794151643797947e-05,8.251595156157334,7.296147295979706,0.017514610141990045,0.21908180770998256
4.75,4.2,0.426,0.063125,0.006,1.75,13.1869197349028,2.3776136265025904,0.21483932382654106,1.1184659968790575e-05,8.251595156157334,7.296147295786627,0.016234172311152588,0.20539356837583897
4.75,4.2,0.426,0.063125,0.006,2.0,13.186806541326336,2.3703179760660706,0.21405207003087096,1.1515527049917734e-05,8.251595156157334,7.296147295866631,0.015166666666666667,0.19473703096019612
4.75,4.2,0.426,0.063125,0.006,2.25,13.186899147568043,2.3652677122007333,0.21338905155877577,1.1798381480926205e-05,8.251595156157334,7.296147295826784,0.014265009241167127,0.18621702233618176
4.75,4.2,0.426,0.063125,0.006,2.5,13.187114860149252,2.3617644892960876,0.21282369443521318,1.204231581051346e-05,8.251595156157334,7.296147296004856,0.013494554820354472,0.17925698869788312
4.75,4.2,0.426,0.063125,0.006,2.75,13.187402321985894,2.359344903434486,0.2123363753265554,1.2254422677822167e-05,8.251595156157334,7.296147295645107,0.012829425113155568,0.17347011469195273
4.75,4.2,0.426,0.063125,0.006,3.0,13.18772920335672,2.3576952525001955,0.21191233987612954,1.2440255253699968e-05,8.251595156157334,7.296147296009917,0.01225,0.16858764362071524
4.75,4.2,0.426,0.063125,0.007,0.5,13.213067582059784,2.613365376824218,0.22626478564236926,7.31065817521589e-06,8.251595156157334,7.296147295970417,0.030954509956601275,0.46102113980000187
4.75,4.2,0.426,0.063125,0.007,0.75,13.202380830733649,2.53355979284941,0.22330483166621723,8.114704354507916e-06,8.251595156157334,7.296147295863221,0.02732888354787296,0.37289762888877603
4.75,4.2,0.426,0.063125,0.007,1.0,13.195966658817195,2.4805897392187046,0.22107764247999256,8.819774374403764e-06,8.251595156157334,7.296147295774337,0.024499999999999997,0.3175133804318872
4.75,4.2,0.426,0.063125,0.007,1.25,13.192074417475919,2.444700906984479,0.21934782093269256,9.422403095879408e-06,8.251595156157334,7.296147295707977,0.022251746646233785,0.2806178124824396
4.75,4.2,0.426,0.063125,0.007,1.5,13.189708725657908,2.4198877516241755,0.21796986072237573,9.933864208086767e-06,8.251595156157334,7.296147296212733,0.020433711832321722,0.25469462567401185
4.75,4.2,0.426,0.063125,0.007,1.75,13.18828852032689,2.402406209778523,0.21684900809413807,1.0368544390072267e-05,8.251595156157334,7.296147296249738,0.018939867696344686,0.23563587058905117
4.75,4.2,0.426,0.063125,0.007,2.0,13.18746578530143,2.3898818669470376,0.2159210757807552,1.0739902656918023e-05,8.251595156157334,7.296147296013209,0.017694444444444443,0.22109031365489656
4.75,4.2,0.426,0.063125,0.007,2.25,13.187026908262562,2.380779213625856,0.21514120843619608,1.105933886895883e-05,8.251595156157334,7.296147296003297,0.016642510781361648,0.20964619572496856
4.75,4.2,0.426,0.063125,0.007,2.5,13.18683772212291,2.374084696882081,0.21447724227445017,1.133612847776036e-05,8.251595156157334,7.296147296173771,0.01574364729041355,0.20041645660009905
4.75,4.2,0.426,0.063125,0.007,2.75,13.186812156603992,2.3691154765019773,0.21390559513482138,1.1577699668046185e-05,8.251595156157334,7.296147296150588,0.014967662632014829,0.19282023904134538
4.75,4.2,0.426,0.063125,0.007,3.0,13.18689393684409,2.3654023434622555,0.21340863113099573,1.1789977209784343e-05,8.251595156157334,7.296147295876638,0.014291666666666668,0.1864629785889578
4.75,4.2,0.426,0.063125,0.008,0.5,13.229839919664705,2.727197698551371,0.23008381433705571,6.506110355966859e-06,8.251595156157334,7.29614729619386,0.03537658280754431,0.5980615185510938
4.75,4.2,0.426,0.063125,0.008,0.75,13.214002839104168,2.620018743588125,0.22649794309124216,7.253989688836993e-06,8.251595156157334,7.296147296178147,0.031233009768997663,0.46866302990435593
4.75,4.2,0.426,0.063125,0.008,1.0,13.204150233515653,2.5473510008005325,0.22384296927956643,7.956991761584467e-06,8.251595156157334,7.2961472956364455,0.028,0.38767853947205255
4.75,4.2,0.426,0.063125,0.008,1.25,13.19789019706913,2.4970750662872345,0.22180345119932268,8.580941461015703e-06,8.251595156157334,7.296147295491009,0.02543056759569575,0.33455475144079816
4.75,4.2,0.426,0.063125,0.008,1.5,13.193847115773327,2.461571154671396,0.22019106581651976,9.12291012209257e-06,8.251595156157334,7.296147295907755,0.023352813522653396,0.2979675311045762
4.75,4.2,0.426,0.063125,0.008,1.75,13.19120791016553,2.436002151731952,0.21888650043243313,9.59067145603126e-06,8.251595156157334,7.296147296001565,0.021645563081536784,0.27161459263241683
4.75,4.2,0.426,0.063125,0.008,2.0,13.189478948696529,2.417251772850173,0.21781060125520987,9.994647819083682e-06,8.251595156157334,7.296147296052837,0.020222222222222225,0.2518808584297404
4.75,4.2,0.426,0.063125,0.008,2.25,13.188352717108923,2.4032764194231007,0.2169089127349147,1.0344916663188736e-05,8.251595156157334,7.2961472953665085,0.01902001232155617,0.23661186399077477
4.75,4.2,0.426,0.063125,0.008,2.5,13.1876329126761,2.3927099940233276,0.2161428428151712,1.0650258596522303e-05,8.251595156157334,7.296147296059224,0.01799273976047263,0.22447137524380945
4.75,4.2,0.426,0.063125,0.008,2.75,13.187191339704409,2.3846213026317113,0.21548434654994572,1.0918003468343186e-05,8.251595156157334,7.296147296318213,0.01710590015087409,0.2145981512183703
4.75,4.2,0.426,0.063125,0.008,3.0,13.186942511649683,2.3783633560389417,0.21491259314510686,1.1154161577642957e-05,8.251595156157334,7.296147295903145,0.016333333333333335,0.2064169583474109
4.75,4.2,0.426,0.063125,0.009000000000000001,0.5,13.250701552740365,2.8570984955415026,0.2341995109964117,5.9262753997310256e-06,8.251595156157334,7.296147295551483,0.03979865565848736,0.7692143519478918
4.75,4.2,0.426,0.063125,0.009000000000000001,0.75,13.22882681617803,2.720602919432207,0.22987009404095948,6.544219350518201e-06,8.251595156157334,7.296147296035009,0.03513713599012237,0.5897686910521756
4.75,4.2,0.426,0.063125,0.009000000000000001,1.0,13.214914743284012,2.6264646420268942,0.22672231813510044,7.200384152430744e-06,8.251595156157334,7.29614729627615,0.0315,0.47611100808836987
4.75,4.2,0.426,0.063125,0.009000000000000001,1.25,13.205839098646852,2.5602674944120776,0.22433522730355535,7.817163729417851e-06,8.251595156157334,7.2961472960896305,0.028609388545157724,0.4016836644348696
4.75,4.2,0.426,0.063125,0.009000000000000001,1.5,13.199786673758537,2.512778775972823,0.22246525995758393,8.370728903909185e-06,8.251595156157334,7.296147295647321,0.026271915212985074,0.3509355092960498
4.75,4.2,0.426,0.063125,0.009000000000000001,1.75,13.195676154199624,2.47804196536444,0.22096219783880522,8.858545920350201e-06,8.251595156157334,7.2961472961706795,0.024351258466728885,0.3148901822464642
4.75,4.2,0.426,0.063125,0.009000000000000001,2.0,13.192844841551516,2.452165218895718,0.2197285248854682,9.285873554872905e-06,8.251595156157334,7.296147295886022,0.022750000000000003,0.2883050730597921
4.75,4.2,0.426,0.063125,0.009000000000000001,2.25,13.19087575119755,2.4325646568510266,0.2186982872693138,9.66019339291354e-06,8.251595156157334,7.296147295834674,0.02139751386175069,0.26803705005117495
4.75,4.2,0.426,0.063125,0.009000000000000001,2.5,13.189499856089174,2.417493969569017,0.2178253599037443,9.989000968001465e-06,8.251595156157334,7.296147296348135,0.02024183223053171,0.2521400928281442
4.75,4.2,0.426,0.063125,0.009000000000000001,2.75,13.18853946633711,2.4057509327958675,0.2170765678099482,1.0279021222553853e-05,8.251595156157334,7.29614729582137,0.019244137669733354,0.23936819591443814
4.75,4.2,0.426,0.063125,0.009000000000000001,3.0,13.187874643427476,2.3964925897905585,0.21642746853252315,1.0536015544251442e-05,8.251595156157334,7.296147295970453,0.018375000000000002,0.22889704601008845
4.75,4.2,0.426,0.063125,0.010000000000000002,0.5,13.27562883782531,3.000971245511068,0.23868923424455246,5.604403252286363e-06,8.251595156157334,7.296147296026464,0.044220728509430395,0.9733928404614216
4.75,4.2,0.426,0.063125,0.010000000000000002,0.75,13.246839217956824,2.8338018721504756,0.23347025920996078,6.008201925469022e-06,8.251595156157334,7.296147295849329,0.03904126221124709,0.7375029823850674
4.75,4.2,0.426,0.063125,0.010000000000000002,1.0,13.22825199309876,2.7168472973234685,0.22974807863086139,6.5663398157012444e-06,8.251595156157334,7.296147296146304,0.035,0.5850646361510912
4.75,4.2,0.426,0.063125,0.010000000000000002,1.25,13.21591592550633,2.633496421072076,0.22696548065013092,7.143318946866567e-06,8.251595156157334,7.296147295802311,0.0317882094946197,0.4842857349301203
4.75,4.2,0.426,0.063125,0.010000000000000002,1.5,13.207523971161683,2.5729397780623784,0.22480842788011463,7.68678675161288e-06,8.251595156157334,7.29614729614146,0.029191016903316748,0.41558295233415576
4.75,4.2,0.426,0.063125,0.010000000000000002,1.75,13.201690914167907,2.528102787023401,0.22308792511610792,8.179692893811857e-06,8.251595156157334,7.296147295931756,0.027056953851920987,0.3670958524531788
4.75,4.2,0.426,0.063125,0.010000000000000002,2.0,13.197561824868517,2.494304192531617,0.22168384819234085,8.619706811764574e-06,8.251595156157334,7.2961472960917915,0.025277777777777784,0.33168071298399715
4.75,4.2,0.426,0.063125,0.010000000000000002,2.25,13.194594835263487,2.468401216388704,0.22051635667428324,9.01026033084916e-06,8.251595156157334,7.296147295799494,0.023775015401945217,0.3049801816195166
4.75,4.2,0.426,0.063125,0.010000000000000002,2.5,13.19243769414762,2.448248805604823,0.2195303950710483,9.356660788674507e-06,8.251595156157334,7.296147295888591,0.02249092470059079,0.28427489967576614
4.75,4.2,0.426,0.063125,0.010000000000000002,2.75,13.190855900783932,2.43235716932116,0.21868681062015727,9.664448700682886e-06,8.251595156157334,7.296147296208707,0.02138237518859262,0.26782066522021075
4.75,4.2,0.426,0.063125,0.010000000000000002,3.0,13.189689855771544,2.4196733493771676,0.2179570176260525,9.938753563439214e-06,8.251595156157334,7.296147295994065,0.02041666666666667,0.2544663716395405
4.75,4.2,0.426,0.063125,0.011,0.5,13.304594253237365,3.156894861801258,0.24363496648453495,5.573838173499393e-06,8.251595156157334,7.296147296086351,0.048642801360373425,1.2097060931287928
4.75,4.2,0.426,0.063125,0.011,0.75,13.268024077280211,2.9581604745609913,0.23735127301612574,5.668811311815812e-06,8.251595156157334,7.296147295859983,0.04294538843237179,0.9112252251818347
4.75,4.2,0.426,0.063125,0.011,1.0,13.244152194406878,2.8174097429106886,0.2329556015575718,6.071293224520013e-06,8.251595156157334,7.296147295875906,0.0385,0.7154405719555968
4.75,4.2,0.426,0.063125,0.011,1.25,13.228114383643597,2.7159467163532676,0.22971878593263123,6.571689763001411e-06,8.251595156157334,7.296147295750704,0.034967030444081657,0.5839386413711904
4.75,4.2,0.426,0.063125,0.011,1.5,13.21705479251602,2.6414399950089456,0.2272382706620193,7.080574999597002e-06,8.251595156157334,7.296147295885958,0.032110118593648415,0.4935828403245151
4.75,4.2,0.426,0.063125,0.011,1.75,13.20924926779435,2.585716940156049,0.2252768430427175,7.561656790748637e-06,8.251595156157334,7.296147295902639,0.029762649237113078,0.42976152802128587
4.75,4.2,0.426,0.063125,0.011,2.0,13.203627812764195,2.5433081545702434,0.22368663242151146,8.002289718158761e-06,8.251595156157334,7.296147295857513,0.027805555555555552,0.38332752405394466
4.75,4.2,0.426,0.063125,0.011,2.25,13.19950844350876,2.510504578806426,0.2223710017603282,8.400220943464033e-06,8.251595156157334,7.296147295907283,0.02615251694213973,0.3485527205599509
4.75,4.2,0.426,0.063125,0.011,2.5,13.196445287357603,2.4847519112095613,0.22126425346010709,8.757553234527496e-06,8.251595156157334,7.296147296052102,0.024740017170649865,0.32180396079630186
4.75,4.2,0.426,0.063125,0.011,2.75,13.194139776787159,2.4642619032181563,0.22032021395106896,9.07798997624434e-06,8.251595156157334,7.296147295741529,0.023520612707451875,0.3007299820712449
4.75,4.2,0.426,0.063125,0.011,3.0,13.19238748061578,2.447761521142723,0.21950549781431164,9.365597100247178e-06,8.251595156157334,7.2961472959394715,0.022458333333333334,0.28377300626496804
4.75,4.2,0.426,0.063125,0.012,0.5,13.337566520209714,3.323161445768576,0.24912148748818594,5.868006173530456e-06,8.251595156157334,7.296147296278632,0.053064874211316476,1.4825724828458764
4.75,4.2,0.426,0.063125,0.012,0.75,13.292363058885273,3.0923248641386256,0.2415689625602272,5.548980014806254e-06,8.251595156157334,7.2961472959790665,0.0468495146534965,1.1098939406170731
4.75,4.2,0.426,0.063125,0.012,1.0,13.26260399219074,2.9270976991551714,0.23638275134992373,5.731721190662558e-06,8.251595156157334,7.296147296384708,0.041999999999999996,0.8668458483504722
4.75,4.2,0.426,0.063125,0.012,1.25,13.242427095881668,2.8068021584993113,0.2326217098801615,6.114590051166147e-06,8.251595156157334,7.296147295966473,0.03814585139354363,0.7012777074938099
4.75,4.2,0.426,0.063125,0.012,1.5,13.228374143778497,2.7176462197880804,0.22977405365157383,6.561608569128881e-06,8.251595156157334,7.296147295827251,0.03502922028398009,0.5860641812559355
4.75,4.2,0.426,0.063125,0.012,1.75,13.218347713446976,2.650389869190413,0.227543350213457,7.012000271791521e-06,8.251595156157334,7.296147296105468,0.032468344622305176,0.5041367307645263
4.75,4.2,0.426,0.063125,0.012,2.0,13.211040275644955,2.598787231887452,0.2257479316779761,7.439778832383712e-06,8.251595156157334,7.296147296230514,0.030333333333333334,0.44443949160304674
4.75,4.2,0.426,0.063125,0.012,2.25,13.20561470130723,2.558564162175361,0.22427091187713083,7.835190339517675e-06,8.251595156157334,7.296147296254838,0.028530018482334253,0.3998275360799072
4.75,4.2,0.426,0.063125,0.012,2.5,13.201521215867846,2.526753185393401,0.22303390859754124,8.196003043916492e-06,8.251595156157334,7.296147295932999,0.026989109640708945,0.36566491904040366
4.75,4.2,0.426,0.063125,0.012,2.75,13.198389998866261,2.5012615836525276,0.22198247715716976,8.523357102851493e-06,8.251595156157334,7.296147295885979,0.025658850226311137,0.33890583117773176
4.75,4.2,0.426,0.063125,0.012,3.0,13.195966658835516,2.4805897392187135,0.22107764247999048,8.819774374422412e-06,8.251595156157334,7.296147296030627,0.0245,0.31751338043662747
4.75,4.2,0.426,0.063125,0.013000000000000001,0.5,13.374510738359401,3.4982839652228845,0.2552344055068453,6.5204023948933244e-06,8.251595156157334,7.296147295724144,0.057486947062259514,1.8047637868102686
4.75,4.2,0.426,0.063125,0.013000000000000001,0.75,13.319835522287606,3.2350670633978997,0.24618118868070885,5.67169241444225e-06,8.251595156157334,7.296147296128141,0.05075364087462121,1.3348089222894255
4.75,4.2,0.426,0.063125,0.013000000000000001,1.0,13.283594496250752,3.0449195435618086,0.24006940878296,5.564138983358896e-06,8.251595156157334,7.296147295830207,0.0455,1.0384016629339623
4.75,4.2,0.426,0.063125,0.013000000000000001,1.25,13.25884561885588,2.9052703485648514,0.23570253363749036,5.784362518750259e-06,8.251595156157334,7.2961472962366205,0.0413246723430056,0.8360396523217997
4.75,4.2,0.426,0.063125,0.013000000000000001,1.5,13.241476261760868,2.800926648428052,0.23243644012959552,6.139424413040468e-06,8.251595156157334,7.296147296222859,0.03794832197431177,0.6934723551305662
4.75,4.2,0.426,0.063125,0.013000000000000001,1.75,13.228982175944614,2.721616236609882,0.22990297691095324,6.538303182582769e-06,8.251595156157334,7.296147296106321,0.03517404000749728,0.5910402245842703
4.75,4.2,0.426,0.063125,0.013000000000000001,2.0,13.219796243550155,2.6603346728486845,0.2278797214559496,6.938344389414834e-06,8.251595156157334,7.296147295560513,0.03286111111111112,0.5159615471089476
4.75,4.2,0.426,0.063125,0.013000000000000001,2.25,13.212911387545319,2.612249913123173,0.2262255345330507,7.320294716524735e-06,8.251595156157334,7.296147295726769,0.030907520022528775,0.4597444997176189
4.75,4.2,0.426,0.063125,0.013000000000000001,2.5,13.207663781320814,2.5739824183380318,0.22484696548485414,7.676344098976606e-06,8.251595156157334,7.296147295987261,0.029238202110768025,0.4167337166239333
4.75,4.2,0.426,0.063125,0.013000000000000001,2.75,13.203605243049449,2.543132963178078,0.22367983204376943,8.004269789563777e-06,8.251595156157334,7.2961472961224745,0.027797087745170403,0.3831393218758356
4.75,4.2,0.426,0.063125,0.013000000000000001,3.0,13.200426340990672,2.5179718810310088,0.2226786392677033,8.304520103272293e-06,8.251595156157334,7.296147296108618,0.02654166666666667,0.35639114437986397
4.75,4.2,0.426,0.063125,0.014000000000000002,0.5,13.41538853527381,3.6809856025760337,0.26205812386469646,7.564578445877837e-06,8.251595156157334,7.296147295892686,0.061909019913202565,2.1952147807027913
4.75,4.2,0.426,0.063125,0.014000000000000002,0.75,13.35041859189442,3.3852936075251483,0.25124681080054867,6.059978006637146e-06,8.251595156157334,7.2961472962289715,0.05465776709574592,1.5920385912264292
4.75,4.2,0.426,0.063125,0.014000000000000002,1.0,13.307109317216277,3.1699625649347474,0.24405692503074694,5.58509643377135e-06,8.251595156157334,7.2961472957734115,0.049,1.2302743930349025
4.75,4.2,0.426,0.063125,0.014000000000000002,1.25,13.277360462321248,3.010600227668632,0.23899094712268112,5.593376309238679e-06,8.251595156157334,7.296147295929579,0.04450349329246757,0.9875331893402461
4.75,4.2,0.426,0.063125,0.014000000000000002,1.5,13.25635462521085,2.8906668494452203,0.23524730896910295,5.823579954953055e-06,8.251595156157334,7.296147295768978,0.04086742366464345,0.815608884072857
4.75,4.2,0.426,0.063125,0.014000000000000002,1.75,13.24114801337733,2.798893447604207,0.2323722696610049,6.148161489483565e-06,8.251595156157334,7.296147295774432,0.03787973539268938,0.6907779644832999
4.75,4.2,0.426,0.063125,0.014000000000000002,2.0,13.229892310864534,2.72753790444771,0.2300948215929797,6.50416954506316e-06,8.251595156157334,7.296147295760913,0.0353888888888889,0.5984904431393363
4.75,4.2,0.426,0.063125,0.014000000000000002,2.25,13.22139593771162,2.6712212021339283,0.22824502157913618,6.86067080579928e-06,8.251595156157334,7.296147295997211,0.033285021562723296,0.5290231176790782
4.75,4.2,0.426,0.063125,0.014000000000000002,2.5,13.214871008626703,2.6261564073766657,0.22671162151415905,7.202919006042913e-06,8.251595156157334,7.2961472958520215,0.03148729458082711,0.4757538610110491
4.75,4.2,0.426,0.063125,0.014000000000000002,2.75,13.209783958363547,2.5896387924490805,0.22541901352161023,7.524455075688576e-06,8.251595156157334,7.296147295850085,0.029935325264029665,0.4341471629467745
4.75,4.2,0.426,0.063125,0.014000000000000002,3.0,13.205765288310678,2.5597076422638168,0.22431410741518468,7.823075243788748e-06,8.251595156157334,7.296147295966105,0.028583333333333336,0.4010732776466244
4.75,4.2,0.426,0.063125,0.015,0.5,13.46015822762074,3.870179656186694,0.26967384697909225,9.034129689151557e-06,8.251595156157334,7.296147295943911,0.06633109276414559,2.673570297578229
4.75,4.2,0.426,0.063125,0.015,0.75,13.384087233851394,3.542043443074135,0.2568246037313883,6.736904620900999e-06,8.251595156157334,7.296147296101975,0.05856189331687062,1.8926182804965153
4.75,4.2,0.426,0.063125,0.015,1.0,13.333132605564575,3.301400218067583,0.24838753326382695,5.811174025622135e-06,8.251595156157334,7.296147295791428,0.0525,1.4453162994044626
4.75,4.2,0.426,0.063125,0.015,1.25,13.29796111090427,3.1220930183924582,0.2425177157722813,5.554024596163276e-06,8.251595156157334,7.2961472958418225,0.047682314241929535,1.1555456666519617
4.75,4.2,0.426,0.063125,0.015,1.5,13.273001967697827,2.986281283010383,0.2382295554344676,5.623651523760246e-06,8.251595156157334,7.2961472957253815,0.04378652535497511,0.9519315103684447
4.75,4.2,0.426,0.063125,0.015,1.75,13.25484002487372,2.881732305246665,0.23496866552089787,5.849186211416991e-06,8.251595156157334,7.296147296161143,0.040585430777881466,0.8031820595152015
4.75,4.2,0.426,0.063125,0.015,2.0,13.241324640838197,2.799987805732664,0.23240681286336018,6.143449617957068e-06,8.251595156157334,7.296147296128889,0.03791666666666667,0.6922277787967824
4.75,4.2,0.426,0.063125,0.015,2.25,13.231065446802376,2.7351346497291518,0.2303401713581481,6.461465315656806e-06,8.251595156157334,7.2961472959117195,0.035662523102917815,0.6080966906020712
4.75,4.2,0.426,0.063125,0.015,2.5,13.223140648343795,2.6829854627564775,0.22863662475981894,6.780078674627752e-06,8.251595156157334,7.2961472960062235,0.03373638705088618,0.5432738692204396
4.75,4.2,0.426,0.063125,0.015,2.75,13.216924368543562,2.6405331947731634,0.2272072285137702,7.0876470042418715e-06,8.251595156157334,7.2961472959940945,0.03207356278288892,0.4925181871461777
4.75,4.2,0.426,0.063125,0.015,3.0,13.21198207389226,2.605586972640994,0.22599007389439288,7.378686733933116e-06,8.251595156157334,7.296147295756405,0.030625,0.4521460178776278
4.75,4.2,0.426,0.063125,0.016,0.5,13.50877499336167,4.064945883390409,0.2781577431829768,1.096268249008072e-05,8.251595156157334,7.296147296167194,0.07075316561508863,3.2558936455162564
4.75,4.2,0.426,0.063125,0.016,0.75,13.420814339039644,3.704479423815004,0.2629721656334105,7.725571615145935e-06,8.251595156157334,7.296147296197898,0.062466019537995326,2.250251455053221
4.75,4.2,0.426,0.063125,0.016,1.0,13.361647094816123,3.4384929260288932,0.25310372924259833,6.258978973068714e-06,8.251595156157334,7.296147295979552,0.056,1.6898194648373677
4.75,4.2,0.426,0.063125,0.016,1.25,13.320636047738873,3.2391078305544383,0.24631432242203413,5.678722168832827e-06,8.251595156157334,7.296147295622142,0.0508611351913915,1.3414181961866847
4.75,4.2,0.426,0.063125,0.016,1.5,13.29141029127357,3.087220826393595,0.24140687531293917,5.549232782658042e-06,8.251595156157334,7.29614729564862,0.04670562704530679,1.1021264245037248
4.75,4.2,0.426,0.063125,0.016,1.75,13.270052459016826,2.969664843372977,0.23771035564176868,5.6490023484904745e-06,8.251595156157334,7.296147296278198,0.04329112616307357,0.9278182081471433
4.75,4.2,0.426,0.063125,0.016,2.0,13.254088971315175,2.877286058464885,0.23482994666823076,5.862391328964275e-06,8.251595156157334,7.296147295784254,0.04044444444444445,0.7970188443237591
4.75,4.2,0.426,0.063125,0.016,2.25,13.241916673398867,2.803650677401523,0.2325223663437764,6.127834373056545e-06,8.251595156157334,7.2961472964503855,0.03804002464311234,0.697087579668348
4.75,4.2,0.426,0.063125,0.016,2.5,13.232470179135108,2.7441790880643917,0.2306312292642577,6.4121818953516104e-06,8.251595156157334,7.29614729606775,0.03598547952094526,0.6196038654696904
4.75,4.2,0.426,0.063125,0.016,2.75,13.22502447365495,2.695566521688753,0.22905212281598783,6.697586294754994e-06,8.251595156157334,7.296147295951119,0.03421180030174818,0.55866847189522
4.75,4.2,0.426,0.063125,0.016,3.0,13.219075084047544,2.6553941988293057,0.22771294813007537,6.974607233526569e-06,8.251595156157334,7.296147296205878,0.03266666666666667,0.5100742914155101
4.75,4.2,0.426,0.063125,0.017,0.5,13.561191052536197,4.264506776959942,0.28757937846737197,1.3383881429500193e-05,8.251595156157334,7.2961472956973905,0.07517523846603168,3.953379607111771
4.75,4.2,0.426,0.063125,0.017,0.75,13.460570811390818,3.8718765646846633,0.2697448641080637,9.049103050676188e-06,8.251595156157334,7.296147295996295,0.06637014575912005,2.6782379635458784
4.75,4.2,0.426,0.063125,0.017,1.0,13.392634147801592,3.580584653375472,0.25824763731087697,6.945141286421319e-06,8.251595156157334,7.296147296199317,0.059500000000000004,1.9728158532547462
4.75,4.2,0.426,0.063125,0.017,1.25,13.345372780494452,3.361063256515508,0.25041258952999745,5.979903011136059e-06,8.251595156157334,7.29614729608614,0.054039956140853475,1.5487773951605643
4.75,4.2,0.426,0.063125,0.017,1.5,13.31157088193329,3.1929769834223674,0.24480353375059738,5.609933153753657e-06,8.251595156157334,7.2961472956662,0.04962472873563847,1.2668232513338595
4.75,4.2,0.426,0.063125,0.017,1.75,13.286779023520554,3.0622496131367813,0.2406161382239037,5.555247807619663e-06,8.251595156157334,7.296147295747694,0.04599682154826567,1.0643697197104007
4.75,4.2,0.426,0.063125,0.017,2.0,13.268180621060878,2.9590506266212953,0.23737904757310424,5.667212038802964e-06,8.251595156157334,7.296147295859613,0.04297222222222223,0.9125061164719095
4.75,4.2,0.426,0.063125,0.017,2.25,13.253946043469542,2.8764387217869962,0.234803505950623,5.864942963642998e-06,8.251595156157334,7.296147295759628,0.040417526183306865,0.7958458920927733
4.75,4.2,0.426,0.063125,0.017,2.5,13.242856810771984,2.8094507246690577,0.23270514702161765,6.103594916658721e-06,8.251595156157334,7.2961472963427,0.03823457199100434,0.7048054467188157
4.75,4.2,0.426,0.063125,0.017,2.75,13.23408205234402,2.7544895641878937,0.23096174566056835,6.35802001519299e-06,8.251595156157334,7.296147296077983,0.036350037820607445,0.6328135658167826
4.75,4.2,0.426,0.063125,0.017,3.0,13.227042519644279,2.708911711551623,0.22948949509201216,6.6140948639803335e-06,8.251595156157334,7.296147295865982,0.034708333333333334,0.5751697887736094
4.75,4.2,0.426,0.063125,0.018000000000000002,0.5,13.617355855736678,4.468205604493805,0.29800051455400717,1.6331376485595808e-05,8.251595156157334,7.2961472962153096,0.07959731131697471,4.773099529329453
4.75,4.2,0.426,0.063125,0.018000000000000002,0.75,13.503325661274157,4.043609161356037,0.27719487034867185,1.0730640848227377e-05,8.251595156157334,7.296147295941613,0.07027427198024475,3.187430085060949
4.75,4.2,0.426,0.063125,0.018000000000000002,1.0,13.426073805992619,3.7270969931268065,0.26386038218925917,7.886309827106162e-06,8.251595156157334,7.296147295951975,0.063,2.3043617882235474
4.75,4.2,0.426,0.063125,0.018000000000000002,1.25,13.372157868929415,3.4874361637965032,0.25484428932810715,6.4700178731727336e-06,8.251595156157334,7.296147295934773,0.05721877709031545,1.78348637223234
4.75,4.2,0.426,0.063125,0.018000000000000002,1.5,13.333474326130627,3.3030835150874203,0.248444121410559,5.8153762381050675e-06,8.251595156157334,7.296147296015666,0.05254383042597015,1.448179450396276
4.75,4.2,0.426,0.063125,0.018000000000000002,1.75,13.30501289564422,3.159074820821691,0.2437052616264752,5.575572325228293e-06,8.251595156157334,7.296147295717265,0.04870251693345777,1.213128271945117
4.75,4.2,0.426,0.063125,0.018000000000000002,2.0,13.28359449625073,3.0449195435618117,0.2400694087829593,5.564138983357161e-06,8.251595156157334,7.296147295827926,0.045500000000000006,1.038401662934155
4.75,4.2,0.426,0.063125,0.018000000000000002,2.25,13.26714965545179,2.9531811609773206,0.23719593438050632,5.677964370516542e-06,8.251595156157334,7.29614729642161,0.04279502772350138,0.9040695036903106
4.75,4.2,0.426,0.063125,0.018000000000000002,2.5,13.254297487229174,2.878521537578172,0.2348684964677715,5.858691020411543e-06,8.251595156157334,7.296147296268957,0.04048366446106342,0.7987300105338799
4.75,4.2,0.426,0.063125,0.018000000000000002,2.75,13.244094664020851,2.8170570613306434,0.23294451179521047,6.072701252947101e-06,8.251595156157334,7.296147295884117,0.03848827533946671,0.7149682279760639
4.75,4.2,0.426,0.063125,0.018000000000000002,3.0,13.235882398144453,2.7659231438881173,0.23132680659428403,6.3004129480989375e-06,8.251595156157334,7.2961472960476845,0.036750000000000005,0.6475744000480964
4.75,4.2,0.426,0.063125,0.019000000000000003,0.5,13.67721627759484,4.67548699628356,0.30947432979394,1.983881018786937e-05,8.251595156157334,7.296147295716895,0.08401938416791775,5.719329997982622
4.75,4.2,0.426,0.063125,0.019000000000000003,0.75,13.549046102790294,4.219138064542836,0.28537032847215016,1.2793337927720187e-05,8.251595156157334,7.29614729634985,0.07417839820136946,3.7856767898921233
4.75,4.2,0.426,0.063125,0.019000000000000003,1.0,13.461944841673398,3.8775220281326375,0.2699814894183986,9.099148352086084e-06,8.251595156157334,7.296147295648686,0.0665,2.6938169817978324
4.75,4.2,0.426,0.063125,0.019000000000000003,1.25,13.40097695478062,3.617758681653053,0.2596407515549662,7.161531836576834e-06,8.251595156157334,7.296147296226867,0.06039759803977742,2.052817134717322
