beta_u,beta_d,tw12,tw23,tw13,cp_phase,theta12,theta23,theta13,J,Hu,Hd,LOSS
4.75,4.2,0.42,0.06,0.00075,0.01,12.863569815986555,2.2158321598213586,0.2016563029612201,1.3303493432338925e-05,8.251595156275172,7.296147296206129,0.18279796645987398
4.75,4.2,0.42,0.06,0.00075,0.011,12.864875824286186,2.2172509056631973,0.24450474059434454,1.370562960719508e-05,8.251595156275172,7.296147296124307,0.17479959588662747
4.75,4.2,0.42,0.06,0.00075,0.012,12.866183156273014,2.21868540168501,0.2883778885090672,1.414210612741152e-05,8.251595156275172,7.2961472960912195,0.17054182891912317
4.75,4.2,0.42,0.06,0.00075,0.013,12.867491813263603,2.2201356287645755,0.3328706225707603,1.4612935297788655e-05,8.251595156275172,7.2961472959502185,0.17028918713590702
4.75,4.2,0.42,0.06,0.00075,0.013999999999999999,12.868801796581753,2.221601567597886,0.37776390346864447,1.5118129202955789e-05,8.251595156275172,7.296147295807142,0.17422393625033647
4.75,4.2,0.42,0.06,0.00075,0.015,12.87011310755426,2.2230831987013175,0.42293002917770206,1.5657699707191143e-05,8.251595156275172,7.2961472959361195,0.18248334970746488
4.75,4.2,0.42,0.06,0.00075,0.016,12.87142574743674,2.2245805024136542,0.46828989871316157,1.623165845435594e-05,8.251595156275172,7.2961472957572955,0.19517641090680382
4.75,4.2,0.42,0.06,0.00075,0.016999999999999998,12.872739717582146,2.226093458897996,0.513792047181632,1.6840016867865782e-05,8.251595156275172,7.2961472961867395,0.21239206294449497
4.75,4.2,0.42,0.06,0.00075,0.018,12.874055019161178,2.2276220481441316,0.5594016086147694,1.7482786150354538e-05,8.251595156275172,7.296147295739246,0.23420371586234848
4.75,4.2,0.42,0.06,0.001,0.01,12.863771117166591,2.2144109963720164,0.19721205588260862,1.1613775058359234e-05,8.251595156275172,7.296147296111803,0.22835653158184915
4.75,4.2,0.42,0.06,0.001,0.011,12.865077107142277,2.215830647343396,0.24085244006075332,1.2015936147209434e-05,8.251595156275172,7.29614729603562,0.21703567647348004
4.75,4.2,0.42,0.06,0.001,0.012,12.866384420986963,2.2172660560305326,0.285287814031266,1.24524401229828e-05,8.251595156275172,7.296147296435906,0.2095513886778935
4.75,4.2,0.42,0.06,0.001,0.013,12.867693059950684,2.2187172032648794,0.33019718875718884,1.2923299290427698e-05,8.251595156275172,7.296147296239314,0.2061652272743932
4.75,4.2,0.42,0.06,0.001,0.013999999999999999,12.86900302540217,2.2201840696959207,0.3754103115128193,1.342852573409277e-05,8.251595156275172,7.296147296171105,0.20706591972042454
4.75,4.2,0.42,0.06,0.001,0.015,12.870314318630097,2.221666635793195,0.4208291211827055,1.396813131819205e-05,8.251595156275172,7.296147295975576,0.2124002032518676
4.75,4.2,0.42,0.06,0.001,0.016,12.871626940952048,2.2231648818482577,0.4663933689664914,1.4542127686525616e-05,8.251595156275172,7.296147295935819,0.22228641802138965
4.75,4.2,0.42,0.06,0.001,0.016999999999999998,12.87294089367302,2.224678787977043,0.5120640781634349,1.5150526262406282e-05,8.251595156275172,7.29614729630917,0.23682133902556618
4.75,4.2,0.42,0.06,0.001,0.018,12.874256178011802,2.2262083341214747,0.5578149517836373,1.579333824844797e-05,8.251595156275172,7.296147296272134,0.2560841286067435
4.75,4.2,0.42,0.06,0.00125,0.01,12.863972506672662,2.2129899631392007,0.19335542649838705,9.92619235684394e-06,8.251595156275172,7.296147296062776,0.28966160995134155
4.75,4.2,0.42,0.06,0.00125,0.011,12.865278478363848,2.214410520554167,0.23770490231054917,1.0328378620710725e-05,8.251595156275172,7.296147296149696,0.2737462545491608
4.75,4.2,0.42,0.06,0.00125,0.012,12.86658577402463,2.215846843229076,0.28263555580137084,1.0764910308514244e-05,8.251595156275172,7.296147296014743,0.26180677562922494
4.75,4.2,0.42,0.06,0.00125,0.013,12.867894395003932,2.2172989119490043,0.3279083759857009,1.1235799724919164e-05,8.251595156275172,7.296147295968066,0.25411469682041304
