# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1625       5.018765182509e-11       3.020389742691e-12      -2.217216036555e-12       0.000000000000e+00       8.538317607997e-16       6.928462851801e-17       4.342043845910e-17 
 1626       5.009592779382e-11       3.015382001605e-12      -2.280885399102e-12       0.000000000000e+00       8.517300630115e-16       6.798677059138e-17       4.332383320902e-17 
 1627       5.000923852175e-11       3.010007788795e-12      -2.344169560945e-12       0.000000000000e+00       8.496347026444e-16       6.671448184535e-17       4.322326253774e-17 
 1628       4.992752174113e-11       3.004270653150e-12      -2.407048577422e-12       0.000000000000e+00       8.475456611902e-16       6.546719716394e-17       4.311875819356e-17 
 1629       4.985071480686e-11       2.998174165815e-12      -2.469502412477e-12       0.000000000000e+00       8.454629199022e-16       6.424434827657e-17       4.301035213176e-17 
 1630       4.977875469593e-11       2.991721920231e-12      -2.531510938526e-12       0.000000000000e+00       8.433864597945e-16       6.304536375302e-17       4.289807651497e-17 
 1631       4.971157800677e-11       2.984917532165e-12      -2.593053936320e-12       0.000000000000e+00       8.413162616419e-16       6.186966899833e-17       4.278196371355e-17 
 1632       4.964912095864e-11       2.977764639755e-12      -2.654111094810e-12       0.000000000000e+00       8.392523059792e-16       6.071668624782e-17       4.266204630586e-17 
 1633       4.959131939102e-11       2.970266903538e-12      -2.714662011008e-12       0.000000000000e+00       8.371945731008e-16       5.958583456202e-17       4.253835707866e-17 
 1634       4.953810876299e-11       2.962428006492e-12      -2.774686189852e-12       0.000000000000e+00       8.351430430602e-16       5.847652982161e-17       4.241092902743e-17 
 1635       4.948942415260e-11       2.954251654072e-12      -2.834163044069e-12       0.000000000000e+00       8.330976956696e-16       5.738818472243e-17       4.227979535670e-17 
 1636       4.944520025630e-11       2.945741574244e-12      -2.893071894041e-12       0.000000000000e+00       8.310585104993e-16       5.632020877038e-17       4.214498948044e-17 
 1637       4.940537138826e-11       2.936901517524e-12      -2.951391967662e-12       0.000000000000e+00       8.290254668777e-16       5.527200827641e-17       4.200654502234e-17 
 1638       4.936987147979e-11       2.927735257014e-12      -3.009102400210e-12       0.000000000000e+00       8.269985438899e-16       5.424298635148e-17       4.186449581621e-17 
 1639       4.933863407873e-11       2.918246588439e-12      -3.066182234203e-12       0.000000000000e+00       8.249777203785e-16       5.323254290150e-17       4.171887590628e-17 
 1640       4.931159234880e-11       2.908439330181e-12      -3.122610419267e-12       0.000000000000e+00       8.229629749420e-16       5.224007462228e-17       4.156971954757e-17 
 1641       4.928867906904e-11       2.898317323320e-12      -3.178365811997e-12       0.000000000000e+00       8.209542859350e-16       5.126497499454e-17       4.141706120623e-17 
 1642       4.926982663311e-11       2.887884431665e-12      -3.233427175823e-12       0.000000000000e+00       8.189516314675e-16       5.030663427881e-17       4.126093555986e-17 
 1643       4.925496704877e-11       2.877144541798e-12      -3.287773180871e-12       0.000000000000e+00       8.169549894045e-16       4.936443951039e-17       4.110137749788e-17 
 1644       4.924403193718e-11       2.866101563101e-12      -3.341382403828e-12       0.000000000000e+00       8.149643373657e-16       4.843777449436e-17       4.093842212187e-17 
 1645       4.923695253233e-11       2.854759427803e-12      -3.394233327804e-12       0.000000000000e+00       8.129796527246e-16       4.752601980048e-17       4.077210474587e-17 
 1646       4.923365968043e-11       2.843122091008e-12      -3.446304342198e-12       0.000000000000e+00       8.110009126085e-16       4.662855275819e-17       4.060246089681e-17 
 1647       4.923408383926e-11       2.831193530735e-12      -3.497573742558e-12       0.000000000000e+00       8.090280938978e-16       4.574474745153e-17       4.042952631477e-17 
 1648       4.923815507756e-11       2.818977747957e-12      -3.548019730449e-12       0.000000000000e+00       8.070611732256e-16       4.487397471413e-17       4.025333695335e-17 
 1649       4.924580307444e-11       2.806478766632e-12      -3.597620413311e-12       0.000000000000e+00       8.051001269773e-16       4.401560212414e-17       4.007392898004e-17 
 1650       4.925695711874e-11       2.793700633746e-12      -3.646353804327e-12       0.000000000000e+00       8.031449312899e-16       4.316899399923e-17       3.989133877651e-17 
 1651       4.927154610843e-11       2.780647419343e-12      -3.694197822285e-12       0.000000000000e+00       8.011955620520e-16       4.233351139147e-17       3.970560293902e-17 
 1652       4.928949854996e-11       2.767323216567e-12      -3.741130291440e-12       0.000000000000e+00       7.992519949028e-16       4.150851208239e-17       3.951675827869e-17 
 1653       4.931074255771e-11       2.753732141696e-12      -3.787128941380e-12       0.000000000000e+00       7.973142052320e-16       4.069335057786e-17       3.932484182189e-17 
 1654       4.933520585328e-11       2.739878334178e-12      -3.832171406888e-12       0.000000000000e+00       7.953821681793e-16       3.988737810306e-17       3.912989081059e-17 
 1655       4.936281576497e-11       2.725765956669e-12      -3.876235227804e-12       0.000000000000e+00       7.934558586337e-16       3.908994259748e-17       3.893194270267e-17 
 1656       4.939349922708e-11       2.711399195070e-12      -3.919297848894e-12       0.000000000000e+00       7.915352512335e-16       3.830038870981e-17       3.873103517227e-17 
 1657       4.942718277936e-11       2.696782258562e-12      -3.961336619705e-12       0.000000000000e+00       7.896203203654e-16       3.751805779296e-17       3.852720611015e-17 
 1658       4.946379150313e-11       2.681919675014e-12      -4.002332108258e-12       0.000000000000e+00       7.877110421165e-16       3.674240410651e-17       3.832049269273e-17 
 1659       4.950324582073e-11       2.666817179989e-12      -4.042278074343e-12       0.000000000000e+00       7.858074001500e-16       3.597334455559e-17       3.811092857951e-17 
 1660       4.954546466659e-11       2.651480835655e-12      -4.081171583956e-12       0.000000000000e+00       7.839093798808e-16       3.521091202813e-17       3.789854669161e-17 
 1661       4.959036654728e-11       2.635916736176e-12      -4.119009703472e-12       0.000000000000e+00       7.820169665269e-16       3.445513946744e-17       3.768338014111e-17 
 1662       4.963786954079e-11       2.620131007763e-12      -4.155789499652e-12       0.000000000000e+00       7.801301451093e-16       3.370605987224e-17       3.746546223136e-17 
 1663       4.968789129592e-11       2.604129808721e-12      -4.191508039652e-12       0.000000000000e+00       7.782489004516e-16       3.296370629673e-17       3.724482645727e-17 
 1664       4.974034903157e-11       2.587919329499e-12      -4.226162391031e-12       0.000000000000e+00       7.763732171799e-16       3.222811185055e-17       3.702150650563e-17 
 1665       4.979515953610e-11       2.571505792742e-12      -4.259749621759e-12       0.000000000000e+00       7.745030797218e-16       3.149930969887e-17       3.679553625539e-17 
 1666       4.985223916669e-11       2.554895453337e-12      -4.292266800226e-12       0.000000000000e+00       7.726384723067e-16       3.077733306236e-17       3.656694977799e-17 
 1667       4.991150384863e-11       2.538094598464e-12      -4.323710995248e-12       0.000000000000e+00       7.707793789649e-16       3.006221521729e-17       3.633578133763e-17 
 1668       4.997286907469e-11       2.521109547646e-12      -4.354079276078e-12       0.000000000000e+00       7.689257835276e-16       2.935398949548e-17       3.610206539162e-17 
 1669       5.003624990444e-11       2.503946652797e-12      -4.383368712409e-12       0.000000000000e+00       7.670776696263e-16       2.865268928436e-17       3.586583659061e-17 
 1670       5.010156096360e-11       2.486612298273e-12      -4.411576374387e-12       0.000000000000e+00       7.652350206925e-16       2.795834802703e-17       3.562712977896e-17 
 1671       5.016871644338e-11       2.469112900920e-12      -4.438699332619e-12       0.000000000000e+00       7.633978199572e-16       2.727099922222e-17       3.538597999503e-17 
 1672       5.023763009980e-11       2.451454910126e-12      -4.464734658178e-12       0.000000000000e+00       7.615660504509e-16       2.659067642437e-17       3.514242247143e-17 
 1673       5.030821525303e-11       2.433644807866e-12      -4.489679422610e-12       0.000000000000e+00       7.597396950027e-16       2.591741324366e-17       3.489649263539e-17 
 1674       5.038038478676e-11       2.415689108757e-12      -4.513530697948e-12       0.000000000000e+00       7.579187362405e-16       2.525124334599e-17       3.464822610904e-17 
 1675       5.045405114747e-11       2.397594360102e-12      -4.536285556716e-12       0.000000000000e+00       7.561031565900e-16       2.459220045304e-17       3.439765870967e-17 
 1676       5.052912634385e-11       2.379367141943e-12      -4.557941071935e-12       0.000000000000e+00       7.542929382750e-16       2.394031834230e-17       3.414482645010e-17 
 1677       5.060552194606e-11       2.361014067110e-12      -4.578494317136e-12       0.000000000000e+00       7.524880633162e-16       2.329563084710e-17       3.388976553894e-17 
 1678       5.068314908513e-11       2.342541781271e-12      -4.597942366365e-12       0.000000000000e+00       7.506885135318e-16       2.265817185660e-17       3.363251238090e-17 
 1679       5.076191845225e-11       2.323956962977e-12      -4.616282294191e-12       0.000000000000e+00       7.488942705363e-16       2.202797531588e-17       3.337310357710e-17 
 1680       5.084174029815e-11       2.305266323717e-12      -4.633511175716e-12       0.000000000000e+00       7.471053157406e-16       2.140507522590e-17       3.311157592537e-17 
 1681       5.092252443238e-11       2.286476607967e-12      -4.649626086581e-12       0.000000000000e+00       7.453216303513e-16       2.078950564358e-17       3.284796642054e-17 
 1682       5.100418022270e-11       2.267594593235e-12      -4.664624102975e-12       0.000000000000e+00       7.435431953708e-16       2.018130068179e-17       3.258231225476e-17 
 1683       5.108661659442e-11       2.248627090114e-12      -4.678502301642e-12       0.000000000000e+00       7.417699915964e-16       1.958049450942e-17       3.231465081778e-17 
 1684       5.116974202967e-11       2.229580942331e-12      -4.691257759890e-12       0.000000000000e+00       7.400019996201e-16       1.898712135135e-17       3.204501969729e-17 
 1685       5.125346456682e-11       2.210463026797e-12      -4.702887555602e-12       0.000000000000e+00       7.382391998286e-16       1.840121548854e-17       3.177345667918e-17 
 1686       5.133769179976e-11       2.191280253654e-12      -4.713388767236e-12       0.000000000000e+00       7.364815724022e-16       1.782281125800e-17       3.149999974787e-17 
 1687       5.142233087726e-11       2.172039566327e-12      -4.722758473843e-12       0.000000000000e+00       7.347290973150e-16       1.725194305285e-17       3.122468708660e-17 
 1688       5.150728850232e-11       2.152747941572e-12      -4.730993755065e-12       0.000000000000e+00       7.329817543346e-16       1.668864532236e-17       3.094755707773e-17 
 1689       5.159247093147e-11       2.133412389528e-12      -4.738091691153e-12       0.000000000000e+00       7.312395230210e-16       1.613295257194e-17       3.066864830305e-17 
 1690       5.167778397413e-11       2.114039953761e-12      -4.744049362968e-12       0.000000000000e+00       7.295023827271e-16       1.558489936318e-17       3.038799954410e-17 
 1691       5.176313299197e-11       2.094637711319e-12      -4.748863851989e-12       0.000000000000e+00       7.277703125978e-16       1.504452031389e-17       3.010564978242e-17 
 1692       5.184842289820e-11       2.075212772781e-12      -4.752532240328e-12       0.000000000000e+00       7.260432915696e-16       1.451185009813e-17       2.982163819991e-17 
 1693       5.193355815693e-11       2.055772282300e-12      -4.755051610729e-12       0.000000000000e+00       7.243212983707e-16       1.398692344622e-17       2.953600417910e-17 
 1694       5.201844278252e-11       2.036323417663e-12      -4.756419046582e-12       0.000000000000e+00       7.226043115201e-16       1.346977514476e-17       2.924878730345e-17 
 1695       5.210298033889e-11       2.016873390330e-12      -4.756631631932e-12       0.000000000000e+00       7.208923093274e-16       1.296044003670e-17       2.896002735768e-17 
 1696       5.218707393889e-11       1.997429445491e-12      -4.755686451479e-12       0.000000000000e+00       7.191852698926e-16       1.245895302132e-17       2.866976432803e-17 
 1697       5.227063342608e-11       1.977998496560e-12      -4.753583123609e-12       0.000000000000e+00       7.174831727377e-16       1.196534597829e-17       2.837803738596e-17 
 1698       5.235359698918e-11       1.958586025123e-12      -4.750331423319e-12       0.000000000000e+00       7.157860037180e-16       1.147963851076e-17       2.808488182889e-17 
 1699       5.243590973267e-11       1.939197171607e-12      -4.745943725024e-12       0.000000000000e+00       7.140937501527e-16       1.100184712251e-17       2.779033211365e-17 
 1700       5.251751651089e-11       1.919837099999e-12      -4.740432475631e-12       0.000000000000e+00       7.124063991957e-16       1.053198828658e-17       2.749442287102e-17 
 1701       5.259836192761e-11       1.900510997889e-12      -4.733810194643e-12       0.000000000000e+00       7.107239378360e-16       1.007007844520e-17       2.719718890598e-17 
 1702       5.267839033575e-11       1.881224076496e-12      -4.726089474281e-12       0.000000000000e+00       7.090463528966e-16       9.616134009676e-18       2.689866519796e-17 
 1703       5.275754583695e-11       1.861981570707e-12      -4.717282979591e-12       0.000000000000e+00       7.073736310350e-16       9.170171360269e-18       2.659888690112e-17 
 1704       5.283577228124e-11       1.842788739111e-12      -4.707403448562e-12       0.000000000000e+00       7.057057587422e-16       8.732206846123e-18       2.629788934457e-17 
 1705       5.291301326668e-11       1.823650864029e-12      -4.696463692237e-12       0.000000000000e+00       7.040427223427e-16       8.302256785150e-18       2.599570803270e-17 
 1706       5.298921213896e-11       1.804573251554e-12      -4.684476594827e-12       0.000000000000e+00       7.023845079945e-16       7.880337463931e-18       2.569237864535e-17 
 1707       5.306431199108e-11       1.785561231583e-12      -4.671455113826e-12       0.000000000000e+00       7.007311016881e-16       7.466465137617e-18       2.538793703816e-17 
 1708       5.313825566296e-11       1.766620157850e-12      -4.657412280122e-12       0.000000000000e+00       6.990824892467e-16       7.060656029825e-18       2.508241924276e-17 
 1709       5.321098574109e-11       1.747755407960e-12      -4.642361198112e-12       0.000000000000e+00       6.974386563258e-16       6.662926332542e-18       2.477586146706e-17 
 1710       5.328244455815e-11       1.728972383425e-12      -4.626315045818e-12       0.000000000000e+00       6.957995884130e-16       6.273292206020e-18       2.446830009553e-17 
 1711       5.335257419267e-11       1.710276509700e-12      -4.609287074993e-12       0.000000000000e+00       6.941652708272e-16       5.891769778676e-18       2.415977168940e-17 
 1712       5.342131646863e-11       1.691673236212e-12      -4.591290611245e-12       0.000000000000e+00       6.925356887189e-16       5.518375146994e-18       2.385031298700e-17 
 1713       5.348861295513e-11       1.673168036397e-12      -4.572339054141e-12       0.000000000000e+00       6.909108270697e-16       5.153124375422e-18       2.353996090394e-17 
 1714       5.355440496603e-11       1.654766407735e-12      -4.552445877327e-12       0.000000000000e+00       6.892906706916e-16       4.796033496269e-18       2.322875253342e-17 
 1715       5.361863355956e-11       1.636473871786e-12      -4.531624628638e-12       0.000000000000e+00       6.876752042274e-16       4.447118509608e-18       2.291672514649e-17 
 1716       5.368123953795e-11       1.618295974217e-12      -4.509888930212e-12       0.000000000000e+00       6.860644121497e-16       4.106395383176e-18       2.260391619228e-17 
 1717       5.374216344711e-11       1.600238284844e-12      -4.487252478605e-12       0.000000000000e+00       6.844582787612e-16       3.773880052268e-18       2.229036329828e-17 
 1718       5.380134557622e-11       1.582306397664e-12      -4.463729044904e-12       0.000000000000e+00       6.828567881939e-16       3.449588419640e-18       2.197610427061e-17 
 1719       5.385872595741e-11       1.564505930885e-12      -4.439332474841e-12       0.000000000000e+00       6.812599244092e-16       3.133536355409e-18       2.166117709425e-17 
 1720       5.391424436536e-11       1.546842526967e-12      -4.414076688902e-12       0.000000000000e+00       6.796676711970e-16       2.825739696949e-18       2.134561993333e-17 
 1721       5.396784031693e-11       1.529321852652e-12      -4.387975682450e-12       0.000000000000e+00       6.780800121763e-16       2.526214248793e-18       2.102947113136e-17 
 1722       5.401945307085e-11       1.511949598998e-12      -4.361043525827e-12       0.000000000000e+00       6.764969307940e-16       2.234975782530e-18       2.071276921153e-17 
 1723       5.406902162729e-11       1.494731481417e-12      -4.333294364478e-12       0.000000000000e+00       6.749184103252e-16       1.952040036706e-18       2.039555287693e-17 
 1724       5.411648472756e-11       1.477673239702e-12      -4.304742419058e-12       0.000000000000e+00       6.733444338724e-16       1.677422716724e-18       2.007786101084e-17 
 1725       5.416178085368e-11       1.460780638072e-12      -4.275401985546e-12       0.000000000000e+00       6.717749843658e-16       1.411139494740e-18       1.975973267695e-17 
 1726       5.420484822809e-11       1.444059465194e-12      -4.245287435362e-12       0.000000000000e+00       6.702100445624e-16       1.153206009564e-18       1.944120711968e-17 
 1727       5.424562481320e-11       1.427515534229e-12      -4.214413215479e-12       0.000000000000e+00       6.686495970460e-16       9.036378665600e-19       1.912232376439e-17 
 1728       5.428404831111e-11       1.411154682855e-12      -4.182793848533e-12       0.000000000000e+00       6.670936242270e-16       6.624506375442e-19       1.880312221765e-17 
 1729       5.432005616320e-11       1.394982773312e-12      -4.150443932943e-12       0.000000000000e+00       6.655421083416e-16       4.296598606845e-19       1.848364226752e-17 
 1730       5.435358554976e-11       1.379005692427e-12      -4.117378143019e-12       0.000000000000e+00       6.639950314523e-16       2.052810403997e-19       1.816392388379e-17 
 1731       5.438457338967e-11       1.363229351655e-12      -4.083611229077e-12       0.000000000000e+00       6.624523754466e-16      -1.067035274136e-20       1.784400721825e-17 
 1732       5.441295633998e-11       1.347659687108e-12      -4.049158017557e-12       0.000000000000e+00       6.609141220376e-16      -2.181788821204e-19       1.752393260494e-17 
 1733       5.443867079560e-11       1.332302659595e-12      -4.014033411127e-12       0.000000000000e+00       6.593802527632e-16      -4.172291451707e-19       1.720374056043e-17 
 1734       5.446165288889e-11       1.317164254649e-12      -3.978252388808e-12       0.000000000000e+00       6.578507489858e-16      -6.078057734778e-19       1.688347178404e-17 
 1735       5.448183848933e-11       1.302250482569e-12      -3.941830006077e-12       0.000000000000e+00       6.563255918922e-16      -7.898934328802e-19       1.656316715816e-17 
 1736       5.449917326707e-11       1.287566630605e-12      -3.904781920317e-12       0.000000000000e+00       6.548047638699e-16      -9.633891037756e-19       1.624286558418e-17 
 1737       5.451364297713e-11       1.273115012575e-12      -3.867125971760e-12       0.000000000000e+00       6.532882526495e-16      -1.127838113360e-18       1.592259747007e-17 
 1738       5.452524342975e-11       1.258897200351e-12      -3.828880616092e-12       0.000000000000e+00       6.517760471968e-16      -1.282695878707e-18       1.560239118844e-17 
 1739       5.453397044963e-11       1.244914769984e-12      -3.790064400467e-12       0.000000000000e+00       6.502681363386e-16      -1.427415421226e-18       1.528227523603e-17 
 1740       5.453981987599e-11       1.231169301709e-12      -3.750695963646e-12       0.000000000000e+00       6.487645087627e-16      -1.561447363274e-18       1.496227823386e-17 
 1741       5.454278756262e-11       1.217662379952e-12      -3.710794036126e-12       0.000000000000e+00       6.472651530178e-16      -1.684239924765e-18       1.464242892740e-17 
 1742       5.454286937786e-11       1.204395593329e-12      -3.670377440277e-12       0.000000000000e+00       6.457700575128e-16      -1.795238919780e-18       1.432275618678e-17 
 1743       5.454006120473e-11       1.191370534657e-12      -3.629465090477e-12       0.000000000000e+00       6.442792105169e-16      -1.893887753175e-18       1.400328900691e-17 
 1744       5.453435894085e-11       1.178588800952e-12      -3.588075993244e-12       0.000000000000e+00       6.427926001593e-16      -1.979627417194e-18       1.368405650772e-17 
 1745       5.452575849860e-11       1.166051993440e-12      -3.546229247375e-12       0.000000000000e+00       6.413102144289e-16      -2.051896488077e-18       1.336508793427e-17 
 1746       5.451425580505e-11       1.153761717555e-12      -3.503944044074e-12       0.000000000000e+00       6.398320411740e-16      -2.110131122671e-18       1.304641265696e-17 
 1747       5.449984680207e-11       1.141719582948e-12      -3.461239667091e-12       0.000000000000e+00       6.383580681021e-16      -2.153765055040e-18       1.272806017168e-17 
 1748       5.448252744633e-11       1.129927203491e-12      -3.418135492857e-12       0.000000000000e+00       6.368882827797e-16      -2.182229593072e-18       1.241006010003e-17 
 1749       5.446229370935e-11       1.118386197278e-12      -3.374650990615e-12       0.000000000000e+00       6.354226726319e-16      -2.194953615094e-18       1.209244218943e-17 
 1750       5.443914157751e-11       1.107098186634e-12      -3.330805722557e-12       0.000000000000e+00       6.339612249424e-16      -2.191363566478e-18       1.177523631334e-17 
 1751       5.441306705216e-11       1.096064798117e-12      -3.286619343957e-12       0.000000000000e+00       6.325039268529e-16      -2.170883456252e-18       1.145847247144e-17 
 1752       5.438406614956e-11       1.085287662524e-12      -3.242111603306e-12       0.000000000000e+00       6.310507653632e-16      -2.132934853712e-18       1.114218078974e-17 
 1753       5.435213490098e-11       1.074768414892e-12      -3.197302342447e-12       0.000000000000e+00       6.296017273307e-16      -2.076936885027e-18       1.082639152083e-17 
 1754       5.431726935272e-11       1.064508694507e-12      -3.152211496710e-12       0.000000000000e+00       6.281567994703e-16      -2.002306229856e-18       1.051113504402e-17 
 1755       5.427946556616e-11       1.054510144904e-12      -3.106859095043e-12       0.000000000000e+00       6.267159683540e-16      -1.908457117950e-18       1.019644186550e-17 
 1756       5.423871961777e-11       1.044774413878e-12      -3.061265260152e-12       0.000000000000e+00       6.252792204108e-16      -1.794801325769e-18       9.882342618542e-18 
 1757       5.419502759916e-11       1.035303153481e-12      -3.015450208628e-12       0.000000000000e+00       6.238465419264e-16      -1.660748173088e-18       9.568868063660e-18 
 1758       5.414838561712e-11       1.026098020029e-12      -2.969434251089e-12       0.000000000000e+00       6.224179190428e-16      -1.505704519608e-18       9.256049088781e-18 
 1759       5.409878979365e-11       1.017160674111e-12      -2.923237792311e-12       0.000000000000e+00       6.209933377584e-16      -1.329074761564e-18       8.943916709422e-18 
 1760       5.404623626602e-11       1.008492780586e-12      -2.876881331362e-12       0.000000000000e+00       6.195727839272e-16      -1.130260828341e-18       8.632502068868e-18 
 1761       5.399072118677e-11       1.000096008594e-12      -2.830385461735e-12       0.000000000000e+00       6.181562432593e-16      -9.086621790742e-19       8.321836438341e-18 
 1762       5.393224072377e-11       9.919720315557e-13      -2.783770871489e-12       0.000000000000e+00       6.167437013199e-16      -6.636757992692e-19       8.011951217175e-18 
 1763       5.387079106025e-11       9.841225271803e-13      -2.737058343374e-12       0.000000000000e+00       6.153351435294e-16      -3.946961974049e-19       7.702877932989e-18 
 1764       5.380636839484e-11       9.765491774679e-13      -2.690268754974e-12       0.000000000000e+00       6.139305551633e-16      -1.011154015464e-19       7.394648241866e-18 
 1765       5.373896894160e-11       9.692536687151e-13      -2.643423078835e-12       0.000000000000e+00       6.125299213515e-16       2.176770440459e-19       7.087293928517e-18 
 1766       5.366858893008e-11       9.622376915187e-13      -2.596542382605e-12       0.000000000000e+00       6.111332270787e-16       5.622940823061e-19       6.780846906465e-18 
 1767       5.359522460532e-11       9.555029407810e-13      -2.549647829163e-12       0.000000000000e+00       6.097404571833e-16       9.333511467528e-19       6.475339218213e-18 
 1768       5.351887222790e-11       9.490511157135e-13      -2.502760676759e-12       0.000000000000e+00       6.083515963581e-16       1.331466164879e-18       6.170803035418e-18 
 1769       5.343952807401e-11       9.428839198419e-13      -2.455902279142e-12       0.000000000000e+00       6.069666291490e-16       1.757259561543e-18       5.867270659068e-18 
 1770       5.335718843543e-11       9.370030610102e-13      -2.409094085701e-12       0.000000000000e+00       6.055855399559e-16       2.211354262358e-18       5.564774519653e-18 
 1771       5.327184961962e-11       9.314102513855e-13      -2.362357641595e-12       0.000000000000e+00       6.042083130315e-16       2.694375697081e-18       5.263347177340e-18 
 1772       5.318350794971e-11       9.261072074622e-13      -2.315714587888e-12       0.000000000000e+00       6.028349324814e-16       3.206951803004e-18       4.963021322145e-18 
 1773       5.309215976459e-11       9.210956500669e-13      -2.269186661687e-12       0.000000000000e+00       6.014653822640e-16       3.749713028344e-18       4.663829774110e-18 
 1774       5.299780141887e-11       9.163773043622e-13      -2.222795696271e-12       0.000000000000e+00       6.000996461901e-16       4.323292335635e-18       4.365805483476e-18 
 1775       5.290043635377e-11       9.119532239757e-13      -2.176562177473e-12       0.000000000000e+00       5.987377091140e-16       4.928011144522e-18       4.068979408995e-18 
 1776       5.280009637303e-11       9.078217572840e-13      -2.130500899524e-12       0.000000000000e+00       5.973795605187e-16       5.562934322422e-18       3.773374133407e-18 
 1777       5.269682054243e-11       9.039805643717e-13      -2.084625273664e-12       0.000000000000e+00       5.960251909599e-16       6.226807410100e-18       3.479010195678e-18 
 1778       5.259064813526e-11       9.004272913645e-13      -2.038948768727e-12       0.000000000000e+00       5.946745908770e-16       6.918369966554e-18       3.185908208174e-18 
 1779       5.248161863259e-11       8.971595704079e-13      -1.993484911216e-12       0.000000000000e+00       5.933277505928e-16       7.636355560450e-18       2.894088856756e-18 
 1780       5.236977172363e-11       8.941750196458e-13      -1.948247285389e-12       0.000000000000e+00       5.919846603134e-16       8.379491761555e-18       2.603572900871e-18 
 1781       5.225514730599e-11       8.914712431994e-13      -1.903249533336e-12       0.000000000000e+00       5.906453101280e-16       9.146500132172e-18       2.314381173646e-18 
 1782       5.213778548601e-11       8.890458311462e-13      -1.858505355055e-12       0.000000000000e+00       5.893096900087e-16       9.936096218577e-18       2.026534581980e-18 
 1783       5.201772657905e-11       8.868963594981e-13      -1.814028508538e-12       0.000000000000e+00       5.879777898100e-16       1.074698954245e-17       1.740054106639e-18 
 1784       5.189501110980e-11       8.850203901808e-13      -1.769832809843e-12       0.000000000000e+00       5.866495992691e-16       1.157788359232e-17       1.454960802347e-18 
 1785       5.176967981263e-11       8.834154710120e-13      -1.725932133181e-12       0.000000000000e+00       5.853251080054e-16       1.242747581498e-17       1.171275797881e-18 
 1786       5.164177363180e-11       8.820791356807e-13      -1.682340410991e-12       0.000000000000e+00       5.840043055202e-16       1.329445760695e-17       8.890202961621e-19 
 1787       5.151133372187e-11       8.810089037253e-13      -1.639071634019e-12       0.000000000000e+00       5.826871811968e-16       1.417751430588e-17       6.082155743509e-19 
 1788       5.137840144793e-11       8.802022805130e-13      -1.596139851399e-12       0.000000000000e+00       5.813737242999e-16       1.507532518201e-17       3.288829839381e-19 
 1789       5.124301838594e-11       8.796567572182e-13      -1.553559170735e-12       0.000000000000e+00       5.800639239758e-16       1.598656342961e-17       5.104395083869e-20 
 1790       5.110522632306e-11       8.793698108010e-13      -1.511343758175e-12       0.000000000000e+00       5.787577692520e-16       1.690989615837e-17      -2.252800245146e-19 
 1791       5.096506725788e-11       8.793389039866e-13      -1.469507838495e-12       0.000000000000e+00       5.774552490368e-16       1.784398438489e-17      -5.000673670788e-19 
 1792       5.082258340080e-11       8.795614852435e-13      -1.428065695175e-12       0.000000000000e+00       5.761563521195e-16       1.878748302409e-17      -7.732964271077e-19 
 1793       5.067781717431e-11       8.800349887625e-13      -1.387031670482e-12       0.000000000000e+00       5.748610671700e-16       1.973904088063e-17      -1.044945480058e-18 
 1794       5.053081121328e-11       8.807568344352e-13      -1.346420165547e-12       0.000000000000e+00       5.735693827383e-16       2.069730064038e-17      -1.314992726498e-18 
 1795       5.038160836530e-11       8.817244278332e-13      -1.306245640446e-12       0.000000000000e+00       5.722812872550e-16       2.166089886183e-17      -1.583416292013e-18 
 1796       5.023025169094e-11       8.829351601862e-13      -1.266522614277e-12       0.000000000000e+00       5.709967690302e-16       2.262846596752e-17      -1.850194227110e-18 
 1797       5.007678446412e-11       8.843864083615e-13      -1.227265665242e-12       0.000000000000e+00       5.697158162541e-16       2.359862623550e-17      -2.115304507132e-18 
 1798       4.992125017233e-11       8.860755348420e-13      -1.188489430728e-12       0.000000000000e+00       5.684384169963e-16       2.456999779075e-17      -2.378725032157e-18 
 1799       4.976369251703e-11       8.879998877055e-13      -1.150208607380e-12       0.000000000000e+00       5.671645592059e-16       2.554119259660e-17      -2.640433626909e-18 
 1800       4.960415541388e-11       8.901568006033e-13      -1.112437951188e-12       0.000000000000e+00       5.658942307109e-16       2.651081644621e-17      -2.900408040663e-18 
 1801       4.944268299309e-11       8.925435927387e-13      -1.075192277561e-12       0.000000000000e+00       5.646274192185e-16       2.747746895394e-17      -3.158625947155e-18 
 1802       4.927931959971e-11       8.951575688460e-13      -1.038486461410e-12       0.000000000000e+00       5.633641123143e-16       2.843974354685e-17      -3.415064944486e-18 
 1803       4.911410979394e-11       8.979960191692e-13      -1.002335437225e-12       0.000000000000e+00       5.621042974629e-16       2.939622745609e-17      -3.669702555030e-18 
