# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  160       6.323074486776e-10       1.379114113300e-13      -6.113339264260e-12       0.000000000000e+00       2.770509899682e-12       5.139509549104e-13      -3.273131032526e-15 
  161       6.364121355162e-10       1.367226179922e-13      -6.084067784844e-12       0.000000000000e+00       2.720606835672e-12       5.065981737632e-13      -3.205895943055e-15 
  162       6.404781865328e-10       1.354928346360e-13      -6.051216151710e-12       0.000000000000e+00       2.671914791590e-12       4.993677965692e-13      -3.138424909805e-15 
  163       6.445043112433e-10       1.342244162063e-13      -6.014761468137e-12       0.000000000000e+00       2.624404690963e-12       4.922634100782e-13      -3.070902669504e-15 
  164       6.484891896404e-10       1.329198379376e-13      -5.974682855099e-12       0.000000000000e+00       2.578042763618e-12       4.852883534993e-13      -3.003521251720e-15 
  165       6.524314716972e-10       1.315816970442e-13      -5.930961491922e-12       0.000000000000e+00       2.532790452688e-12       4.784457117846e-13      -2.936480074815e-15 
  166       6.563297768711e-10       1.302127144105e-13      -5.883580656944e-12       0.000000000000e+00       2.488604321608e-12       4.717383089130e-13      -2.869986041900e-15 
  167       6.601826936075e-10       1.288157362819e-13      -5.832525768170e-12       0.000000000000e+00       2.445435961118e-12       4.651687011736e-13      -2.804253636785e-15 
  168       6.639887788436e-10       1.273937359551e-13      -5.777784423929e-12       0.000000000000e+00       2.403231896267e-12       4.587391704503e-13      -2.739505019930e-15 
  169       6.677465575124e-10       1.259498154686e-13      -5.719346443530e-12       0.000000000000e+00       2.361933493409e-12       4.524517175046e-13      -2.675970124403e-15 
  170       6.714545220461e-10       1.244872072932e-13      -5.657203907921e-12       0.000000000000e+00       2.321476867210e-12       4.463080552604e-13      -2.613886751829e-15 
