# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1247       1.152362078521e-10       3.457837607576e-12       2.139610775821e-13       1.184211250861e-14       2.429205124131e-15       2.423574005064e-16      -8.513271505421e-17 
 1248       1.147251289777e-10       3.480194595835e-12       1.604469046024e-13       1.183104461363e-14       2.421617988172e-15       2.468501145560e-16      -8.562645032337e-17 
 1249       1.142194762433e-10       3.502313677960e-12       1.052324603444e-13       1.181996927337e-14       2.414060374539e-15       2.513172277113e-16      -8.610683903501e-17 
 1250       1.137193816305e-10       3.524185086318e-12       4.834842657893e-14       1.180888902404e-14       2.406532147646e-15       2.557568688833e-16      -8.657433404800e-17 
 1251       1.132249778091e-10       3.545798997175e-12      -1.017428200114e-14       1.179780641709e-14       2.399033169862e-15       2.601671558079e-16      -8.702939144736e-17 
 1252       1.127363981391e-10       3.567145530598e-12      -7.030451729246e-14       1.178672401929e-14       2.391563301509e-15       2.645461950240e-16      -8.747247055097e-17 
 1253       1.122537766718e-10       3.588214750338e-12      -1.320108972920e-13       1.177564441275e-14       2.384122400858e-15       2.688920818517e-16      -8.790403391622e-17 
 1254       1.117772481506e-10       3.608996663729e-12      -1.952618056082e-13       1.176457019493e-14       2.376710324120e-15       2.732029003706e-16      -8.832454734668e-17 
 1255       1.113069480131e-10       3.629481221580e-12      -2.600253909720e-13       1.175350397868e-14       2.369326925446e-15       2.774767233982e-16      -8.873447989878e-17 
 1256       1.108430123916e-10       3.649658318062e-12      -3.262695667480e-13       1.174244839227e-14       2.361972056919e-15       2.817116124681e-16      -8.913430388846e-17 
 1257       1.103855781147e-10       3.669517790608e-12      -3.939620104453e-13       1.173140607944e-14       2.354645568547e-15       2.859056178081e-16      -8.952449489788e-17 
 1258       1.099347827086e-10       3.689049419799e-12      -4.630701632287e-13       1.172037969938e-14       2.347347308264e-15       2.900567783187e-16      -8.990553178205e-17 
 1259       1.094907643981e-10       3.708242929262e-12      -5.335612294298e-13       1.170937192679e-14       2.340077121919e-15       2.941631215513e-16      -9.027789667555e-17 
 1260       1.090536621083e-10       3.727087985557e-12      -6.054021760581e-13       1.169838545194e-14       2.332834853273e-15       2.982226636863e-16      -9.064207499914e-17 
 1261       1.086236154653e-10       3.745574198073e-12      -6.785597323118e-13       1.168742298063e-14       2.325620343995e-15       3.022334095116e-16      -9.099855546648e-17 
 1262       1.082007647981e-10       3.763691118921e-12      -7.530003890892e-13       1.167648723427e-14       2.318433433656e-15       3.061933524009e-16      -9.134783009078e-17 
 1263       1.077852511392e-10       3.781428242823e-12      -8.286903984993e-13       1.166558094991e-14       2.311273959725e-15       3.101004742917e-16      -9.169039419149e-17 
 1264       1.073772162264e-10       3.798775007008e-12      -9.055957733736e-13       1.165470688022e-14       2.304141757561e-15       3.139527456637e-16      -9.202674640094e-17 
 1265       1.069768025037e-10       3.815720791101e-12      -9.836822867763e-13       1.164386779360e-14       2.297036660412e-15       3.177481255171e-16      -9.235738867104e-17 
 1266       1.065841531228e-10       3.832254917019e-12      -1.062915471516e-12       1.163306647413e-14       2.289958499406e-15       3.214845613508e-16      -9.268282627994e-17 
 1267       1.061994119442e-10       3.848366648861e-12      -1.143260619656e-12       1.162230572165e-14       2.282907103549e-15       3.251599891410e-16      -9.300356783871e-17 
 1268       1.058226991781e-10       3.864046626071e-12      -1.224682341604e-12       1.161158809222e-14       2.275882315507e-15       3.287730267880e-16      -9.332000187340e-17 
 1269       1.054540379961e-10       3.879291181224e-12      -1.307143238793e-12       1.160091511633e-14       2.268884039163e-15       3.323250632533e-16      -9.363202500061e-17 
 1270       1.050934270760e-10       3.894098071807e-12      -1.390605214723e-12       1.159028807173e-14       2.261912192597e-15       3.358181934663e-16      -9.393940947828e-17 
 1271       1.047408648846e-10       3.908465051464e-12      -1.475029913478e-12       1.157970824218e-14       2.254966692345e-15       3.392545270701e-16      -9.424192623881e-17 
 1272       1.043963496775e-10       3.922389870001e-12      -1.560378719198e-12       1.156917691748e-14       2.248047453397e-15       3.426361884515e-16      -9.453934488659e-17 
 1273       1.040598794983e-10       3.935870273376e-12      -1.646612755564e-12       1.155869539343e-14       2.241154389188e-15       3.459653167708e-16      -9.483143369540e-17 
 1274       1.037314521781e-10       3.948904003708e-12      -1.733692885270e-12       1.154826497190e-14       2.234287411601e-15       3.492440659921e-16      -9.511795960593e-17 
 1275       1.034110653351e-10       3.961488799268e-12      -1.821579709507e-12       1.153788696078e-14       2.227446430957e-15       3.524746049130e-16      -9.539868822321e-17 
 1276       1.030987163737e-10       3.973622394485e-12      -1.910233567436e-12       1.152756267404e-14       2.220631356014e-15       3.556591171949e-16      -9.567338381412e-17 
 1277       1.027944024845e-10       3.985302519941e-12      -1.999614535670e-12       1.151729343172e-14       2.213842093963e-15       3.587998013926e-16      -9.594180930479e-17 
 1278       1.024981206430e-10       3.996526902372e-12      -2.089682427750e-12       1.150708055992e-14       2.207078550423e-15       3.618988709845e-16      -9.620372627815e-17 
 1279       1.022098676099e-10       4.007293264668e-12      -2.180396793626e-12       1.149692539085e-14       2.200340629440e-15       3.649585544026e-16      -9.645889497132e-17 
 1280       1.019296399297e-10       4.017599325871e-12      -2.271716919129e-12       1.148682926281e-14       2.193628233479e-15       3.679810950625e-16      -9.670707427312e-17 
 1281       1.016574339307e-10       4.027442801174e-12      -2.363601825459e-12       1.147679352020e-14       2.186941263423e-15       3.709687513932e-16      -9.694802172153e-17 
 1282       1.013932457243e-10       4.036821401921e-12      -2.456010268652e-12       1.146681951357e-14       2.180279618568e-15       3.739237968673e-16      -9.718149350116e-17 
 1283       1.011370712045e-10       4.045732835610e-12      -2.548900739069e-12       1.145690859957e-14       2.173643196621e-15       3.768485200309e-16      -9.740724444070e-17 
 1284       1.008889060470e-10       4.054174805884e-12      -2.642231460866e-12       1.144706214101e-14       2.167031893692e-15       3.797452245334e-16      -9.762502801041e-17 
 1285       1.006487457094e-10       4.062145012537e-12      -2.735960391477e-12       1.143728150682e-14       2.160445604294e-15       3.826162291579e-16      -9.783459631956e-17 
 1286       1.004165854296e-10       4.069641151514e-12      -2.830045221088e-12       1.142756807213e-14       2.153884221339e-15       3.854638678509e-16      -9.803570011392e-17 
 1287       1.001924202262e-10       4.076660914904e-12      -2.924443372120e-12       1.141792321821e-14       2.147347636131e-15       3.882904897521e-16      -9.822808877323e-17 
 1288       9.997624489732e-11       4.083201990945e-12      -3.019111998705e-12       1.140834833252e-14       2.140835738365e-15       3.910984592250e-16      -9.841151030863e-17 
 1289       9.976805402050e-11       4.089262064021e-12      -3.114007986163e-12       1.139884480871e-14       2.134348416123e-15       3.938901558860e-16      -9.858571136017e-17 
 1290       9.956784195175e-11       4.094838814663e-12      -3.209087950483e-12       1.138941404663e-14       2.127885555867e-15       3.966679746354e-16      -9.875043719427e-17 
 1291       9.937560282519e-11       4.099929919546e-12      -3.304308237797e-12       1.138005745235e-14       2.121447042440e-15       3.994343256865e-16      -9.890543170116e-17 
 1292       9.919133055251e-11       4.104533051490e-12      -3.399624923863e-12       1.137077643813e-14       2.115032759057e-15       4.021916345960e-16      -9.905043739235e-17 
 1293       9.901501882233e-11       4.108645879459e-12      -3.494993813541e-12       1.136157242249e-14       2.108642587308e-15       4.049423422941e-16      -9.918519539814e-17 
 1294       9.884666109970e-11       4.112266068558e-12      -3.590370440270e-12       1.135244683017e-14       2.102276407144e-15       4.076889051142e-16      -9.930944546505e-17 
 1295       9.868625062555e-11       4.115391280039e-12      -3.685710065548e-12       1.134340109219e-14       2.095934096884e-15       4.104337948229e-16      -9.942292595328e-17 
 1296       9.853378041608e-11       4.118019171291e-12      -3.780967678411e-12       1.133443664579e-14       2.089615533204e-15       4.131794986502e-16      -9.952537383420e-17 
 1297       9.838924326227e-11       4.120147395848e-12      -3.876097994908e-12       1.132555493451e-14       2.083320591134e-15       4.159285193194e-16      -9.961652468781e-17 
 1298       9.825263172926e-11       4.121773603381e-12      -3.971055457581e-12       1.131675740816e-14       2.077049144057e-15       4.186833750770e-16      -9.969611270020e-17 
 1299       9.812393815585e-11       4.122895439705e-12      -4.065794234945e-12       1.130804552284e-14       2.070801063704e-15       4.214465997226e-16      -9.976387066102e-17 
 1300       9.800315465391e-11       4.123510546770e-12      -4.160268220964e-12       1.129942074094e-14       2.064576220148e-15       4.242207426393e-16      -9.981952996096e-17 
 1301       9.789027310785e-11       4.123616562668e-12      -4.254431034529e-12       1.129088453119e-14       2.058374481803e-15       4.270083688231e-16      -9.986282058920e-17 
 1302       9.778528517402e-11       4.123211121627e-12      -4.348236018938e-12       1.128243836860e-14       2.052195715417e-15       4.298120589134e-16      -9.989347113087e-17 
 1303       9.768818228022e-11       4.122291854011e-12      -4.441636241372e-12       1.127408373455e-14       2.046039786073e-15       4.326344092227e-16      -9.991120876456e-17 
 1304       9.759895562509e-11       4.120856386324e-12      -4.534584492375e-12       1.126582211674e-14       2.039906557178e-15       4.354780317665e-16      -9.991575925971e-17 
 1305       9.751759617756e-11       4.118902341202e-12      -4.627033285332e-12       1.125765500921e-14       2.033795890467e-15       4.383455542938e-16      -9.990684697417e-17 
 1306       9.744409467632e-11       4.116427337420e-12      -4.718934855946e-12       1.124958391238e-14       2.027707645994e-15       4.412396203162e-16      -9.988419485159e-17 
 1307       9.737842615694e-11       4.113430176188e-12      -4.810244797449e-12       1.124161003170e-14       2.021641694951e-15       4.441618813234e-16      -9.984759228997e-17 
 1308       9.732050334488e-11       4.109914414588e-12      -4.900933011778e-12       1.123373336996e-14       2.015597958288e-15       4.471099610286e-16      -9.979709958306e-17 
 1309       9.727022274005e-11       4.105884832113e-12      -4.990972879866e-12       1.122595362483e-14       2.009576368519e-15       4.500804572225e-16      -9.973284576090e-17 
 1310       9.722748004010e-11       4.101346248072e-12      -5.080337636760e-12       1.121827048932e-14       2.003576856935e-15       4.530699464678e-16      -9.965496092848e-17 
 1311       9.719217013882e-11       4.096303521672e-12      -5.169000371349e-12       1.121068365171e-14       1.997599353600e-15       4.560749840580e-16      -9.956357626797e-17 
 1312       9.716418712450e-11       4.090761552105e-12      -5.256934026106e-12       1.120319279555e-14       1.991643787350e-15       4.590921039766e-16      -9.945882404096e-17 
 1313       9.714342427828e-11       4.084725278624e-12      -5.344111396813e-12       1.119579759969e-14       1.985710085789e-15       4.621178188568e-16      -9.934083759069e-17 
 1314       9.712977407250e-11       4.078199680631e-12      -5.430505132299e-12       1.118849773823e-14       1.979798175285e-15       4.651486199400e-16      -9.920975134427e-17 
 1315       9.712312816907e-11       4.071189777756e-12      -5.516087734173e-12       1.118129288050e-14       1.973907980969e-15       4.681809770359e-16      -9.906570081493e-17 
 1316       9.712337741785e-11       4.063700629942e-12      -5.600831556557e-12       1.117418269110e-14       1.968039426732e-15       4.712113384810e-16      -9.890882260422e-17 
 1317       9.713041185494e-11       4.055737337527e-12      -5.684708805819e-12       1.116716682983e-14       1.962192435219e-15       4.742361310983e-16      -9.873925440428e-17 
 1318       9.714412070112e-11       4.047305041326e-12      -5.767691540305e-12       1.116024495171e-14       1.956366927830e-15       4.772517601564e-16      -9.855713500004e-17 
 1319       9.716439236016e-11       4.038408922713e-12      -5.849751670078e-12       1.115341670698e-14       1.950562824715e-15       4.802546093286e-16      -9.836260427147e-17 
 1320       9.719111441716e-11       4.029054203707e-12      -5.930860956645e-12       1.114668174106e-14       1.944780044770e-15       4.832410406524e-16      -9.815580319580e-17 
 1321       9.722417363699e-11       4.019246147050e-12      -6.010991012692e-12       1.114003969455e-14       1.939018505638e-15       4.862073944886e-16      -9.793687384975e-17 
 1322       9.726345596254e-11       4.008990056292e-12      -6.090113301821e-12       1.113349020323e-14       1.933278123699e-15       4.891499894805e-16      -9.770595941178e-17 
 1323       9.730884651317e-11       3.998291275873e-12      -6.168199138280e-12       1.112703289803e-14       1.927558814076e-15       4.920651225134e-16      -9.746320416429e-17 
 1324       9.736022958302e-11       3.987155191209e-12      -6.245219686696e-12       1.112066740503e-14       1.921860490624e-15       4.949490686733e-16      -9.720875349587e-17 
 1325       9.741748863937e-11       3.975587228767e-12      -6.321145961810e-12       1.111439334546e-14       1.916183065931e-15       4.977980812067e-16      -9.694275390354e-17 
 1326       9.748050632101e-11       3.963592856157e-12      -6.395948828213e-12       1.110821033566e-14       1.910526451316e-15       5.006083914797e-16      -9.666535299497e-17 
 1327       9.754916443662e-11       3.951177582205e-12      -6.469599000072e-12       1.110211798710e-14       1.904890556823e-15       5.033762089369e-16      -9.637669949069e-17 
 1328       9.762334396307e-11       3.938346957043e-12      -6.542067040870e-12       1.109611590635e-14       1.899275291220e-15       5.060977210612e-16      -9.607694322637e-17 
 1329       9.770292504382e-11       3.925106572191e-12      -6.613323363140e-12       1.109020369505e-14       1.893680561995e-15       5.087690933326e-16      -9.576623515501e-17 
 1330       9.778778698729e-11       3.911462060633e-12      -6.683338228190e-12       1.108438094997e-14       1.888106275354e-15       5.113864691876e-16      -9.544472734916e-17 
 1331       9.787780826517e-11       3.897419096907e-12      -6.752081745848e-12       1.107864726290e-14       1.882552336217e-15       5.139459699784e-16      -9.511257300323e-17 
 1332       9.797286651083e-11       3.882983397185e-12      -6.819523874186e-12       1.107300222072e-14       1.877018648216e-15       5.164436949322e-16      -9.476992643561e-17 
 1333       9.807283851764e-11       3.868160719354e-12      -6.885634419258e-12       1.106744540536e-14       1.871505113691e-15       5.188757211105e-16      -9.441694309100e-17 
 1334       9.817760023735e-11       3.852956863102e-12      -6.950383034832e-12       1.106197639376e-14       1.866011633689e-15       5.212381033681e-16      -9.405377954256e-17 
 1335       9.828702677843e-11       3.837377669997e-12      -7.013739222126e-12       1.105659475793e-14       1.860538107958e-15       5.235268743126e-16      -9.368059349422e-17 
 1336       9.840099240446e-11       3.821429023571e-12      -7.075672329537e-12       1.105130006485e-14       1.855084434946e-15       5.257380442636e-16      -9.329754378282e-17 
 1337       9.851937053243e-11       3.805116849405e-12      -7.136151552378e-12       1.104609187653e-14       1.849650511799e-15       5.278676012118e-16      -9.290479038045e-17 
 1338       9.864203373119e-11       3.788447115207e-12      -7.195145932608e-12       1.104096974997e-14       1.844236234355e-15       5.299115107782e-16      -9.250249439657e-17 
 1339       9.876885371969e-11       3.771425830899e-12      -7.252624358570e-12       1.103593323715e-14       1.838841497143e-15       5.318657161736e-16      -9.209081808033e-17 
 1340       9.889970136546e-11       3.754059048696e-12      -7.308555564722e-12       1.103098188502e-14       1.833466193382e-15       5.337261381578e-16      -9.166992482274e-17 
 1341       9.903444668287e-11       3.736352863192e-12      -7.362908131368e-12       1.102611523548e-14       1.828110214971e-15       5.354886749986e-16      -9.123997915893e-17 
 1342       9.917295883155e-11       3.718313411439e-12      -7.415650484396e-12       1.102133282541e-14       1.822773452497e-15       5.371492024312e-16      -9.080114677039e-17 
 1343       9.931510611471e-11       3.699946873033e-12      -7.466750895010e-12       1.101663418659e-14       1.817455795220e-15       5.387035736175e-16      -9.035359448717e-17 
 1344       9.946075597753e-11       3.681259470194e-12      -7.516177479459e-12       1.101201884574e-14       1.812157131079e-15       5.401476191051e-16      -8.989749029015e-17 
 1345       9.960977500548e-11       3.662257467851e-12      -7.563898198777e-12       1.100748632451e-14       1.806877346687e-15       5.414771467870e-16      -8.943300331322e-17 
 1346       9.976202952268e-11       3.642947482538e-12      -7.609885973506e-12       1.100303597357e-14       1.801616337452e-15       5.426892785111e-16      -8.896029063596e-17 
 1347       9.991738739712e-11       3.623337412589e-12      -7.654134089212e-12       1.099866647307e-14       1.796374038086e-15       5.437864758811e-16      -8.847945750001e-17 
 1348       1.000757162518e-10       3.603435518217e-12      -7.696640957794e-12       1.099437632678e-14       1.791150392425e-15       5.447725581086e-16      -8.799059666491e-17 
 1349       1.002368828649e-10       3.583250113709e-12      -7.737405017750e-12       1.099016402737e-14       1.785945343329e-15       5.456513693775e-16      -8.749380157988e-17 
 1350       1.004007531681e-10       3.562789567540e-12      -7.776424734243e-12       1.098602805645e-14       1.780758832676e-15       5.464267788922e-16      -8.698916638518e-17 
 1351       1.005671922452e-10       3.542062302467e-12      -7.813698599179e-12       1.098196688453e-14       1.775590801364e-15       5.471026809250e-16      -8.647678591344e-17 
 1352       1.007360643303e-10       3.521076795637e-12      -7.849225131276e-12       1.097797897098e-14       1.770441189309e-15       5.476829948636e-16      -8.595675569103e-17 
 1353       1.009072328065e-10       3.499841578688e-12      -7.883002876137e-12       1.097406276404e-14       1.765309935438e-15       5.481716652594e-16      -8.542917193940e-17 
 1354       1.010805602037e-10       3.478365237852e-12      -7.915030406320e-12       1.097021670076e-14       1.760196977691e-15       5.485726618747e-16      -8.489413157649e-17 
 1355       1.012559081977e-10       3.456656414060e-12      -7.945306321412e-12       1.096643920702e-14       1.755102253018e-15       5.488899797307e-16      -8.435173221801e-17 
 1356       1.014331376082e-10       3.434723803045e-12      -7.973829248102e-12       1.096272869746e-14       1.750025697375e-15       5.491276391550e-16      -8.380207217886e-17 
 1357       1.016121083972e-10       3.412576155440e-12      -8.000597840248e-12       1.095908357550e-14       1.744967245721e-15       5.492896858293e-16      -8.324525047445e-17 
 1358       1.017926796675e-10       3.390222276888e-12      -8.025610778956e-12       1.095550223331e-14       1.739926832022e-15       5.493801908375e-16      -8.268136682208e-17 
 1359       1.019747096611e-10       3.367671028141e-12      -8.048866772644e-12       1.095198305177e-14       1.734904389239e-15       5.494032507130e-16      -8.211052164229e-17 
 1360       1.021580557577e-10       3.344931325164e-12      -8.070364557123e-12       1.094852440044e-14       1.729899849335e-15       5.493629874863e-16      -8.153281606019e-17 
 1361       1.023425744728e-10       3.322012139238e-12      -8.090102895660e-12       1.094512463758e-14       1.724913143264e-15       5.492635487334e-16      -8.094835190687e-17 
 1362       1.025281214562e-10       3.298922497062e-12      -8.108080579056e-12       1.094178211011e-14       1.719944200979e-15       5.491091076226e-16      -8.035723172069e-17 
 1363       1.027145514907e-10       3.275671480859e-12      -8.124296425717e-12       1.093849515354e-14       1.714992951417e-15       5.489038629629e-16      -7.975955874871e-17 
 1364       1.029017184901e-10       3.252268228476e-12      -8.138749281723e-12       1.093526209204e-14       1.710059322510e-15       5.486520392516e-16      -7.915543694798e-17 
 1365       1.030894754979e-10       3.228721933488e-12      -8.151438020904e-12       1.093208123833e-14       1.705143241172e-15       5.483578867215e-16      -7.854497098696e-17 
 1366       1.032776746852e-10       3.205041845302e-12      -8.162361544907e-12       1.092895089370e-14       1.700244633302e-15       5.480256813894e-16      -7.792826624680e-17 
 1367       1.034661673500e-10       3.181237269258e-12      -8.171518783275e-12       1.092586934801e-14       1.695363423782e-15       5.476597251030e-16      -7.730542882278e-17 
 1368       1.036548039147e-10       3.157317566734e-12      -8.178908693512e-12       1.092283487961e-14       1.690499536472e-15       5.472643455895e-16      -7.667656552560e-17 
 1369       1.038434339248e-10       3.133292155250e-12      -8.184530261158e-12       1.091984575537e-14       1.685652894209e-15       5.468438965023e-16      -7.604178388278e-17 
 1370       1.040319060476e-10       3.109170508566e-12      -8.188382499862e-12       1.091690023061e-14       1.680823418804e-15       5.464027574696e-16      -7.540119213999e-17 
 1371       1.042200680703e-10       3.084962156792e-12      -8.190464451453e-12       1.091399654913e-14       1.676011031043e-15       5.459453341415e-16      -7.475489926243e-17 
 1372       1.044077668982e-10       3.060676686485e-12      -8.190775186010e-12       1.091113294315e-14       1.671215650681e-15       5.454760582383e-16      -7.410301493615e-17 
 1373       1.045948485536e-10       3.036323740755e-12      -8.189313801937e-12       1.090830763331e-14       1.666437196439e-15       5.449993875973e-16      -7.344564956946e-17 
 1374       1.047811581738e-10       3.011913019369e-12      -8.186079426034e-12       1.090551882863e-14       1.661675586005e-15       5.445198062216e-16      -7.278291429423e-17 
 1375       1.049665400099e-10       2.987454278850e-12      -8.181071213568e-12       1.090276472650e-14       1.656930736030e-15       5.440418243270e-16      -7.211492096729e-17 
 1376       1.051508374245e-10       2.962957332586e-12      -8.174288348344e-12       1.090004351264e-14       1.652202562127e-15       5.435699783901e-16      -7.144178217177e-17 
 1377       1.053338928909e-10       2.938432050927e-12      -8.165730042782e-12       1.089735336111e-14       1.647490978866e-15       5.431088311958e-16      -7.076361121845e-17 
 1378       1.055155479909e-10       2.913888361291e-12      -8.155395537984e-12       1.089469243427e-14       1.642795899774e-15       5.426629718851e-16      -7.008052214714e-17 
 1379       1.056956434137e-10       2.889336248268e-12      -8.143284103806e-12       1.089205888275e-14       1.638117237332e-15       5.422370160029e-16      -6.939262972799e-17 
 1380       1.058740189538e-10       2.864785753723e-12      -8.129395038934e-12       1.088945084543e-14       1.633454902972e-15       5.418356055457e-16      -6.870004946290e-17 
 1381       1.060505135097e-10       2.840246976894e-12      -8.113727670950e-12       1.088686644943e-14       1.628808807077e-15       5.414634090090e-16      -6.800289758687e-17 
 1382       1.062249650822e-10       2.815730074502e-12      -8.096281356412e-12       1.088430381010e-14       1.624178858975e-15       5.411251214354e-16      -6.730129106930e-17 
 1383       1.063972107728e-10       2.791245260850e-12      -8.077055480918e-12       1.088176103093e-14       1.619564966940e-15       5.408254644621e-16      -6.659534761542e-17 
 1384       1.065670867823e-10       2.766802807928e-12      -8.056049459182e-12       1.087923620364e-14       1.614967038189e-15       5.405691863687e-16      -6.588518566760e-17 
 1385       1.067344422382e-10       2.742412422495e-12      -8.033266311846e-12       1.087672745483e-14       1.610384987064e-15       5.403597210990e-16      -6.517092469011e-17 
 1386       1.068991808416e-10       2.718081369930e-12      -8.008723437100e-12       1.087423308695e-14       1.605818759688e-15       5.401951497388e-16      -6.445268602386e-17 
 1387       1.070612196571e-10       2.693816330778e-12      -7.982441952935e-12       1.087175143882e-14       1.601268309568e-15       5.400721964927e-16      -6.373059204339e-17 
 1388       1.072204753223e-10       2.669624022037e-12      -7.954443131017e-12       1.086928083897e-14       1.596733589426e-15       5.399875658054e-16      -6.300476587563e-17 
 1389       1.073768640476e-10       2.645511197218e-12      -7.924748396983e-12       1.086681960559e-14       1.592214551201e-15       5.399379423250e-16      -6.227533140136e-17 
 1390       1.075303016148e-10       2.621484646414e-12      -7.893379330738e-12       1.086436604658e-14       1.587711146047e-15       5.399199908674e-16      -6.154241325650e-17 
 1391       1.076807033770e-10       2.597551196363e-12      -7.860357666748e-12       1.086191845944e-14       1.583223324329e-15       5.399303563800e-16      -6.080613683355e-17 
 1392       1.078279842573e-10       2.573717710508e-12      -7.825705294337e-12       1.085947513133e-14       1.578751035624e-15       5.399656639054e-16      -6.006662828290e-17 
 1393       1.079720587485e-10       2.549991089067e-12      -7.789444257982e-12       1.085703433901e-14       1.574294228716e-15       5.400225185457e-16      -5.932401451427e-17 
 1394       1.081128409121e-10       2.526378269092e-12      -7.751596757609e-12       1.085459434882e-14       1.569852851597e-15       5.400975054259e-16      -5.857842319804e-17 
 1395       1.082502443777e-10       2.502886224538e-12      -7.712185148889e-12       1.085215341669e-14       1.565426851463e-15       5.401871896581e-16      -5.782998276664e-17 
 1396       1.083841823422e-10       2.479521966323e-12      -7.671231943531e-12       1.084970978809e-14       1.561016174716e-15       5.402881163052e-16      -5.707882241592e-17 
 1397       1.085145675690e-10       2.456292542392e-12      -7.628759809582e-12       1.084726169801e-14       1.556620766957e-15       5.403968103448e-16      -5.632507210655e-17 
 1398       1.086413123873e-10       2.433205037786e-12      -7.584791571718e-12       1.084480737097e-14       1.552240572987e-15       5.405097766334e-16      -5.556886256532e-17 
 1399       1.087643286917e-10       2.410266574701e-12      -7.539350211542e-12       1.084234502099e-14       1.547875536807e-15       5.406234998698e-16      -5.481032528663e-17 
 1400       1.088835279407e-10       2.387484312552e-12      -7.492458867879e-12       1.083987285153e-14       1.543525601611e-15       5.407344445592e-16      -5.404959253375e-17 
 1401       1.089988211569e-10       2.364865448044e-12      -7.444140837074e-12       1.083738905554e-14       1.539190709791e-15       5.408390549771e-16      -5.328679734028e-17 
 1402       1.091101189253e-10       2.342417215226e-12      -7.394419573282e-12       1.083489181540e-14       1.534870802928e-15       5.409337551331e-16      -5.252207351145e-17 
 1403       1.092173313935e-10       2.320146885563e-12      -7.343318688768e-12       1.083237930289e-14       1.530565821797e-15       5.410149487350e-16      -5.175555562559e-17 
 1404       1.093203682702e-10       2.298061767996e-12      -7.290861954201e-12       1.082984967921e-14       1.526275706360e-15       5.410790191522e-16      -5.098737903539e-17 
 1405       1.094191388249e-10       2.276169209009e-12      -7.237073298951e-12       1.082730109491e-14       1.522000395767e-15       5.411223293801e-16      -5.021767986937e-17 
 1406       1.095135518870e-10       2.254476592689e-12      -7.181976811383e-12       1.082473168994e-14       1.517739828353e-15       5.411412220038e-16      -4.944659503320e-17 
 1407       1.096035158450e-10       2.232991340795e-12      -7.125596739153e-12       1.082213959355e-14       1.513493941636e-15       5.411320191617e-16      -4.867426221111e-17 
 1408       1.096889386462e-10       2.211720912819e-12      -7.067957489502e-12       1.081952292434e-14       1.509262672319e-15       5.410910225099e-16      -4.790081986723e-17 
 1409       1.097697277951e-10       2.190672806049e-12      -7.009083629555e-12       1.081687979019e-14       1.505045956280e-15       5.410145131856e-16      -4.712640724698e-17 
 1410       1.098457903537e-10       2.169854555637e-12      -6.948999886614e-12       1.081420828827e-14       1.500843728580e-15       5.408987517711e-16      -4.635116437845e-17 
 1411       1.099170329398e-10       2.149273734660e-12      -6.887731148455e-12       1.081150650503e-14       1.496655923455e-15       5.407399782582e-16      -4.557523207377e-17 
 1412       1.099833617271e-10       2.128937954186e-12      -6.825302463622e-12       1.080877251615e-14       1.492482474313e-15       5.405344120110e-16      -4.479875193050e-17 
 1413       1.100446824437e-10       2.108854863336e-12      -6.761739041723e-12       1.080600438653e-14       1.488323313738e-15       5.402782517308e-16      -4.402186633295e-17 
 1414       1.101009003721e-10       2.089032149350e-12      -6.697066253726e-12       1.080320017028e-14       1.484178373484e-15       5.399676754196e-16      -4.324471845362e-17 
 1415       1.101519203478e-10       2.069477537649e-12      -6.631309632256e-12       1.080035791071e-14       1.480047584475e-15       5.395988403438e-16      -4.246745225456e-17 
 1416       1.101976467589e-10       2.050198791903e-12      -6.564494871886e-12       1.079747564028e-14       1.475930876802e-15       5.391678829983e-16      -4.169021248869e-17 
 1417       1.102379835456e-10       2.031203714091e-12      -6.496647829439e-12       1.079455138060e-14       1.471828179721e-15       5.386709190704e-16      -4.091314470125e-17 
 1418       1.102728341988e-10       2.012500144567e-12      -6.427794524278e-12       1.079158314243e-14       1.467739421653e-15       5.381040434034e-16      -4.013639523114e-17 
 1419       1.103021017600e-10       1.994095962122e-12      -6.357961138603e-12       1.078856892561e-14       1.463664530180e-15       5.374633299609e-16      -3.936011121227e-17 
 1420       1.103256888202e-10       1.975999084053e-12      -6.287174017749e-12       1.078550671910e-14       1.459603432046e-15       5.367448317904e-16      -3.858444057498e-17 
 1421       1.103434975192e-10       1.958217466221e-12      -6.215459670479e-12       1.078239450092e-14       1.455556053152e-15       5.359445809871e-16      -3.780953204740e-17 
 1422       1.103554295451e-10       1.940759103121e-12      -6.142844769281e-12       1.077923023812e-14       1.451522318556e-15       5.350585886581e-16      -3.703553515680e-17 
 1423       1.103613861334e-10       1.923632027941e-12      -6.069356150662e-12       1.077601188683e-14       1.447502152472e-15       5.340828448860e-16      -3.626260023099e-17 
