# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1284       9.757008960378e-11       4.290270054451e-12      -2.430465567494e-12       0.000000000000e+00       2.190963977227e-15       3.805321518360e-16      -9.762460902657e-17 
 1285       9.731200167106e-11       4.300499231070e-12      -2.542358800956e-12       0.000000000000e+00       2.184299166713e-15       3.833969517697e-16      -9.783414338653e-17 
 1286       9.706338984726e-11       4.310169969218e-12      -2.654730074739e-12       0.000000000000e+00       2.177659578752e-15       3.862385501751e-16      -9.803521372191e-17 
 1287       9.682425515840e-11       4.319279087606e-12      -2.767528886935e-12       0.000000000000e+00       2.171045103202e-15       3.890592954061e-16      -9.822756952902e-17 
 1288       9.659459841485e-11       4.327823397591e-12      -2.880704416262e-12       0.000000000000e+00       2.164455628291e-15       3.918615510311e-16      -9.841095893631e-17 
 1289       9.637442021071e-11       4.335799703167e-12      -2.994205521444e-12       0.000000000000e+00       2.157891040615e-15       3.946476958633e-16      -9.858512870186e-17 
 1290       9.616372092329e-11       4.343204800963e-12      -3.107980740586e-12       0.000000000000e+00       2.151351225128e-15       3.974201239901e-16      -9.874982421080e-17 
 1291       9.596250071252e-11       4.350035480231e-12      -3.221978290551e-12       0.000000000000e+00       2.144836065144e-15       4.001812448039e-16      -9.890478947280e-17 
 1292       9.577075952035e-11       4.356288522847e-12      -3.336146066344e-12       0.000000000000e+00       2.138345442330e-15       4.029334830311e-16      -9.904976711956e-17 
 1293       9.558849707026e-11       4.361960703299e-12      -3.450431640485e-12       0.000000000000e+00       2.131879236705e-15       4.056792787630e-16      -9.918449840225e-17 
 1294       9.541571286659e-11       4.367048788682e-12      -3.564782262388e-12       0.000000000000e+00       2.125437326632e-15       4.084210874849e-16      -9.930872318899e-17 
 1295       9.525240619407e-11       4.371549538695e-12      -3.679144857740e-12       0.000000000000e+00       2.119019588816e-15       4.111613801069e-16      -9.942217996231e-17 
 1296       9.509857611719e-11       4.375459705632e-12      -3.793466027880e-12       0.000000000000e+00       2.112625898301e-15       4.139026429931e-16      -9.952460581664e-17 
 1297       9.495422147966e-11       4.378776034373e-12      -3.907692049175e-12       0.000000000000e+00       2.106256128467e-15       4.166473779921e-16      -9.961573645575e-17 
 1298       9.481934090380e-11       4.381495262387e-12      -4.021768872400e-12       0.000000000000e+00       2.099910151021e-15       4.193981024668e-16      -9.969530619023e-17 
 1299       9.469393279004e-11       4.383614119714e-12      -4.135642122115e-12       0.000000000000e+00       2.093587835999e-15       4.221573493241e-16      -9.976304793497e-17 
 1300       9.457799531630e-11       4.385129328968e-12      -4.249257096044e-12       0.000000000000e+00       2.087289051758e-15       4.249276670454e-16      -9.981869320660e-17 
 1301       9.447152643743e-11       4.386037605328e-12      -4.362558764453e-12       0.000000000000e+00       2.081013664975e-15       4.277116197161e-16      -9.986197212100e-17 
 1302       9.437452388465e-11       4.386335656529e-12      -4.475491769525e-12       0.000000000000e+00       2.074761540641e-15       4.305117870557e-16      -9.989261339073e-17 
 1303       9.428698516499e-11       4.386020182861e-12      -4.588000424745e-12       0.000000000000e+00       2.068532542058e-15       4.333307644480e-16      -9.991034432250e-17 
 1304       9.420890756071e-11       4.385087877156e-12      -4.700028714273e-12       0.000000000000e+00       2.062326530833e-15       4.361711629706e-16      -9.991489081468e-17 
 1305       9.414028812872e-11       4.383535424790e-12      -4.811520292321e-12       0.000000000000e+00       2.056143366879e-15       4.390356094253e-16      -9.990597735472e-17 
 1306       9.408112370003e-11       4.381359503671e-12      -4.922418482535e-12       0.000000000000e+00       2.049982908407e-15       4.419267463678e-16      -9.988332701664e-17 
 1307       9.403139163650e-11       4.378558230330e-12      -5.032670361929e-12       0.000000000000e+00       2.043845024912e-15       4.448462232248e-16      -9.984672928681e-17 
 1308       9.399099186667e-11       4.375135515914e-12      -5.142239063928e-12       0.000000000000e+00       2.037729636306e-15       4.477916572338e-16      -9.979624437665e-17 
 1309       9.395980420036e-11       4.371096758909e-12      -5.251091611718e-12       0.000000000000e+00       2.031636674216e-15       4.507596385664e-16      -9.973200119045e-17 
 1310       9.393770751063e-11       4.366447403563e-12      -5.359194845836e-12       0.000000000000e+00       2.025566069031e-15       4.537467361162e-16      -9.965412970661e-17 
 1311       9.392457973188e-11       4.361192939975e-12      -5.466515423837e-12       0.000000000000e+00       2.019517749897e-15       4.567494974582e-16      -9.956276097990e-17 
 1312       9.392029785789e-11       4.355338904197e-12      -5.573019819960e-12       0.000000000000e+00       2.013491644718e-15       4.597644488074e-16      -9.945802714364e-17 
 1313       9.392473793991e-11       4.348890878324e-12      -5.678674324790e-12       0.000000000000e+00       2.007487680148e-15       4.627880949784e-16      -9.934006141200e-17 
 1314       9.393777508478e-11       4.341854490593e-12      -5.783445044925e-12       0.000000000000e+00       2.001505781595e-15       4.658169193445e-16      -9.920899808216e-17 
 1315       9.395928345295e-11       4.334235415478e-12      -5.887297902642e-12       0.000000000000e+00       1.995545873208e-15       4.688473837968e-16      -9.906497253659e-17 
 1316       9.398913625663e-11       4.326039373781e-12      -5.990198635559e-12       0.000000000000e+00       1.989607877885e-15       4.718759287030e-16      -9.890812124523e-17 
 1317       9.402720575780e-11       4.317272132733e-12      -6.092112796299e-12       0.000000000000e+00       1.983691717260e-15       4.748989728671e-16      -9.873858176779e-17 
 1318       9.407336326633e-11       4.307939506087e-12      -6.193005752161e-12       0.000000000000e+00       1.977797311707e-15       4.779129134883e-16      -9.855649275591e-17 
 1319       9.412747913809e-11       4.298047354213e-12      -6.292842684776e-12       0.000000000000e+00       1.971924580335e-15       4.809141261202e-16      -9.836199395542e-17 
 1320       9.418942277295e-11       4.287601584192e-12      -6.391588589782e-12       0.000000000000e+00       1.966073440984e-15       4.838989646295e-16      -9.815522620857e-17 
 1321       9.425906261293e-11       4.276608149915e-12      -6.489208276478e-12       0.000000000000e+00       1.960243810221e-15       4.868637611560e-16      -9.793633145626e-17 
 1322       9.433626614027e-11       4.265073052174e-12      -6.585666367499e-12       0.000000000000e+00       1.954435603341e-15       4.898048260711e-16      -9.770545274025e-17 
 1323       9.442089987549e-11       4.253002338762e-12      -6.680927298474e-12       0.000000000000e+00       1.948648734359e-15       4.927184479369e-16      -9.746273420544e-17 
 1324       9.451282937546e-11       4.240402104563e-12      -6.774955317691e-12       0.000000000000e+00       1.942883116013e-15       4.956008934660e-16      -9.720832110202e-17 
 1325       9.461191923154e-11       4.227278491652e-12      -6.867714485769e-12       0.000000000000e+00       1.937138659754e-15       4.984484074798e-16      -9.694235978778e-17 
 1326       9.471803306760e-11       4.213637689389e-12      -6.959168675313e-12       0.000000000000e+00       1.931415275747e-15       5.012572128682e-16      -9.666499773028e-17 
 1327       9.483103353813e-11       4.199485934512e-12      -7.049281570586e-12       0.000000000000e+00       1.925712872871e-15       5.040235105488e-16      -9.637638350912e-17 
 1328       9.495078232631e-11       4.184829511235e-12      -7.138016667171e-12       0.000000000000e+00       1.920031358707e-15       5.067434794254e-16      -9.607666681813e-17 
 1329       9.507714014210e-11       4.169674751342e-12      -7.225337271636e-12       0.000000000000e+00       1.914370639545e-15       5.094132763481e-16      -9.576599846764e-17 
 1330       9.520996672032e-11       4.154028034283e-12      -7.311206501200e-12       0.000000000000e+00       1.908730620375e-15       5.120290360715e-16      -9.544453038669e-17 
 1331       9.534912081872e-11       4.137895787269e-12      -7.395587283396e-12       0.000000000000e+00       1.903111204883e-15       5.145868712146e-16      -9.511241562525e-17 
 1332       9.549446021608e-11       4.121284485368e-12      -7.478442355737e-12       0.000000000000e+00       1.897512295455e-15       5.170828722194e-16      -9.476980835647e-17 
 1333       9.564584171027e-11       4.104200651598e-12      -7.559734265382e-12       0.000000000000e+00       1.891933793167e-15       5.195131073103e-16      -9.441686387889e-17 
 1334       9.580312111635e-11       4.086650857025e-12      -7.639425368799e-12       0.000000000000e+00       1.886375597782e-15       5.218736224533e-16      -9.405373861868e-17 
 1335       9.596615326464e-11       4.068641720858e-12      -7.717477831428e-12       0.000000000000e+00       1.880837607754e-15       5.241604413150e-16      -9.368059013187e-17 
 1336       9.613479199879e-11       4.050179910543e-12      -7.793853627353e-12       0.000000000000e+00       1.875319720217e-15       5.263695652218e-16      -9.329757710659e-17 
 1337       9.630889017388e-11       4.031272141858e-12      -7.868514538958e-12       0.000000000000e+00       1.869821830987e-15       5.284969731191e-16      -9.290485936526e-17 
 1338       9.648829965452e-11       4.011925179011e-12      -7.941422156599e-12       0.000000000000e+00       1.864343834557e-15       5.305386215303e-16      -9.250259786687e-17 
 1339       9.667287131287e-11       3.992145834732e-12      -8.012537878264e-12       0.000000000000e+00       1.858885624094e-15       5.324904445161e-16      -9.209095470916e-17 
 1340       9.686245502678e-11       3.971940970371e-12      -8.081822909240e-12       0.000000000000e+00       1.853447091436e-15       5.343483536336e-16      -9.167009313091e-17 
 1341       9.705689967784e-11       3.951317495992e-12      -8.149238261779e-12       0.000000000000e+00       1.848028127091e-15       5.361082378953e-16      -9.124017751411e-17 
 1342       9.725605314946e-11       3.930282370468e-12      -8.214744754759e-12       0.000000000000e+00       1.842628620230e-15       5.377659637285e-16      -9.080137338620e-17 
 1343       9.745976232499e-11       3.908842601578e-12      -8.278303013354e-12       0.000000000000e+00       1.837248458689e-15       5.393173749343e-16      -9.035384742236e-17 
 1344       9.766787308573e-11       3.887005246098e-12      -8.339873468694e-12       0.000000000000e+00       1.831887528960e-15       5.407582926467e-16      -8.989776744764e-17 
 1345       9.788023030909e-11       3.864777409905e-12      -8.399416357533e-12       0.000000000000e+00       1.826545716193e-15       5.420845152918e-16      -8.943330243928e-17 
 1346       9.809667743076e-11       3.842166691058e-12      -8.456897830873e-12       0.000000000000e+00       1.821222914447e-15       5.432931581032e-16      -8.896060935820e-17 
 1347       9.831705513013e-11       3.819182514160e-12      -8.512308353123e-12       0.000000000000e+00       1.815919057564e-15       5.443866876734e-16      -8.847979348274e-17 
 1348       9.854120262679e-11       3.795834810685e-12      -8.565644502149e-12       0.000000000000e+00       1.810634088626e-15       5.453689311497e-16      -8.799094764843e-17 
 1349       9.876895811314e-11       3.772133577423e-12      -8.616902878521e-12       0.000000000000e+00       1.805367949724e-15       5.462437407025e-16      -8.749416538099e-17 
 1350       9.900015875245e-11       3.748088876605e-12      -8.666080105578e-12       0.000000000000e+00       1.800120581959e-15       5.470149935731e-16      -8.698954089766e-17 
 1351       9.923464067692e-11       3.723710836025e-12      -8.713172829498e-12       0.000000000000e+00       1.794891925436e-15       5.476865921215e-16      -8.647716910856e-17 
 1352       9.947223898569e-11       3.699009649167e-12      -8.758177719369e-12       0.000000000000e+00       1.789681919265e-15       5.482624638738e-16      -8.595714561807e-17 
 1353       9.971278774294e-11       3.673995575332e-12      -8.801091467258e-12       0.000000000000e+00       1.784490501558e-15       5.487465615706e-16      -8.542956672613e-17 
 1354       9.995611997594e-11       3.648678939757e-12      -8.841910788277e-12       0.000000000000e+00       1.779317609427e-15       5.491428632146e-16      -8.489452942967e-17 
 1355       1.002020676730e-10       3.623070133742e-12      -8.880632420657e-12       0.000000000000e+00       1.774163178977e-15       5.494553721180e-16      -8.435213142391e-17 
 1356       1.004504617818e-10       3.597179614778e-12      -8.917253125814e-12       0.000000000000e+00       1.769027145313e-15       5.496881169510e-16      -8.380247110376e-17 
 1357       1.007011322071e-10       3.571017906665e-12      -8.951769688419e-12       0.000000000000e+00       1.763909442526e-15       5.498451517892e-16      -8.324564756514e-17 
 1358       1.009539078088e-10       3.544595599644e-12      -8.984178916466e-12       0.000000000000e+00       1.758810003703e-15       5.499305561613e-16      -8.268176060637e-17 
 1359       1.012086164005e-10       3.517923350516e-12      -9.014477641343e-12       0.000000000000e+00       1.753728760914e-15       5.499484350971e-16      -8.211091072950e-17 
 1360       1.014650847470e-10       3.491011882769e-12      -9.042662717902e-12       0.000000000000e+00       1.748665645215e-15       5.499029191755e-16      -8.153319914171e-17 
 1361       1.017231385623e-10       3.463871986701e-12      -9.068731024525e-12       0.000000000000e+00       1.743620586648e-15       5.497981645717e-16      -8.094872775659e-17 
 1362       1.019826025084e-10       3.436514519549e-12      -9.092679463194e-12       0.000000000000e+00       1.738593514231e-15       5.496383531057e-16      -8.035759919560e-17 
 1363       1.022433001923e-10       3.408950405607e-12      -9.114504959564e-12       0.000000000000e+00       1.733584355963e-15       5.494276922896e-16      -7.975991678935e-17 
 1364       1.025050541651e-10       3.381190636358e-12      -9.134204463027e-12       0.000000000000e+00       1.728593038818e-15       5.491704153757e-16      -7.915578457896e-17 
 1365       1.027676859192e-10       3.353246270591e-12      -9.151774946783e-12       0.000000000000e+00       1.723619488744e-15       5.488707814042e-16      -7.854530731749e-17 
 1366       1.030310158867e-10       3.325128434532e-12      -9.167213407912e-12       0.000000000000e+00       1.718663630659e-15       5.485330752509e-16      -7.792859047120e-17 
 1367       1.032948634378e-10       3.296848321966e-12      -9.180516867439e-12       0.000000000000e+00       1.713725388451e-15       5.481616076752e-16      -7.730574022098e-17 
 1368       1.035590468780e-10       3.268417194360e-12      -9.191682370406e-12       0.000000000000e+00       1.708804684974e-15       5.477607153677e-16      -7.667686346369e-17 
 1369       1.038233834472e-10       3.239846380991e-12      -9.200706985938e-12       0.000000000000e+00       1.703901442047e-15       5.473347609982e-16      -7.604206781349e-17 
 1370       1.040876893166e-10       3.211147279069e-12      -9.207587807318e-12       0.000000000000e+00       1.699015580449e-15       5.468881332635e-16      -7.540146160323e-17 
 1371       1.043517795880e-10       3.182331353861e-12      -9.212321952049e-12       0.000000000000e+00       1.694147019921e-15       5.464252469350e-16      -7.475515388578e-17 
 1372       1.046154682907e-10       3.153410138816e-12      -9.214906561929e-12       0.000000000000e+00       1.689295679158e-15       5.459505429067e-16      -7.410325443544e-17 
 1373       1.048785683803e-10       3.124395235691e-12      -9.215338803117e-12       0.000000000000e+00       1.684461475813e-15       5.454684882428e-16      -7.344587374923e-17 
 1374       1.051408917365e-10       3.095298314675e-12      -9.213615866203e-12       0.000000000000e+00       1.679644326490e-15       5.449835762259e-16      -7.278312304828e-17 
 1375       1.054022491611e-10       3.066131114510e-12      -9.209734966278e-12       0.000000000000e+00       1.674844146742e-15       5.445003264043e-16      -7.211511427919e-17 
 1376       1.056624503763e-10       3.036905442623e-12      -9.203693343002e-12       0.000000000000e+00       1.670060851074e-15       5.440232846402e-16      -7.144196011541e-17 
 1377       1.059213040224e-10       3.007633175245e-12      -9.195488260674e-12       0.000000000000e+00       1.665294352930e-15       5.435570231573e-16      -7.076377395854e-17 
 1378       1.061786176560e-10       2.978326257535e-12      -9.185117008300e-12       0.000000000000e+00       1.660544564704e-15       5.431061405886e-16      -7.008066993972e-17 
 1379       1.064341977482e-10       2.948996703710e-12      -9.172576899664e-12       0.000000000000e+00       1.655811397726e-15       5.426752620245e-16      -6.939276292101e-17 
 1380       1.066878496824e-10       2.919656597165e-12      -9.157865273396e-12       0.000000000000e+00       1.651094762267e-15       5.422690390601e-16      -6.870016849672e-17 
 1381       1.069393777527e-10       2.890318090599e-12      -9.140979493042e-12       0.000000000000e+00       1.646394567533e-15       5.418921498433e-16      -6.800300299475e-17 
 1382       1.071885851615e-10       2.860993406139e-12      -9.121916947130e-12       0.000000000000e+00       1.641710721664e-15       5.415492991229e-16      -6.730138347799e-17 
 1383       1.074352740179e-10       2.831694835466e-12      -9.100675049246e-12       0.000000000000e+00       1.637043131733e-15       5.412452182957e-16      -6.659542774567e-17 
 1384       1.076792453356e-10       2.802434739941e-12      -9.077251238094e-12       0.000000000000e+00       1.632391703739e-15       5.409846654550e-16      -6.588525433467e-17 
 1385       1.079203150352e-10       2.773224858057e-12      -9.051647495183e-12       0.000000000000e+00       1.627756350906e-15       5.407710821562e-16      -6.517098278375e-17 
 1386       1.081583621391e-10       2.744074219568e-12      -9.023883949897e-12       0.000000000000e+00       1.623137018659e-15       5.406025481028e-16      -6.445273442628e-17 
 1387       1.083932810818e-10       2.714991209587e-12      -8.993985418208e-12       0.000000000000e+00       1.618533659904e-15       5.404757838435e-16      -6.373063160854e-17 
 1388       1.086249657504e-10       2.685984259337e-12      -8.961976898448e-12       0.000000000000e+00       1.613946226755e-15       5.403874901429e-16      -6.300479742909e-17 
 1389       1.088533094841e-10       2.657061846234e-12      -8.927883571663e-12       0.000000000000e+00       1.609374670532e-15       5.403343479452e-16      -6.227535574006e-17 
 1390       1.090782050732e-10       2.628232493965e-12      -8.891730801966e-12       0.000000000000e+00       1.604818941762e-15       5.403130183378e-16      -6.154243114863e-17 
 1391       1.092995447579e-10       2.599504772573e-12      -8.853544136884e-12       0.000000000000e+00       1.600278990170e-15       5.403201425153e-16      -6.080614901832e-17 
 1392       1.095172202276e-10       2.570887298534e-12      -8.813349307714e-12       0.000000000000e+00       1.595754764685e-15       5.403523417435e-16      -6.006663547039e-17 
 1393       1.097311226198e-10       2.542388734843e-12      -8.771172229872e-12       0.000000000000e+00       1.591246213436e-15       5.404062173228e-16      -5.932401738523e-17 
 1394       1.099411425193e-10       2.514017791092e-12      -8.727039003247e-12       0.000000000000e+00       1.586753283745e-15       5.404783505525e-16      -5.857842240371e-17 
 1395       1.101471699570e-10       2.485783223553e-12      -8.680975912550e-12       0.000000000000e+00       1.582275922133e-15       5.405653026943e-16      -5.782997892860e-17 
 1396       1.103490944094e-10       2.457693835259e-12      -8.633009427667e-12       0.000000000000e+00       1.577814074314e-15       5.406636149363e-16      -5.707881612586e-17 
 1397       1.105468047972e-10       2.429758476084e-12      -8.583166204010e-12       0.000000000000e+00       1.573367685191e-15       5.407698083567e-16      -5.632506392610e-17 
 1398       1.107401894845e-10       2.401986042827e-12      -8.531473082870e-12       0.000000000000e+00       1.568936698862e-15       5.408803838880e-16      -5.556885302591e-17 
 1399       1.109291362780e-10       2.374385479292e-12      -8.477957091766e-12       0.000000000000e+00       1.564521058608e-15       5.409918222803e-16      -5.481031488924e-17 
 1400       1.111135324258e-10       2.346965776367e-12      -8.422645444800e-12       0.000000000000e+00       1.560120706899e-15       5.411005840653e-16      -5.404958174878e-17 
 1401       1.112932646167e-10       2.319735972109e-12      -8.365565543005e-12       0.000000000000e+00       1.555735585388e-15       5.412031095205e-16      -5.328678660732e-17 
 1402       1.114682189791e-10       2.292705151825e-12      -8.306744974698e-12       0.000000000000e+00       1.551365634914e-15       5.412958186326e-16      -5.252206323915e-17 
 1403       1.116382810801e-10       2.265882448149e-12      -8.246211515835e-12       0.000000000000e+00       1.547010795492e-15       5.413751110616e-16      -5.175554619142e-17 
 1404       1.118033359245e-10       2.239277041131e-12      -8.183993130356e-12       0.000000000000e+00       1.542671006319e-15       5.414373661042e-16      -5.098737078549e-17 
 1405       1.119632679539e-10       2.212898158310e-12      -8.120117970542e-12       0.000000000000e+00       1.538346205770e-15       5.414789426583e-16      -5.021767311836e-17 
 1406       1.121179610459e-10       2.186755074800e-12      -8.054614377363e-12       0.000000000000e+00       1.534036331392e-15       5.414961791864e-16      -4.944659006399e-17 
 1407       1.122672985127e-10       2.160857113372e-12      -7.987510880834e-12       0.000000000000e+00       1.529741319909e-15       5.414853936794e-16      -4.867425927470e-17 
 1408       1.124111631008e-10       2.135213644534e-12      -7.918836200361e-12       0.000000000000e+00       1.525461107215e-15       5.414428836208e-16      -4.790081918254e-17 
 1409       1.125494369896e-10       2.109834086609e-12      -7.848619245098e-12       0.000000000000e+00       1.521195628375e-15       5.413649259499e-16      -4.712640900067e-17 
 1410       1.126820017902e-10       2.084727905824e-12      -7.776889114294e-12       0.000000000000e+00       1.516944817620e-15       5.412477770263e-16      -4.635116872472e-17 
 1411       1.128087385455e-10       2.059904616383e-12      -7.703675097647e-12       0.000000000000e+00       1.512708608350e-15       5.410876725934e-16      -4.557523913416e-17 
 1412       1.129295277279e-10       2.035373780556e-12      -7.629006675657e-12       0.000000000000e+00       1.508486933129e-15       5.408808277423e-16      -4.479876179372e-17 
 1413       1.130442492394e-10       2.011145008752e-12      -7.552913519973e-12       0.000000000000e+00       1.504279723681e-15       5.406234368755e-16      -4.402187905471e-17 
 1414       1.131527824101e-10       1.987227959610e-12      -7.475425493750e-12       0.000000000000e+00       1.500086910895e-15       5.403116736710e-16      -4.324473405640e-17 
 1415       1.132550059976e-10       1.963632340071e-12      -7.396572651998e-12       0.000000000000e+00       1.495908424816e-15       5.399416910459e-16      -4.246747072744e-17 
 1416       1.133507981858e-10       1.940367905467e-12      -7.316385241930e-12       0.000000000000e+00       1.491744194647e-15       5.395096211203e-16      -4.169023378718e-17 
 1417       1.134400365839e-10       1.917444459595e-12      -7.234893703323e-12       0.000000000000e+00       1.487594148748e-15       5.390115751811e-16      -4.091316874707e-17 
 1418       1.135225982257e-10       1.894871854807e-12      -7.152128668858e-12       0.000000000000e+00       1.483458214630e-15       5.384436436461e-16      -4.013642191204e-17 
 1419       1.135983595685e-10       1.872659992082e-12      -7.068120964482e-12       0.000000000000e+00       1.479336318958e-15       5.378018960274e-16      -3.936014038186e-17 
 1420       1.136671964923e-10       1.850818821116e-12      -6.982901609751e-12       0.000000000000e+00       1.475228387545e-15       5.370823808955e-16      -3.858447205252e-17 
 1421       1.137289842985e-10       1.829358340396e-12      -6.896501818190e-12       0.000000000000e+00       1.471134345355e-15       5.362811258432e-16      -3.780956561759e-17 
 1422       1.137835977094e-10       1.808288597287e-12      -6.808952997637e-12       0.000000000000e+00       1.467054116496e-15       5.353941374490e-16      -3.703557056962e-17 
 1423       1.138309108670e-10       1.787619688109e-12      -6.720286750598e-12       0.000000000000e+00       1.462987624221e-15       5.344174012415e-16      -3.626263720152e-17 
 1424       1.138708185598e-10       1.767360435988e-12      -6.630535488492e-12       0.000000000000e+00       1.458934797659e-15       5.333479702409e-16      -3.549089746277e-17 
 1425       1.139033001442e-10       1.747514409380e-12      -6.539734280575e-12       0.000000000000e+00       1.454895592087e-15       5.321872428872e-16      -3.472040731045e-17 
 1426       1.139283562777e-10       1.728083862814e-12      -6.447919024701e-12       0.000000000000e+00       1.450869968865e-15       5.309377187044e-16      -3.395120376891e-17 
 1427       1.139459877510e-10       1.709071055427e-12      -6.355125835545e-12       0.000000000000e+00       1.446857888713e-15       5.296019128056e-16      -3.318332402143e-17 
 1428       1.139561954884e-10       1.690478250957e-12      -6.261391044984e-12       0.000000000000e+00       1.442859311719e-15       5.281823559209e-16      -3.241680541042e-17 
 1429       1.139589805481e-10       1.672307717756e-12      -6.166751202493e-12       0.000000000000e+00       1.438874197330e-15       5.266815944257e-16      -3.165168543771e-17 
 1430       1.139543441226e-10       1.654561728787e-12      -6.071243075525e-12       0.000000000000e+00       1.434902504355e-15       5.251021903692e-16      -3.088800176475e-17 
 1431       1.139422875386e-10       1.637242561628e-12      -5.974903649905e-12       0.000000000000e+00       1.430944190962e-15       5.234467215021e-16      -3.012579221289e-17 
 1432       1.139228122578e-10       1.620352498477e-12      -5.877770130214e-12       0.000000000000e+00       1.426999214676e-15       5.217177813052e-16      -2.936509476358e-17 
 1433       1.138959198769e-10       1.603893826153e-12      -5.779879940181e-12       0.000000000000e+00       1.423067532379e-15       5.199179790176e-16      -2.860594755864e-17 
 1434       1.138616121283e-10       1.587868836101e-12      -5.681270723064e-12       0.000000000000e+00       1.419149100307e-15       5.180499396645e-16      -2.784838890051e-17 
 1435       1.138198908797e-10       1.572279824395e-12      -5.581980342045e-12       0.000000000000e+00       1.415243874051e-15       5.161163040860e-16      -2.709245725247e-17 
 1436       1.137707581350e-10       1.557129091738e-12      -5.482046880615e-12       0.000000000000e+00       1.411351808553e-15       5.141197289647e-16      -2.633819123887e-17 
 1437       1.137142160347e-10       1.542418943470e-12      -5.381508642961e-12       0.000000000000e+00       1.407472858106e-15       5.120628868546e-16      -2.558562964543e-17 
 1438       1.136502668554e-10       1.528151689568e-12      -5.280404154356e-12       0.000000000000e+00       1.403606976352e-15       5.099484662086e-16      -2.483481141940e-17 
 1439       1.135789130112e-10       1.514329644651e-12      -5.178772161544e-12       0.000000000000e+00       1.399754116281e-15       5.077791714071e-16      -2.408577566989e-17 
 1440       1.135001570531e-10       1.500955127979e-12      -5.076651633131e-12       0.000000000000e+00       1.395914230229e-15       5.055577227863e-16      -2.333856166802e-17 
 1441       1.134140016698e-10       1.488030463463e-12      -4.974081759973e-12       0.000000000000e+00       1.392087269878e-15       5.032868566660e-16      -2.259320884726e-17 
 1442       1.133204496878e-10       1.475557979662e-12      -4.871101955558e-12       0.000000000000e+00       1.388273186252e-15       5.009693253782e-16      -2.184975680358e-17 
 1443       1.132195040720e-10       1.463540009788e-12      -4.767751856403e-12       0.000000000000e+00       1.384471929718e-15       4.986078972951e-16      -2.110824529576e-17 
 1444       1.131111679256e-10       1.451978891713e-12      -4.664071322434e-12       0.000000000000e+00       1.380683449984e-15       4.962053568575e-16      -2.036871424559e-17 
 1445       1.129954444906e-10       1.440876967965e-12      -4.560100437380e-12       0.000000000000e+00       1.376907696097e-15       4.937645046027e-16      -1.963120373812e-17 
 1446       1.128723371481e-10       1.430236585736e-12      -4.455879509155e-12       0.000000000000e+00       1.373144616443e-15       4.912881571930e-16      -1.889575402194e-17 
 1447       1.127418494187e-10       1.420060096886e-12      -4.351449070251e-12       0.000000000000e+00       1.369394158741e-15       4.887791474438e-16      -1.816240550936e-17 
 1448       1.126039849628e-10       1.410349857943e-12      -4.246849878124e-12       0.000000000000e+00       1.365656270050e-15       4.862403243516e-16      -1.743119877670e-17 
 1449       1.124587475805e-10       1.401108230106e-12      -4.142122915579e-12       0.000000000000e+00       1.361930896759e-15       4.836745531227e-16      -1.670217456450e-17 
 1450       1.123061412127e-10       1.392337579251e-12      -4.037309391165e-12       0.000000000000e+00       1.358217984591e-15       4.810847152009e-16      -1.597537377779e-17 
 1451       1.121461699406e-10       1.384040275933e-12      -3.932450739554e-12       0.000000000000e+00       1.354517478599e-15       4.784737082961e-16      -1.525083748633e-17 
 1452       1.119788379864e-10       1.376218695388e-12      -3.827588621937e-12       0.000000000000e+00       1.350829323164e-15       4.758444464121e-16      -1.452860692481e-17 
 1453       1.118041497137e-10       1.368875217537e-12      -3.722764926406e-12       0.000000000000e+00       1.347153461999e-15       4.731998598752e-16      -1.380872349314e-17 
 1454       1.116221096276e-10       1.362012226989e-12      -3.618021768345e-12       0.000000000000e+00       1.343489838140e-15       4.705428953623e-16      -1.309122875667e-17 
 1455       1.114327223750e-10       1.355632113045e-12      -3.513401490819e-12       0.000000000000e+00       1.339838393949e-15       4.678765159289e-16      -1.237616444645e-17 
 1456       1.112359927452e-10       1.349737269701e-12      -3.408946664956e-12       0.000000000000e+00       1.336199071113e-15       4.652037010375e-16      -1.166357245944e-17 
 1457       1.110319256698e-10       1.344330095648e-12      -3.304700090342e-12       0.000000000000e+00       1.332571810640e-15       4.625274465859e-16      -1.095349485878e-17 
 1458       1.108205262233e-10       1.339412994280e-12      -3.200704795405e-12       0.000000000000e+00       1.328956552859e-15       4.598507649350e-16      -1.024597387403e-17 
 1459       1.106017996232e-10       1.334988373693e-12      -3.097004037804e-12       0.000000000000e+00       1.325353237418e-15       4.571766849377e-16      -9.541051901374e-18 
 1460       1.103757512306e-10       1.331058646693e-12      -2.993641304815e-12       0.000000000000e+00       1.321761803286e-15       4.545082519662e-16      -8.838771503929e-18 
